"pwsid","detection_share"
"NY5907712 ",0
"NY1330281 ",0
"NY3208356 ",0
"NY5630059 ",0
"NY1012354 ",0
"NY0930072 ",0
"NY4413959 ",0
"NY5630010 ",0
"NY4522074 ",0
"NY3713443 ",0
"NY2213133 ",0.2
"NY3808451 ",0
"NY1313334 ",0
"NY5830005 ",0.0555555555555556
"NY2209310 ",0
"NY2222606 ",0
"NY1330350 ",0
"NY5616750 ",0
"NY1650013 ",0
"NY5730017 ",0
"NY0919168 ",0.125
"NY3800150 ",0
"NY5930025 ",0
"NY2221635 ",0
"NY3922140 ",0
"NY4413943 ",0
"NY5305876 ",0
"NY0705284 ",0
"NY1230032 ",0
"NY5216952 ",0
"NY5222812 ",0
"NY5221403 ",0
"NY2109847 ",0.0666666666666667
"NY4530182 ",0
"NY6022395 ",0.2
"NY0310328 ",0
"NY4708607 ",0.166666666666667
"NY4319778 ",0.125
"NY5214740 ",0
"NY2012572 ",0.0769230769230769
"NY4111560 ",0
"NY2230076 ",0
"NY4308696 ",0
"NY5222283 ",0
"NY5606478 ",0
"NY3530068 ",0
"NY1330513 ",0
"NY3921971 ",0.166666666666667
"NY1206550 ",0
"NY3504068 ",0
"NY5506782 ",0.142857142857143
"NY1222496 ",0
"NY1930032 ",0
"NY0212034 ",0.1
"NY1120012 ",0.181818181818182
"NY1215385 ",0
"NY0930166 ",0
"NY0630063 ",0
"NY1901962 ",0
"NY0430094 ",0
"NY0416354 ",0
"NY3807991 ",0
"NY1208240 ",0
"NY3530015 ",0
"NY0630072 ",0
"NY3520735 ",0
"NY5917325 ",0
"NY4730009 ",0
"NY3807141 ",0
"NY4111575 ",0
"NY3730176 ",0
"NY5521581 ",0
"NY5930100 ",0
"NY5510792 ",0
"NY4911003 ",0
"OH1530812 ",0
"OH0345012 ",0
"OH1539912 ",0
"OH1948812 ",0
"OH4532512 ",0
"OH3132412 ",0
"OH1233312 ",0
"OH4133012 ",0
"OH1730012 ",0
"OH0733012 ",0
"OH0344312 ",0
"OH4236712 ",0
"OH2873412 ",0
"OH8560912 ",0
"OH3245012 ",0.142857142857143
"OH8749112 ",0
"OH4334612 ",0
"OH8131112 ",0
"OH6939512 ",0
"OH6933512 ",0
"OH8564112 ",0
"OH6738712 ",0
"OH5741412 ",0
"OH6778112 ",0
"OH5430612 ",0
"OH8446812 ",0
"OH5052312 ",0
"OH0338612 ",0
"OH7041212 ",0
"OH1240212 ",0.0625
"OH8200312 ",0
"OH7727412 ",0
"OH4549312 ",0
"OH4643112 ",0
"OH6765112 ",0
"OH5043412 ",0.111111111111111
"OH4843612 ",0
"OH4934212 ",0
"OH7235812 ",0
"OH7239012 ",0
"OH6753612 ",0
"OH6254712 ",0.2
"OH7756312 ",0
"OH7951212 ",0
"OR4195167 ",0
"OR4195204 ",0
"OR4195229 ",0
"OR4195261 ",0
"OR4195290 ",0
"OR4195385 ",0.2
"OR4100182 ",0.0909090909090909
"OR4105151 ",0
"OR4105255 ",0.111111111111111
"OR4105433 ",0
"OR4105861 ",0.5
"OR4190267 ",0
"OR4191215 ",0
"OR4191920 ",0
"OR4192098 ",0.166666666666667
"OR4193753 ",0
"OR4193922 ",0
"OR4194572 ",0
"OR4194780 ",0
"OR4194849 ",0
"OR4195071 ",0
"OK2000853 ",0
"OK4006360 ",0
"OK4002607 ",0.333333333333333
"OK2000511 ",0
"OK2000725 ",0
"OK3001010 ",0.125
"OK2005599 ",0.333333333333333
"RI2980106 ",0
"RI2980147 ",0
"RI2980314 ",0
"RI2980406 ",0.111111111111111
"SC1270205 ",1
"SC0870810 ",0.75
"SC3710004 ",0.5
"SC3920008 ",0.5
"SC4670101 ",0
"UTAH01008 ",NA
"UTAH22040 ",NA
"UTAH21056 ",NA
"UTAH08044 ",NA
"UTAH29028 ",NA
"UTAH02062 ",NA
"UTAH07053 ",NA
"VA3149295 ",0.2
"VA4159150 ",0
"VA5143585 ",0.333333333333333
"VA4115690 ",0
"VA2171630 ",0
"VA3199320 ",0
"VA5067788 ",0.0555555555555556
"VA3095470 ",0.5
"VA1121026 ",0
"VA2015085 ",0
"VA3053420 ",0
"VT0020664 ",0
"VT0004247 ",0
"VT0004602 ",0.1
"VT0006668 ",0
"VT0006690 ",0.0833333333333333
"VT0006736 ",0
"VT0000756 ",0
"VT0001056 ",0.1875
"VT0002190 ",0
"VT0008155 ",0
"VT0008244 ",0
"VT0020385 ",0
"VT0020524 ",0.555555555555556
"VT0020592 ",0
"VT0001228 ",0
"VT0021254 ",0.133333333333333
"WV3304504 ",0
"WV9919016 ",0
"WV9913100 ",0
"WV9948010 ",0
"WV9936064 ",0.2
"WV3300704 ",0.125
"WV9939053 ",0
"WV9919086 ",0
"WY5600088 ",0
"WY5601497 ",0
"WY5601633 ",0
"IL1170300 ",0
"IL3051433 ",0.25
"IL3052886 ",0
"IL3075143 ",0
"IL3078147 ",0
"IL3085894 ",0
"IL3140848 ",0
"IL3142372 ",0
"IL3034819 ",0
"IL3037390 ",0
"IL3043018 ",0
"IL3045260 ",0
"IL3147413 ",0
"IL3058420 ",0.125
"IL3062968 ",0
"IL3069096 ",0.222222222222222
"IL3065508 ",0
"IL3112482 ",0
"IL3114215 ",0
"IL3010132 ",0
"IL3124503 ",0
"IL3008219 ",0
"IL3122234 ",0
"IL3008979 ",0
"IL3118133 ",0
"IL3130245 ",0
"IL3125518 ",0
"IL3013573 ",0
"IL3012542 ",0
"IL3137414 ",0
"IL3131532 ",0
"IL3094755 ",0
"IL3096180 ",0.166666666666667
"IL3082594 ",0
"IL3018606 ",0.333333333333333
"IL3024745 ",0
"IL3018564 ",0
"IL3019653 ",0
"IL3017004 ",0
"IL3138826 ",0
"IL3149658 ",0
"IL3150599 ",0
"IL3152132 ",0
"IL3152694 ",0
"050595513 ",0
"MN5040663",NA
"WI4150196",NA
"WI4150303",NA
"WI4150341",NA
"WI4150716",NA
"WI4150837",NA
"WI4200573",NA
"WI4200780",NA
"WI4360027",NA
"WI4380071",NA
"WI4380511",NA
"WI4380614",NA
"WI4430644",NA
"WI4430829",NA
"WI4450913",NA
"WI4590699",NA
"WI4690149",NA
"WI4700513",NA
"WI4711018",NA
"WI6030394",NA
"WI6180311",NA
"WI6180432",NA
"WI6320431",NA
"WI6420335",NA
"WI6480005",NA
"WI1130492",NA
"WI1281034",NA
"WI1281100",NA
"WI1220112",NA
"WI1280101",NA
"WI1280507",NA
"WI1540178",NA
"WI1540600",NA
"WI1570177",NA
"WI2300171",NA
"WI2460973",NA
"WI2461288",NA
"WI2521330",NA
"WI2651552",NA
"WI2670632",NA
"WI2670300",NA
"WI2680261",NA
"WI2680759",NA
"WI2681237",NA
"WI2683140",NA
"WI2683558",NA
"WI3150013",NA
"WI4050456",NA
"WI6630259",NA
"WI7010220",NA
"WI7290740",NA
"WI7340260",NA
"WI7350142",NA
"WI7370089",NA
"WI7640439",NA
"WI7641566",NA
"WI8070422",NA
"WI8160135",NA
"WI8580174",NA
"AL0000134 ",0
"AL0001533 ",0
"AL0001740 ",0.166666666666667
"TX1013446 ",0
"TX1500019 ",0
"TX0100019 ",0
"TX0200435 ",0
"TX0200577 ",0.0588235294117647
"TX0630013 ",0
"TX0710071 ",0
"TX0990001 ",0
"TX1070206 ",0
"TX2390019 ",0.0526315789473684
"TX2350052 ",0
"TX2270380 ",0
"TX0200652 ",0
"NC0156450 ",0
"NC0175416 ",0
"NC0136711 ",0.2
"NC0122417 ",0.142857142857143
"NC0118765 ",0
"NC0100506 ",0
"NC0100464 ",0
"NC4392460 ",0.166666666666667
"NC0471464 ",0
"NC0241672 ",0
"NC0190493 ",0
"NC1056005 ",0
"NC4073006 ",0
"NC5082007 ",1
"NC0181451 ",0
"NC0285432 ",0
"NC0181522 ",0
"NC0145532 ",0
"NC0103420 ",0
"NC0285500 ",0
"NC0332522 ",0.0909090909090909
"NC0241437 ",0
"NC0326483 ",0
"NC4092088 ",0
"NC0235487 ",0.444444444444444
"NC0100502 ",0
"NC0235531 ",0
"NC0241560 ",0
"NC0201607 ",0
"NC0197547 ",0.0769230769230769
"NC0105473 ",0
"NC0197573 ",0
"NC0155525 ",0
"NC0156548 ",0
"NC2080037 ",0
"NC3003001 ",0
"NC1020004 ",0
"NC0427429 ",0
"NC0424648 ",0
"NC3095021 ",0
"NC0363596 ",0.166666666666667
"AZ0420600 ",NA
"AZ0401507 ",NA
"AZ0410325 ",NA
"AK2213491 ",0
"AK2213140 ",0
"AK2244094 ",0
"AK2291368 ",0
"AK2221004 ",0
"AK2227424 ",0
"AK2310358 ",0
"AK2370594 ",0
"AK2220092 ",0
"AK2330018 ",0
"ART000513 ",0
"ID2250043 ",0.1
"ID5270005 ",0
"ID4200069 ",0
"ID3140003 ",0
"ID4430048 ",0
"ID6060050 ",0
"ID6150016 ",0
"ID7100040 ",0
"ID5420003 ",0
"ID7190036 ",0
"ID3370038 ",0
"IA9926801 ",0
"IA9905801 ",0
"IA5221501 ",0
"IA3544823 ",0
"IA2825101 ",0
"IA1689401 ",0
"CT0220104 ",0
"CT1140184 ",0
"CT0740614 ",0
"CT0189813 ",0
"CT0810304 ",0.25
"CT0861012 ",0
"CT0277011 ",0.2
"CT1120332 ",0
"CT0050124 ",0
"CT0170074 ",0
"CT0181034 ",0
"CT0280114 ",0
"CT0570054 ",0
"CT0610344 ",0
"CT0650024 ",0.285714285714286
"CT0810224 ",0
"CT1110114 ",0
"CT1130104 ",0
"CT1310024 ",0
"CT1460024 ",0
"CT0990703 ",0
"IN2110825 ",0
"IN2460277 ",0
"IN2250807 ",0
"IN2210015 ",0
"IN2441011 ",0
"IN2430287 ",0
"IN2300927 ",0
"IN2300111 ",0
"IN2920057 ",0
"IN2020945 ",0.5
"IN2440931 ",0
"IN2020024 ",0
"IN2710464 ",0
"IN2180875 ",0
"IN2840813 ",0.181818181818182
"IN2890906 ",0
"IN2810804 ",0
"IN2710586 ",0
"IN2850824 ",0
"IN2710558 ",0
"IN2570118 ",0.666666666666667
"IN2610811 ",0
"IN2640927 ",0
"IN2680833 ",0
"IN2500847 ",0
"IN2201079 ",0
"IN2710154 ",0
"IN2330021 ",0
"IN2200124 ",0.5
"IN2380019 ",0
"IN2760985 ",0.25
"IN2540013 ",0
"IN2710942 ",0
"IN2300884 ",0.75
"IN2020831 ",0
"IN2430088 ",0
"IN2750873 ",0
"IN2441070 ",0
"IN2430180 ",0
"LA2103223 ",0
"LA1105028 ",0.25
"LA1009016 ",0.2
"LA1003006 ",0.5
"LA1119006 ",0
"LA1037014 ",0.333333333333333
"ME0102059 ",0
"ME0025904 ",0.2
"ME0094998 ",0
"ME0094665 ",0.333333333333333
"ME0005825 ",0
"ME0006462 ",0
"ME0094787 ",0
"ME0006724 ",0.75
"ME0005015 ",0.166666666666667
"ME0015162 ",0
"ME0015528 ",0
"ME0094527 ",0
"ME0017627 ",0
"ME0094005 ",0
"ME0094049 ",0.111111111111111
"ME0001005 ",0
"MO1242804 ",0
"MO4203026 ",0
"MT0003596 ",0
"MT0002756 ",0
"MT0000165 ",0
"MT0004498 ",0
"ND3711329 ",0
"ND0411157 ",0
"NE3150353 ",0
"NE3150521 ",0
"NE3150382 ",0
"NE3120021 ",0
"NE3120568 ",0
"NE3120690 ",0
"NE3120801 ",0.0909090909090909
"NE3120618 ",0
"NE3121247 ",0
"NE3121131 ",0
"NJ1106393 ",0
"NJ1106364 ",0
"NJ0511359 ",0
"NJ0613323 ",0
"NJ1922323 ",0
"NJ2109301 ",0
"NJ1905311 ",0
"NJ1010300 ",0
"NJ0824301 ",0
"NJ0824318 ",0
"NJ1351329 ",0
"NJ0324315 ",0
"NJ1711307 ",0
"NJ1420306 ",0.0714285714285714
"NJ1805376 ",0
"NJ1022369 ",0.0769230769230769
"NJ0804317 ",0
"NJ2110320 ",0
"NJ1016325 ",0
"NJ1709328 ",0.166666666666667
"NJ1024314 ",0
"NJ0805355 ",0
"NJ1924356 ",0.142857142857143
"NJ0505374 ",0
"NJ0810319 ",0.15
"NJ0215306 ",0.266666666666667
"NJ1438323 ",0.0833333333333333
"NJ0505406 ",0
"NJ0111447 ",0
"NY3922022 ",0
"NY0522942 ",0
"NY0130019 ",0.142857142857143
"NY1312463 ",0
"NY1120013 ",0
"NY1322426 ",0
"NY2030007 ",0
"NY1330133 ",0
"NY1730033 ",0
"NY3706582 ",0.333333333333333
"NY3701002 ",0
"NY4121456 ",0
"NY1312415 ",0
"NY3230105 ",0
"NY2130039 ",0
"NY4111589 ",0
"NY4511758 ",0
"NY6112886 ",0
"NY5615216 ",0.142857142857143
"NY1322385 ",0
"NY0602925 ",0
"NY4530138 ",0
"NY5614814 ",0
"NY1330012 ",0
"NY0319565 ",0
"NY2012586 ",0
"NY1006193 ",0
"NY1030002 ",0.142857142857143
"NY0311231 ",0
"NY2010812 ",0
"NY0804472 ",0
"NY4130259 ",0
"NY1330520 ",0
"NY5207349 ",0
"NY2017569 ",0.25
"NY1511361 ",0
"NY4303660 ",0
"NY3320090 ",0
"NY5205755 ",0
"NY5206968 ",0
"NY5613515 ",0
"NY5201442 ",0
"NY3903008 ",0.142857142857143
"NY1330537 ",0
"NY1230023 ",0.142857142857143
"NY1920437 ",0
"NY1109045 ",0
"NY4939013 ",0.142857142857143
"NY0611671 ",0
"NY4930301 ",0.1
"NY3517496 ",0
"NY3821952 ",0
"NY3516947 ",0
"NY0212010 ",0.285714285714286
"NY0430104 ",0
"NY3830081 ",0
"NY0430049 ",0
"NY3517492 ",0
"NY3330077 ",0.2
"NY1330688 ",0
"NY5403774 ",0
"NY0330079 ",0
"NY1030144 ",0
"NY5530299 ",0
"NY5830088 ",0
"NY3530226 ",0
"OH1563612 ",0
"OH3835312 ",0
"OH1540812 ",0
"OH1032612 ",0
"OH6041312 ",0
"OH1237612 ",0
"OH1036412 ",0
"OH1942012 ",0
"OH1240822 ",0
"OH1731012 ",0
"OH7724112 ",0.2
"OH3135012 ",0.111111111111111
"OH1246312 ",0
"OH7742912 ",0
"OH7533512 ",0.0714285714285714
"OH4647112 ",0
"OH7937212 ",0
"OH2567012 ",0
"OH0634112 ",0
"OH7854312 ",0
"OH5549012 ",0
"OH7034712 ",0
"OH7057212 ",0
"OH0345612 ",0
"OH6780412 ",0
"OH0431612 ",0
"OH8735212 ",0.111111111111111
"OH2944912 ",0
"OH7534512 ",0.5
"OH8136612 ",0
"OH6749412 ",0
"OH6045112 ",0
"OH8542712 ",0.333333333333333
"OH7943012 ",0.214285714285714
"OH8562212 ",0
"OH5249112 ",0
"OH7446712 ",0
"OH8833512 ",0
"OH3435319 ",0
"OH8563312 ",0
"OH8752112 ",0.125
"OH2637812 ",0
"OH7806503 ",0
"OR4195439 ",0
"OR4195440 ",0
"OR4191018 ",0.0909090909090909
"OR4191055 ",0
"OR4191822 ",0.142857142857143
"OR4192880 ",0.0909090909090909
"OR4193986 ",0
"OR4194191 ",0
"OR4194244 ",0
"OR4194294 ",0.1
"OR4194559 ",0.166666666666667
"OR4194694 ",0.333333333333333
"OR4194771 ",0
"OR4194843 ",0
"OR4195008 ",0
"OR4195086 ",0
"OK7005591 ",0.222222222222222
"OK7005595 ",0.0666666666666667
"OK2006518 ",0
"OK3001118 ",0
"OK2004254 ",0
"RI2051323 ",0
"RI2428718 ",0
"RI2980001 ",0
"RI2980302 ",0
"SC2510008 ",0.333333333333333
"SC4650053 ",0
"SC3250060 ",0.833333333333333
"SC4050042 ",0.333333333333333
"UTAH09071 ",NA
"UTAH12006 ",NA
"UTAH18166 ",NA
"VA1035303 ",0
"VA2015560 ",0
"VA2161700 ",0
"VA1077851 ",0
"VA5011095 ",0.25
"VA2003230 ",0
"VA1071090 ",0
"VA4133625 ",0
"VA1077149 ",0
"VA4127442 ",0
"VA4127490 ",0
"VA5141499 ",0
"VA1063560 ",0
"VA2187645 ",0
"VA4073060 ",0
"VA6153832 ",0
"VA2079770 ",0
"VA6059739 ",0.142857142857143
"VT0000372 ",0.0769230769230769
"VT0002651 ",0
"VT0004811 ",0.2
"VT0006488 ",0
"VT0006729 ",0
"VT0008022 ",0.222222222222222
"VT0020585 ",0
"WV9903021 ",0
"WV3301326 ",0
"WV9947032 ",0
"WV9914047 ",0
"WV9936070 ",0
"WV9945074 ",0
"WV9947046 ",0
"WV9921045 ",0
"WV9939017 ",0
"WV9936012 ",0
"WV9903105 ",0
"WV9925055 ",0
"WY5680062 ",0
"WY5601525 ",0
"WY5601551 ",0.2
"IL1355150 ",0
"IL3000489 ",0
"IL3085837 ",0.111111111111111
"IL3086595 ",0
"IL3067322 ",0
"IL3143941 ",0
"IL3140376 ",0
"IL3143305 ",0
"IL3145359 ",0
"IL3033035 ",0
"IL3146431 ",0
"IL3146076 ",0.5
"IL3055962 ",0
"IL3064907 ",0
"IL3003897 ",0
"IL3000554 ",0
"IL3106195 ",0
"IL3110023 ",0.1
"IL3118364 ",0.142857142857143
"IL3113951 ",0
"IL3120709 ",0
"IL3123000 ",0
"IL3130146 ",0
"IL3114769 ",0
"IL3122168 ",0.333333333333333
"IL3129270 ",0
"IL3129833 ",0
"IL3133603 ",0
"IL3126912 ",0
"IL3137208 ",0
"IL3094185 ",0.333333333333333
"IL3139410 ",0
"IL3092833 ",0
"IL3000992 ",0.333333333333333
"IL3136242 ",0.142857142857143
"IL3134361 ",0
"IL3015305 ",0.833333333333333
"IL3139097 ",0
"IL3024067 ",0
"IL3001354 ",0
"IL3132514 ",0
"IL3126540 ",0.125
"IL3150441 ",0
"IL3151605 ",0
"IL3148924 ",0
"IL3152702 ",0.333333333333333
"IL3155168 ",0
"MN1420007",NA
"MN1730018",NA
"MN5360189",NA
"WI4150130",NA
"WI4150814",NA
"WI4151083",NA
"WI4151712",NA
"WI4200176",NA
"WI4200784",NA
"WI4240297",NA
"WI4380598",NA
"WI4390353",NA
"WI4590485",NA
"WI4600492",NA
"WI4690402",NA
"WI6060016",NA
"WI6090554",NA
"WI6090733",NA
"WI6091244",NA
"WI6180372",NA
"WI6180804",NA
"WI6320403",NA
"WI6420458",NA
"WI6480136",NA
"WI1110376",NA
"WI1130234",NA
"WI1130553",NA
"WI1250324",NA
"WI1540118",NA
"WI1540619",NA
"WI1570368",NA
"WI2410602",NA
"WI2300191",NA
"WI2301748",NA
"WI2460183",NA
"WI2520214",NA
"WI2520337",NA
"WI2650290",NA
"WI2650390",NA
"WI2670269",NA
"WI2670415",NA
"WI2671785",NA
"WI2680212",NA
"WI2680218",NA
"WI2680328",NA
"WI2680393",NA
"WI2681145",NA
"WI2683331",NA
"WI3411470",NA
"WI6490328",NA
"WI6620357",NA
"WI6630314",NA
"WI6630445",NA
"WI7010445",NA
"WI7010621",NA
"WI7290276",NA
"WI7350073",NA
"WI7441039",NA
"WI7640801",NA
"WI8020425",NA
"WI8040714",NA
"WI8160218",NA
"WI8550278",NA
"WI8580988",NA
"WI8660538",NA
"MI4120302",NA
"MI0320524",NA
"MI5120181",NA
"AL0000402 ",0.4
"AL0000438 ",0.384615384615385
"TX0850020 ",0
"TX1013461 ",0
"TX1012716 ",0
"TX1330097 ",0
"TX0100021 ",0.285714285714286
"TX0270035 ",0
"TX0390013 ",0
"TX1910015 ",0.2
"TX2490040 ",0.0625
"TX2420015 ",0
"TX1440015 ",0
"NC0106539 ",0
"NC0136571 ",0
"NC0175442 ",0
"NC0118671 ",0
"NC0105420 ",0
"NC5083001 ",0
"NC0464491 ",0
"NC1058013 ",0
"NC2080062 ",0
"NC0299419 ",0
"NC0299538 ",0.125
"NC0286434 ",0
"NC0286555 ",0
"NC0299447 ",0
"NC0286400 ",0.1
"NC3076017 ",0
"NC0326865 ",0
"NC0431464 ",0.1
"NC5009002 ",0
"NC3086021 ",0
"NC0180681 ",0
"NC0145546 ",0
"NC0187622 ",0
"NC3095029 ",0
"NC1058021 ",0
"NC0145526 ",0
"NC7016033 ",0
"NC0144598 ",0
"NC0150474 ",0
"NC0276435 ",0
"NC0464118 ",0.0434782608695652
"NC4092035 ",0
"NC3099001 ",0
"NC0392966 ",0.222222222222222
"NC2049007 ",0
"NC0190521 ",0
"NC0392586 ",0
"NC0424465 ",0
"NC0392962 ",0
"NC0326549 ",0
"AK2220464 ",0
"AK2221347 ",0.0625
"AK2261232 ",0
"AK2218475 ",0
"AK2243828 ",0
"AK2243967 ",0
"AK2212005 ",0
"ART001090 ",0.411764705882353
"ID7100087 ",0
"ID6060009 ",0
"ID7330010 ",0
"ID3020029 ",0
"ID2290021 ",0
"ID7190065 ",0
"ID6030061 ",0
"ID4200081 ",0
"ID1090239 ",0
"ID7330060 ",0
"ID7260046 ",0
"ID7190171 ",0
"ID3140252 ",0
"IA9212201 ",0
"IA5221802 ",0
"IA7048310 ",0
"IA0375202 ",0.333333333333333
"IA7856801 ",0
"IA1080001 ",0
"IA5720201 ",0.111111111111111
"IA8251905 ",0
"IA8251996 ",0
"IA6600901 ",0
"CT1099144 ",0
"CT0979414 ",0
"CT0550314 ",0
"CT0419073 ",0
"CT1600363 ",0
"CT1690432 ",0
"CT0050134 ",0
"CT0080094 ",0
"CT0300024 ",0
"CT0410334 ",0
"CT0420424 ",0
"CT0540074 ",0.0588235294117647
"CT0560104 ",0
"CT0570094 ",0
"CT0590014 ",0
"CT0720244 ",0
"CT0750064 ",0
"CT1000124 ",0
"CT1180194 ",0
"CT1220094 ",0
"CT1630104 ",0
"CT1690184 ",0
"IN2370113 ",0
"IN2430208 ",0
"IN2200025 ",0
"IN2160839 ",0.333333333333333
"IN2370122 ",0.4
"IN2380059 ",0.25
"IN2070014 ",0.5
"IN2431109 ",0.166666666666667
"IN2300913 ",0.166666666666667
"IN2120803 ",0
"IN2300902 ",0.333333333333333
"IN2320194 ",0
"IN2020835 ",0
"IN2500871 ",0
"IN2760865 ",0
"IN2730808 ",0
"IN2330899 ",0
"IN2520842 ",0
"IN2201059 ",0
"IN2730119 ",0.333333333333333
"IN2570899 ",0
"IN2492041 ",0.25
"IN2850812 ",0
"IN2910963 ",0
"IN2760816 ",0
"IN2680020 ",0
"IN2710945 ",0.333333333333333
"IN2560010 ",0
"IN2761004 ",0
"IN2710638 ",0
"IN2570023 ",0
"IN2430203 ",0
"IN2200161 ",0
"IN2790033 ",0
"IN2760986 ",0
"IN2290000 ",0
"IN2430021 ",0
"IN2760036 ",0
"IN2201086 ",0
"IN2370888 ",0
"IN2450843 ",0.285714285714286
"IN2570048 ",0
"LA1113001 ",0.333333333333333
"LA1107009 ",0.25
"LA1121008 ",0
"LA1025002 ",0
"LA1019059 ",0.2
"LA2063001 ",0
"LA1097011 ",0.272727272727273
"LA1055003 ",0.153846153846154
"LA2103414 ",0
"LA2005259 ",0.333333333333333
"LA1019079 ",0
"LA1047029 ",0
"ME0198212 ",0
"ME0309196 ",0
"ME0094976 ",0
"ME0092462 ",0
"ME0091870 ",0
"ME0000335 ",0.133333333333333
"ME0092298 ",0.153846153846154
"ME0015799 ",0
"ME0094511 ",0.333333333333333
"ME0093894 ",0.0714285714285714
"ME0009215 ",0
"ME0094696 ",0
"ME0094734 ",0
"ME0011644 ",0
"MO3211085 ",0.142857142857143
"MO1191290 ",0
"MO5283019 ",0
"MO5243018 ",0
"MT0004679 ",0
"MT0004643 ",0
"MT0004756 ",0
"MT0003897 ",0
"MT0003427 ",0
"MT0002757 ",0
"MT0001116 ",0
"MT0003729 ",0
"MT0003482 ",0
"MT0004347 ",0
"ND2810391 ",0
"ND4010280 ",0
"ND3200536 ",0
"ND2410716 ",0
"ND2210222 ",0
"ND5311612 ",0
"NE3120296 ",0
"NE3117903 ",0
"NE3120729 ",0
"NE3150687 ",0
"NE3121105 ",0
"NE3120629 ",0
"NE3121264 ",0.111111111111111
"NE3121279 ",0
"NJ0326323 ",0
"NJ1918312 ",0
"NJ1309321 ",0
"NJ1021333 ",0.166666666666667
"NJ1316302 ",0
"NJ0608309 ",0
"NJ1511346 ",0
"NJ0505305 ",0
"NJ0105358 ",0
"NJ0809309 ",0.0833333333333333
"NJ0334316 ",0
"NJ1615308 ",0
"NJ1319447 ",0
"NJ0604305 ",0
"NJ1414419 ",0
"NJ1912325 ",0.2
"NJ2106301 ",0
"NJ1106378 ",0
"NJ0504333 ",0
"NJ0811416 ",0
"NJ0435331 ",0
"NJ1701315 ",0
"NJ1908310 ",0
"NJ1025303 ",0
"NJ1435330 ",0
"NJ0329323 ",0
"NJ1611300 ",0
"NJ1022348 ",0
"NJ0818393 ",0
"NJ1904454 ",0
"NJ2112301 ",0
"NJ0301301 ",0
"NM3581704 ",0
"NM3510329 ",0
"NM3590916 ",0.357142857142857
"NM3591116 ",0
"NV0002518 ",0
"NV0000216 ",0.0909090909090909
"NY3906106 ",0
"NY3421757 ",0
"NY0630040 ",0.5
"NY3230030 ",0
"NY5330152 ",0
"NY0511740 ",0
"NY2630052 ",0
"NY1101754 ",0.5
"NY2213148 ",0
"NY4514099 ",0
"NY0103793 ",0.111111111111111
"NY2405529 ",0
"NY1418658 ",0
"NY5906226 ",0
"NY0130018 ",0
"NY0103808 ",0
"NY1322339 ",0
"NY1708313 ",0
"NY4430037 ",0
"NY1708587 ",0
"NY1719329 ",0
"NY3922620 ",0
"NY3400707 ",0
"NY2822834 ",0
"NY3922094 ",0.166666666666667
"NY2230009 ",0
"NY4413910 ",0.0555555555555556
"NY1302765 ",0.111111111111111
"NY3920041 ",0
"NY5230027 ",0
"NY3819362 ",0
"NY0600828 ",0
"NY0930136 ",0
"NY5218817 ",0
"NY5530020 ",0
"NY5207019 ",0
"NY4730014 ",0
"NY5615142 ",0
"NY4117278 ",0
"NY0912316 ",0
"NY1511387 ",0.4
"NY1522866 ",0
"NY5730102 ",0
"NY4930019 ",0
"NY1018946 ",0
"NY5403788 ",0
"NY2209399 ",0
"NY1430019 ",0
"NY2506135 ",0
"NY1530038 ",0
"NY5206961 ",0
"NY3904024 ",0.142857142857143
"NY5530147 ",0
"NY5220224 ",0
"NY5207028 ",0.2
"NY4802547 ",0
"NY3503590 ",0
"NY5230083 ",0.125
"NY0705257 ",0
"NY1901983 ",0
"NY1902270 ",0
"NY1208254 ",0
"NY3830100 ",0
"NY1830016 ",0
"NY0712105 ",0
"NY4930089 ",0
"NY1815909 ",0
"NY1902205 ",0
"NY3808453 ",0
"NY3911904 ",0
"NY0622004 ",0
"NY1208194 ",0
"NY3290094 ",0
"NY5030050 ",0
"NY5311111 ",0
"NY0430029 ",0.1
"NY3530189 ",0
"NY0630043 ",0
"NY5330564 ",0
"NY0730038 ",0
"NY1120081 ",0
"NY4430187 ",0
"NY5530235 ",0
"NY1330647 ",0
"NY5030110 ",0
"NY5530153 ",0.166666666666667
"NY5530309 ",0
"OH3849812 ",0
"OH1136712 ",0
"OH2841512 ",0.3
"OH2851712 ",0
"OH0441712 ",0.5
"OH2932212 ",0
"OH1247612 ",0
"OH4236212 ",0
"OH1236912 ",0
"OH2333412 ",0
"OH2348712 ",0
"OH2860212 ",0
"OH4136612 ",0
"OH7748012 ",0
"OH1533612 ",0
"OH1940012 ",0
"OH1636612 ",0.272727272727273
"OH7532712 ",0
"OH7445312 ",0
"OH7797412 ",0
"OH7051912 ",0.0769230769230769
"OH8555712 ",0
"OH4646112 ",0.555555555555556
"OH7836712 ",0
"OH4944312 ",0
"OH7666612 ",0
"OH6258112 ",0
"OH5240912 ",0
"OH7675712 ",0
"OH5432512 ",0
"OH5541212 ",0.0714285714285714
"OH7049912 ",0
"OH6788712 ",0
"OH3738412 ",0
"OH3500912 ",0
"OR4195166 ",0
"OR4195322 ",0.25
"OR4190043 ",0
"OR4190497 ",0
"OR4191609 ",0.416666666666667
"OR4192597 ",0
"OR4193455 ",0.333333333333333
"OR4193517 ",0
"OR4194250 ",0
"OR4194411 ",0
"OR4194533 ",0.25
"OR4194980 ",0.2
"OR4195049 ",0
