"","PWSID","VIOLATION_CATEGORY_CODE","VIOLATION_STATUS","diff_days","total_violations"
"8928","MT0004803","TT","Unaddressed",445,2
"8929","MT0004812","TT","Unaddressed",67,3
"8930","MT0004813","MCL","Resolved",91,9
"8931","MT0004818","MCL","Resolved",30,10
"8932","MT0004821","TT","Resolved",1892,14
"8933","MT0004836","TT","Resolved",2586,7
"8934","MT0004844","MCL","Resolved",29,4
"8935","MT0004848","MCL","Resolved",29,5
"8936","MT0004849","TT","Resolved",29,4
"8937","MT0004853","MCL","Resolved",30,9
"8938","MT0004857","MCL","Resolved",30,8
"8939","MT0004861","MCL","Resolved",29,2
"8940","MT0004868","TT","Resolved",2591,3
"8941","MT0004871","MCL","Resolved",30,4
"8942","MT0004878","MCL","Resolved",30,13
"8943","MT0004880","TT","Resolved",2393,3
"8944","MT0004882","TT","Unaddressed",276,6
"8945","MT0004883","TT","Resolved",1407,11
"8946","MT0004891","TT","Resolved",30,28
"8947","MT0004892","MCL","Resolved",30,12
"8948","MT0004893","TT","Resolved",30,34
"8949","MT0004896","MCL","Resolved",91,27
"8950","MT0004897","TT","Unaddressed",200,2
"8951","MT0004899","MCL","Resolved",30,5
"8952","MT0004900","MCL","Resolved",30,6
"8953","MT0004904","MCL","Resolved",30,31
"8954","MT0004909","TT","Resolved",1077,3
"8955","MT0004918","TT","Resolved",30,3
"8956","MT0004929","TT","Resolved",606,4
"8957","MT0004930","TT","Resolved",2494,6
"8958","MT0004956","TT","Resolved",1861,3
"8959","MT0004957","TT","Resolved",30,12
"8960","MT0004959","TT","Unaddressed",416,2
"8961","MT0004999","TT","Resolved",1031,3
"8962","MT0005012","MCL","Resolved",29,4
"8963","MT0005057","TT","Resolved",975,3
"8964","MT0005063","TT","Resolved",644,5
"8965","MT0005071","TT","Unaddressed",431,9
"8966","MT0005118","MCL","Archived",89,4
"8967","MT0040963","TT","Resolved",2652,9
"8968","MT0041445","TT","Unaddressed",200,2
"8969","MT0042403","TT","Resolved",30,9
"8970","MT0042404","TT","Resolved",1892,3
"8971","MT0042433","TT","Unaddressed",431,6
"8972","MT0043039","TT","Resolved",1892,3
"8973","MT0043956","TT","Resolved",1892,3
"8974","MT0062283","TT","Resolved",1892,3
"8975","MT0062291","MCL","Resolved",29,4
"8976","MT0062303","TT","Unaddressed",431,2
"8977","MT0062321","TT","Resolved",2591,3
"8978","MT0062347","TT","Resolved",2257,6
"8979","MT0062350","MCL","Resolved",30,4
"8980","MT0062481","TT","Resolved",2561,6
"8981","MT0062711","TT","Unaddressed",983,2
"8982","MT0062786","TT","Resolved",1892,3
"8983","MT0062883","TT","Resolved",30,4
"8984","MT0063611","TT","Resolved",1892,3
"8985","NC0102552","MCL","Resolved",30,5
"8986","NC0105015","MCL","Resolved",91,14
"8987","NC0105107","TT","Resolved",2165,5
"8988","NC0106118","MCL","Resolved",91,11
"8989","NC0106481","TT","Resolved",461,5
"8990","NC0106538","TT","Resolved",1922,4
"8991","NC0111126","MCL","Resolved",91,18
"8992","NC0111127","TT","Addressed",209,3
"8993","NC0111146","MCL","Resolved",30,7
"8994","NC0111149","TT","Resolved",2673,23
"8995","NC0111453","MCL","Resolved",90,10
"8996","NC0112149","TT","Resolved",3019,5
"8997","NC0112413","TT","Resolved",1924,10
"8998","NC0112570","MCL","Resolved",91,10
"8999","NC0113010","MCL","Resolved",90,10
"9000","NC0113025","MCL","Resolved",91,15
"9001","NC0113188","MCL","Resolved",91,15
"9002","NC0113220","MCL","Resolved",91,15
"9003","NC0113518","MCL","Resolved",91,4
"9004","NC0113525","MCL","Resolved",91,7
"9005","NC0114035","MCL","Resolved",91,10
"9006","NC0118155","MCL","Resolved",29,5
"9007","NC0118187","MCL","Resolved",30,5
"9008","NC0118578","MCL","Resolved",90,10
"9009","NC0120121","MCL","Resolved",91,10
"9010","NC0120441","TT","Resolved",2318,10
"9011","NC0122122","TT","Addressed",448,4
"9012","NC0123025","MCL","Resolved",30,5
"9013","NC0123030","MCL","Resolved",91,10
"9014","NC0136025","TT","Archived",91,12
"9015","NC0136065","MCL","Archived",91,27
"9016","NC0136075","MCL","Resolved",91,10
"9017","NC0136227","MCL","Resolved",91,5
"9018","NC0136324","MCL","Resolved",91,15
"9019","NC0136397","TT","Resolved",755,5
"9020","NC0136755","TT","Resolved",2592,5
"9021","NC0136808","MCL","Resolved",30,5
"9022","NC0136884","MCL","Resolved",29,7
"9023","NC0138418","TT","Resolved",2653,5
"9024","NC0138443","MCL","Resolved",30,21
"9025","NC0144140","TT","Resolved",1167,8
"9026","NC0144432","TT","Resolved",461,5
"9027","NC0145142","TT","Resolved",2653,5
"9028","NC0145450","TT","Archived",2592,3
"9029","NC0145463","TT","Resolved",462,5
"9030","NC0145519","TT","Resolved",1859,15
"9031","NC0145520","MCL","Resolved",30,7
"9032","NC0149408","MCL","Resolved",90,5
"9033","NC0149484","TT","Resolved",1921,5
"9034","NC0149568","MCL","Resolved",91,5
"9035","NC0149572","MCL","Resolved",29,6
"9036","NC0150113","MCL","Resolved",91,20
"9037","NC0150187","MCL","Resolved",91,5
"9038","NC0150193","TT","Addressed",187,4
"9039","NC0150497","TT","Resolved",2653,5
"9040","NC0150514","MCL","Resolved",91,5
"9041","NC0150516","TT","Resolved",2589,4
"9042","NC0150546","TT","Resolved",2287,5
"9043","NC0155518","MCL","Resolved",91,5
"9044","NC0155531","MCL","Resolved",91,5
"9045","NC0156432","TT","Resolved",417,4
"9046","NC0156460","TT","Resolved",1893,10
"9047","NC0156467","MCL","Resolved",30,5
"9048","NC0156500","MCL","Resolved",30,5
"9049","NC0156556","TT","Resolved",2287,5
"9050","NC0157102","TT","Resolved",2653,5
"9051","NC0157110","TT","Resolved",1528,5
"9052","NC0157135","TT","Resolved",2653,9
"9053","NC0157408","TT","Resolved",1203,5
"9054","NC0157478","MCL","Resolved",29,7
"9055","NC0158415","MCL","Resolved",29,7
"9056","NC0158463","TT","Resolved",2318,18
"9057","NC0158481","MCL","Resolved",30,14
"9058","NC0160531","MCL","Resolved",91,5
"9059","NC0160662","MCL","Resolved",90,5
"9060","NC0160873","MCL","Resolved",90,5
"9061","NC0160882","TT","Resolved",1298,9
"9062","NC0175425","MCL","Archived",30,5
"9063","NC0175426","MCL","Resolved",30,7
"9064","NC0175490","TT","Resolved",2165,5
"9065","NC0180040","MCL","Resolved",91,15
"9066","NC0180122","MCL","Archived",91,20
"9067","NC0180201","MCL","Resolved",29,5
"9068","NC0180437","MCL","Resolved",30,5
"9069","NC0180495","MCL","Resolved",91,5
"9070","NC0180564","MCL","Resolved",90,5
"9071","NC0180583","MCL","Resolved",91,5
"9072","NC0180595","MCL","Resolved",30,5
"9073","NC0180613","MCL","Resolved",91,5
"9074","NC0180651","TT","Addressed",187,4
"9075","NC0180663","MCL","Resolved",30,5
"9076","NC0180673","MCL","Resolved",91,5
"9077","NC0180685","MCL","Resolved",30,5
"9078","NC0180687","MCL","Resolved",28,5
"9079","NC0180695","MCL","Resolved",91,5
"9080","NC0180770","TT","Resolved",1186,5
"9081","NC0180771","MCL","Resolved",91,5
"9082","NC0184020","MCL","Resolved",91,25
"9083","NC0184142","MCL","Resolved",91,10
"9084","NC0184143","MCL","Resolved",91,25
"9085","NC0184144","MCL","Resolved",91,45
"9086","NC0187124","TT","Resolved",2136,4
"9087","NC0187126","TT","Resolved",2287,15
"9088","NC0187511","MCL","Resolved",30,7
"9089","NC0187581","TT","Resolved",1919,12
"9090","NC0187583","TT","Resolved",2287,13
"9091","NC0187609","TT","Resolved",2653,5
"9092","NC0187610","TT","Resolved",2653,5
"9093","NC0188119","TT","Resolved",2744,5
"9094","NC0188126","TT","Resolved",2928,10
"9095","NC0188407","MCL","Resolved",91,5
"9096","NC0188421","TT","Resolved",432,5
"9097","NC0188483","TT","Resolved",1868,4
"9098","NC0188586","MCL","Resolved",91,5
"9099","NC0190015","TT","Resolved",1921,5
"9100","NC0190030","MCL","Resolved",91,15
"9101","NC0190413","MCL","Resolved",91,12
"9102","NC0190489","MCL","Resolved",91,5
"9103","NC0190574","MCL","Resolved",30,7
"9104","NC0190577","MCL","Resolved",91,22
"9105","NC0195104","MCL","Resolved",91,20
"9106","NC0195132","TT","Resolved",827,4
"9107","NC0195134","MCL","Resolved",30,7
"9108","NC0195497","TT","Resolved",462,5
"9109","NC0197544","TT","Resolved",1922,11
"9110","NC0197592","MCL","Resolved",30,13
"9111","NC0201010","MCL","Resolved",30,7
"9112","NC0201474","MCL","Resolved",90,5
"9113","NC0201539","TT","Resolved",2592,9
"9114","NC0201600","TT","Archived",2653,5
"9115","NC0201625","MCL","Resolved",91,5
"9116","NC0217010","MCL","Resolved",91,33
"9117","NC0217107","MCL","Resolved",91,15
"9118","NC0217422","MCL","Resolved",29,7
"9119","NC0229010","MCL","Resolved",91,50
"9120","NC0230010","TT","Resolved",29,10
"9121","NC0230015","TT","Resolved",371,9
"9122","NC0230431","MCL","Resolved",364,12
"9123","NC0234191","MCL","Resolved",30,5
"9124","NC0234461","MCL","Resolved",91,5
"9125","NC0234464","MCL","Resolved",91,5
"9126","NC0235010","MCL","Resolved",91,40
"9127","NC0235025","MCL","Resolved",91,14
"9128","NC0235102","MCL","Resolved",91,25
"9129","NC0235105","MCL","Resolved",30,5
"9130","NC0235108","MCL","Resolved",91,10
"9131","NC0235427","MCL","Resolved",365,6
"9132","NC0235437","MCL","Resolved",30,5
"9133","NC0235483","MCL","Resolved",90,10
"9134","NC0235487","MCL","Resolved",90,5
"9135","NC0235488","MCL","Resolved",91,15
"9136","NC0235495","MCL","Resolved",30,7
"9137","NC0239018","MCL","Resolved",91,30
"9138","NC0239107","MCL","Resolved",91,43
"9139","NC0241025","MCL","Resolved",30,5
"9140","NC0241234","MCL","Resolved",91,15
"9141","NC0241431","MCL","Resolved",90,5
"9142","NC0241491","TT","Resolved",2257,5
"9143","NC0241539","TT","Resolved",766,4
"9144","NC0241599","MCL","Resolved",91,5
"9145","NC0241655","MCL","Resolved",91,5
"9146","NC0273410","MCL","Resolved",91,10
"9147","NC0273460","MCL","Resolved",91,7
"9148","NC0276020","MCL","Resolved",91,54
"9149","NC0276035","MCL","Resolved",91,20
"9150","NC0276146","TT","Resolved",3019,5
"9151","NC0276416","MCL","Resolved",90,5
"9152","NC0276551","MCL","Resolved",91,10
"9153","NC0276611","TT","Resolved",3038,12
"9154","NC0279020","TT","Archived",91,7
"9155","NC0279040","MCL","Resolved",91,5
"9156","NC0279050","MCL","Resolved",91,35
"9157","NC0279158","MCL","Resolved",29,7
"9158","NC0279412","MCL","Resolved",30,7
"9159","NC0279432","MCL","Resolved",29,6
"9160","NC0279492","MCL","Resolved",91,4
"9161","NC0285015","MCL","Resolved",91,10
"9162","NC0285020","MCL","Resolved",91,25
"9163","NC0285132","TT","Resolved",1936,5
"9164","NC0285134","TT","Resolved",2378,5
"9165","NC0285432","MCL","Resolved",90,5
"9166","NC0285505","MCL","Resolved",91,10
"9167","NC0285556","TT","Resolved",574,5
"9168","NC0286025","MCL","Resolved",30,5
"9169","NC0286556","TT","Resolved",1192,8
"9170","NC0286574","MCL","Resolved",30,7
"9171","NC0286595","MCL","Resolved",90,5
"9172","NC0286627","MCL","Resolved",90,5
"9173","NC0291010","MCL","Resolved",91,49
"9174","NC0293104","TT","Resolved",209,4
"9175","NC0299025","MCL","Resolved",89,5
"9176","NC0299118","TT","Resolved",766,5
"9177","NC0299403","MCL","Resolved",91,10
"9178","NC0299405","MCL","Resolved",90,10
"9179","NC0299429","MCL","Resolved",365,15
"9180","NC0299538","MCL","Resolved",29,7
"9181","NC0299540","MCL","Resolved",30,5
"9182","NC0299547","MCL","Resolved",90,7
"9183","NC0299558","MCL","Archived",91,10
"9184","NC0304010","TT","Resolved",30,14
"9185","NC0319025","MCL","Resolved",91,5
"9186","NC0319409","MCL","Resolved",27,7
"9187","NC0319471","MCL","Resolved",29,6
"9188","NC0326310","MCL","Resolved",91,29
"9189","NC0326332","MCL","Archived",91,4
"9190","NC0326682","MCL","Resolved",91,5
"9191","NC0326735","MCL","Resolved",30,5
"9192","NC0347102","MCL","Resolved",30,5
"9193","NC0351030","MCL","Resolved",91,39
"9194","NC0351035","MCL","Resolved",91,31
"9195","NC0351050","MCL","Resolved",91,24
"9196","NC0351189","MCL","Resolved",30,5
"9197","NC0353101","MCL","Resolved",91,5
"9198","NC0353130","MCL","Resolved",91,20
"9199","NC0362010","TT","Resolved",91,48
"9200","NC0362025","MCL","Resolved",91,10
"9201","NC0362106","MCL","Resolved",91,5
"9202","NC0362107","MCL","Resolved",91,5
"9203","NC0362120","MCL","Resolved",91,5
"9204","NC0363015","MCL","Resolved",90,5
"9205","NC0363025","MCL","Resolved",91,95
"9206","NC0363030","MCL","Resolved",91,10
"9207","NC0363124","TT","Resolved",1112,116
"9208","NC0363151","MCL","Archived",89,4
"9209","NC0363155","MCL","Resolved",91,15
"9210","NC0363576","MCL","Resolved",91,10
"9211","NC0368182","MCL","Resolved",91,40
"9212","NC0368444","MCL","Resolved",91,5
"9213","NC0377010","MCL","Resolved",91,80
"9214","NC0377020","MCL","Resolved",91,5
"9215","NC0377109","MCL","Resolved",91,20
"9216","NC0378055","MCL","Resolved",91,5
"9217","NC0382538","MCL","Resolved",29,5
"9218","NC0383454","MCL","Resolved",30,5
"9219","NC0392055","MCL","Resolved",29,7
"9220","NC0392094","MCL","Resolved",90,5
"9221","NC0392135","MCL","Resolved",91,26
"9222","NC0392144","TT","Resolved",766,4
"9223","NC0392188","MCL","Resolved",91,16
"9224","NC0392214","TT","Resolved",2391,15
"9225","NC0392218","MCL","Resolved",91,20
"9226","NC0392228","MCL","Resolved",30,10
"9227","NC0392250","MCL","Resolved",30,7
"9228","NC0392341","MCL","Resolved",91,30
"9229","NC0392461","MCL","Resolved",90,10
"9230","NC0392566","MCL","Resolved",91,5
"9231","NC0392755","MCL","Resolved",91,5
"9232","NC0407020","MCL","Resolved",91,40
"9233","NC0407613","MCL","Resolved",91,5
"9234","NC0416028","MCL","Resolved",90,5
"9235","NC0416035","MCL","Resolved",91,22
"9236","NC0416163","MCL","Resolved",90,30
"9237","NC0416181","MCL","Resolved",91,41
"9238","NC0416410","MCL","Resolved",90,15
"9239","NC0416414","MCL","Resolved",91,40
"9240","NC0416507","MCL","Resolved",90,10
"9241","NC0421010","MCL","Resolved",91,112
"9242","NC0424460","TT","Resolved",1921,5
"9243","NC0425055","MCL","Resolved",90,5
"9244","NC0425132","MCL","Resolved",91,5
"9245","NC0425141","TT","Resolved",3019,5
"9246","NC0427478","MCL","Resolved",90,5
"9247","NC0428462","MCL","Resolved",91,10
"9248","NC0433050","MCL","Resolved",91,25
"9249","NC0433120","MCL","Resolved",91,15
"9250","NC0440045","MCL","Resolved",30,5
"9251","NC0442015","MCL","Resolved",91,40
"9252","NC0442025","MCL","Resolved",91,28
"9253","NC0442040","MCL","Resolved",91,25
"9254","NC0442557","MCL","Resolved",90,5
"9255","NC0452015","MCL","Archived",30,6
"9256","NC0464101","MCL","Resolved",91,48
"9257","NC0464420","TT","Resolved",2500,15
"9258","NC0464571","MCL","Resolved",91,5
"9259","NC0465020","MCL","Resolved",91,15
"9260","NC0465025","MCL","Resolved",91,5
"9261","NC0465199","MCL","Resolved",91,30
"9262","NC0465211","MCL","Resolved",91,10
"9263","NC0465520","TT","Resolved",29,10
"9264","NC0466432","MCL","Archived",364,7
"9265","NC0467229","MCL","Archived",91,12
"9266","NC0471020","MCL","Resolved",91,40
"9267","NC0472417","MCL","Resolved",91,50
"9268","NC0474060","MCL","Resolved",29,5
"9269","NC0494015","MCL","Resolved",91,45
"9270","NC0496065","MCL","Resolved",91,20
"9271","NC0498414","MCL","Resolved",91,5
"9272","NC0498415","MCL","Resolved",91,5
"9273","NC0498551","MCL","Archived",365,11
"9274","NC0498581","MCL","Resolved",364,6
"9275","NC0498616","MCL","Resolved",90,5
"9276","NC0498622","MCL","Resolved",91,5
"9277","NC1000015","TT","Resolved",2257,4
"9278","NC1011019","MCL","Resolved",30,6
"9279","NC1011034","TT","Resolved",2928,5
"9280","NC1011053","MCL","Resolved",30,7
"9281","NC1011057","TT","Resolved",1891,5
"9282","NC1012034","TT","Resolved",462,5
"9283","NC1050075","MCL","Resolved",90,5
"9284","NC1056022","TT","Resolved",426,4
"9285","NC1057002","MCL","Resolved",91,4
"9286","NC1057020","MCL","Resolved",29,7
"9287","NC1058003","MCL","Resolved",90,24
"9288","NC1058018","TT","Resolved",1440,5
"9289","NC1058021","TT","Archived",1736,9
"9290","NC1058023","MCL","Resolved",29,7
"9291","NC1058024","MCL","Resolved",91,5
"9292","NC1061002","MCL","Resolved",29,6
"9293","NC1081029","TT","Addressed",187,4
"9294","NC1088010","TT","Resolved",2287,4
"9295","NC1088011","TT","Resolved",2287,4
"9296","NC1088024","TT","Resolved",432,4
"9297","NC2013029","MCL","Resolved",90,15
"9298","NC2013031","MCL","Resolved",90,5
"9299","NC2023007","MCL","Resolved",90,5
"9300","NC2036016","MCL","Resolved",90,4
"9301","NC2049039","MCL","Resolved",29,5
"9302","NC2060089","MCL","Resolved",91,5
"9303","NC2080006","MCL","Resolved",91,15
"9304","NC2080011","TT","Resolved",1186,5
"9305","NC2080026","MCL","Resolved",91,5
"9306","NC2080082","TT","Resolved",754,5
"9307","NC2084006","MCL","Resolved",91,25
"9308","NC2084008","MCL","Resolved",91,50
"9309","NC2084010","MCL","Resolved",90,5
"9310","NC2090016","TT","Addressed",209,3
"9311","NC3005015","TT","Resolved",2287,5
"9312","NC3017023","MCL","Resolved",90,25
"9313","NC3017026","MCL","Resolved",90,5
"9314","NC3017050","MCL","Resolved",91,5
"9315","NC3034011","MCL","Resolved",90,5
"9316","NC3041006","MCL","Resolved",90,12
"9317","NC3041048","MCL","Resolved",91,5
"9318","NC3041085","MCL","Resolved",91,22
"9319","NC3041092","MCL","Resolved",91,13
"9320","NC3076029","MCL","Resolved",29,7
"9321","NC3079018","TT","Archived",1704,3
"9322","NC3079031","MCL","Resolved",91,55
"9323","NC3085006","MCL","Resolved",91,5
"9324","NC3086015","MCL","Resolved",90,5
"9325","NC3095002","MCL","Resolved",91,40
"9326","NC3095005","TT","Resolved",2623,20
"9327","NC3095018","MCL","Archived",91,16
"9328","NC3099029","MCL","Resolved",91,45
"9329","NC4019006","MCL","Resolved",365,12
"9330","NC4019015","MCL","Resolved",91,10
"9331","NC4032021","MCL","Resolved",91,25
"9332","NC4035004","MCL","Resolved",91,5
"9333","NC4039004","MCL","Resolved",90,5
"9334","NC4039012","TT","Resolved",2623,6
"9335","NC4051006","MCL","Resolved",91,25
"9336","NC4051007","MCL","Resolved",91,5
"9337","NC4051008","MCL","Addressed",90,3
"9338","NC4064003","MCL","Resolved",365,15
"9339","NC4064011","TT","Archived",2592,12
"9340","NC4073012","MCL","Resolved",90,10
"9341","NC4092070","MCL","Resolved",91,5
"9342","NC4092073","MCL","Resolved",91,46
"9343","NC4092105","MCL","Resolved",91,15
"9344","NC4092168","MCL","Resolved",91,5
"9345","NC4098009","MCL","Resolved",30,5
"9346","NC4392141","MCL","Resolved",91,18
"9347","NC4392174","MCL","Archived",91,8
"9348","NC4392443","MCL","Resolved",91,5
"9349","NC4392525","MCL","Resolved",91,15
"9350","NC4392613","TT","Resolved",405,4
"9351","NC5063020","MCL","Resolved",91,15
"9352","NC5082010","MCL","Resolved",364,10
"9353","NC6027009","MCL","Resolved",91,20
"9354","NC6046002","MCL","Resolved",91,24
"9355","NC7016028","MCL","Resolved",91,7
"9356","NC7071011","MCL","Resolved",91,26
"9357","NC7071022","MCL","Resolved",91,25
"9358","NC7071031","MCL","Resolved",29,7
"9359","ND0210512","MCL","Resolved",90,5
"9360","ND0300762","TT","Resolved",2379,6
"9361","ND0500620","TT","Resolved",918,13
"9362","ND0510107","TT","Resolved",1892,6
"9363","ND0510149","TT","Resolved",1513,4
"9364","ND0511249","TT","Resolved",1513,10
"9365","ND0511413","TT","Resolved",1513,4
"9366","ND0700344","TT","Resolved",784,4
"9367","ND0800570","MCL","Resolved",29,4
"9368","ND0900336","MCL","Resolved",91,8
"9369","ND0910480","TT","Resolved",2409,4
"9370","ND1010449","MCL","Archived",90,6
"9371","ND1211226","MCL","Resolved",90,4
"9372","ND1300730","MRDL","Resolved",91,8
"9373","ND1811323","TT","Resolved",1892,6
"9374","ND1911236","MCL","Resolved",90,5
"9375","ND2011162","TT","Resolved",1513,4
"9376","ND2200827","MCL","Resolved",30,8
"9377","ND2210223","MCL","Resolved",30,4
"9378","ND2301467","MCL","Resolved",91,8
"9379","ND2311802","TT","Resolved",830,4
"9380","ND2701631","TT","Resolved",1304,6
"9381","ND2710034","TT","Resolved",1191,8
"9382","ND2711671","MCL","Resolved",365,4
"9383","ND2711688","MCL","Resolved",29,4
"9384","ND2711712","MCL","Resolved",30,4
"9385","ND2711735","MCL","Resolved",91,4
"9386","ND2711746","MCL","Resolved",91,12
"9387","ND2801696","MCL","Resolved",91,23
"9388","ND2810146","MCL","Resolved",30,4
"9389","ND2901054","MRDL","Resolved",91,8
"9390","ND3111565","MCL","Resolved",91,4
"9391","ND3211493","TT","Resolved",2451,16
"9392","ND3311394","MCL","Resolved",30,12
"9393","ND3400269","MCL","Resolved",29,4
"9394","ND4011780","MCL","Archived",30,6
"9395","ND4200404","TT","Resolved",236,3
"9396","ND4701042","MCL","Resolved",91,8
"9397","ND5100663","TT","Resolved",2128,11
"9398","ND5200169","MCL","Resolved",30,12
"9399","ND5301555","MCL","Archived",91,15
"9400","ND5311709","TT","Resolved",643,4
"9401","NE3100303","MCL","Resolved",30,16
"9402","NE3100307","MCL","Resolved",91,31
"9403","NE3100309","MCL","Resolved",91,10
"9404","NE3100901","MCL","Resolved",30,3
"9405","NE3101104","MCL","Resolved",30,8
"9406","NE3101105","MCL","Resolved",30,4
"9407","NE3101502","MCL","Resolved",30,10
"9408","NE3101701","MCL","Resolved",30,8
"9409","NE3101906","MCL","Resolved",91,4
"9410","NE3101908","MCL","Resolved",29,4
"9411","NE3102102","MCL","Resolved",30,4
"9412","NE3102304","MCL","Resolved",30,21
"9413","NE3102506","MCL","Resolved",89,8
"9414","NE3102507","MCL","Resolved",30,4
"9415","NE3102508","TT","Resolved",2691,35
"9416","NE3102510","MCL","Resolved",30,4
"9417","NE3102511","MCL","Resolved",30,18
"9418","NE3102701","MCL","Resolved",91,20
"9419","NE3102702","MCL","Resolved",30,4
"9420","NE3102707","MCL","Resolved",30,8
"9421","NE3102708","MCL","Resolved",91,15
"9422","NE3102901","MCL","Resolved",91,103
"9423","NE3103101","MCL","Resolved",30,15
"9424","NE3103103","MCL","Resolved",30,12
"9425","NE3103105","MCL","Resolved",29,4
"9426","NE3103304","MCL","Resolved",91,35
"9427","NE3103305","MCL","Resolved",29,8
"9428","NE3103306","TT","Resolved",1315,7
"9429","NE3103505","MCL","Archived",274,189
"9430","NE3103506","MCL","Resolved",30,4
"9431","NE3103508","MCL","Resolved",91,84
"9432","NE3103703","MCL","Resolved",30,4
"9433","NE3103704","MCL","Resolved",91,16
"9434","NE3103901","MCL","Archived",91,40
"9435","NE3103903","MCL","Archived",91,32
"9436","NE3104101","MCL","Resolved",29,20
"9437","NE3104103","MCL","Resolved",30,16
"9438","NE3104107","TT","Resolved",2453,30
"9439","NE3104304","MCL","Resolved",29,4
"9440","NE3104501","TT","Unaddressed",1954,2
"9441","NE3104701","MCL","Resolved",30,4
"9442","NE3104708","TT","Resolved",2665,16
"9443","NE3104712","TT","Resolved",2521,9
"9444","NE3104901","MCL","Resolved",91,4
"9445","NE3105101","MCL","Archived",91,48
"9446","NE3105103","MCL","Resolved",27,3
"9447","NE3105106","MCL","Resolved",30,8
"9448","NE3105108","MCL","Archived",91,121
"9449","NE3105303","MCL","Resolved",29,8
"9450","NE3105306","MCL","Resolved",30,4
"9451","NE3105701","MCL","Resolved",91,16
"9452","NE3106106","MCL","Resolved",30,12
"9453","NE3106303","MCL","Resolved",29,4
"9454","NE3106501","MCL","Resolved",30,4
"9455","NE3106503","MCL","Resolved",30,20
"9456","NE3106506","MCL","Resolved",30,8
"9457","NE3106901","MCL","Resolved",91,14
"9458","NE3107501","MCL","Resolved",30,7
"9459","NE3107703","MCL","Resolved",30,4
"9460","NE3107905","MCL","Resolved",30,10
"9461","NE3107906","MCL","Resolved",30,7
"9462","NE3108103","MCL","Resolved",30,8
"9463","NE3108106","MCL","Archived",91,16
"9464","NE3108301","MCL","Resolved",29,8
"9465","NE3108701","MCL","Resolved",30,4
"9466","NE3108904","MCL","Resolved",30,28
"9467","NE3108908","MCL","Resolved",91,4
"9468","NE3109101","MCL","Resolved",30,3
"9469","NE3109502","MCL","Archived",91,112
"9470","NE3109506","MCL","Resolved",27,4
"9471","NE3109507","TT","Resolved",30,15
"9472","NE3109509","MCL","Resolved",30,12
"9473","NE3109703","MCL","Resolved",91,8
"9474","NE3109705","MCL","Resolved",29,3
"9475","NE3109902","MCL","Resolved",30,8
"9476","NE3110101","MCL","Resolved",91,24
"9477","NE3110106","MCL","Resolved",30,4
"9478","NE3110903","MCL","Resolved",29,4
"9479","NE3110906","TT","Resolved",1099,12
"9480","NE3110907","TT","Resolved",2106,10
"9481","NE3110908","MCL","Resolved",30,15
"9482","NE3110909","MCL","Resolved",29,4
"9483","NE3111102","MCL","Resolved",30,3
"9484","NE3111103","MCL","Resolved",91,4
"9485","NE3111106","MCL","Resolved",30,12
"9486","NE3111107","TT","Resolved",2119,4
"9487","NE3111917","MCL","Resolved",30,4
"9488","NE3112102","MCL","Resolved",90,4
"9489","NE3112501","MCL","Resolved",30,4
"9490","NE3112503","MCL","Resolved",90,8
"9491","NE3112703","TT","Resolved",29,8
"9492","NE3112704","MCL","Resolved",91,12
"9493","NE3112706","MCL","Resolved",29,4
"9494","NE3112708","MCL","Resolved",30,15
"9495","NE3112903","MCL","Resolved",29,3
"9496","NE3113101","MCL","Resolved",29,4
"9497","NE3113109","MCL","Resolved",30,4
"9498","NE3113110","MCL","Resolved",91,40
"9499","NE3113111","MCL","Resolved",29,3
"9500","NE3113301","MCL","Resolved",30,8
"9501","NE3113303","MCL","Resolved",30,4
"9502","NE3113308","MCL","Resolved",29,8
"9503","NE3113701","MCL","Resolved",29,4
"9504","NE3113702","MCL","Resolved",29,4
"9505","NE3113705","MCL","Resolved",91,4
"9506","NE3113706","TT","Resolved",2403,8
"9507","NE3113902","MCL","Resolved",91,60
"9508","NE3113903","MCL","Resolved",91,14
"9509","NE3114101","MCL","Resolved",30,12
"9510","NE3114102","MCL","Resolved",30,20
"9511","NE3114103","MCL","Resolved",91,40
"9512","NE3114110","MCL","Resolved",91,10
"9513","NE3114505","MCL","Resolved",91,31
"9514","NE3114703","MCL","Resolved",30,3
"9515","NE3114901","MCL","Resolved",30,17
"9516","NE3115106","MCL","Resolved",91,8
"9517","NE3115303","MCL","Resolved",30,8
"9518","NE3115307","MCL","Resolved",91,4
"9519","NE3115313","MCL","Resolved",91,15
"9520","NE3115701","TT","Resolved",2592,4
"9521","NE3115704","MCL","Resolved",29,4
"9522","NE3115711","MCL","Resolved",30,8
"9523","NE3115901","MCL","Resolved",27,4
"9524","NE3115910","MCL","Resolved",30,4
"9525","NE3116501","MCL","Resolved",30,4
"9526","NE3116702","MCL","Resolved",28,4
"9527","NE3116903","MCL","Resolved",30,12
"9528","NE3116909","TT","Resolved",2378,4
"9529","NE3117308","MCL","Resolved",89,4
"9530","NE3117502","MCL","Resolved",91,44
"9531","NE3117905","TT","Resolved",30,20
"9532","NE3118104","MCL","Resolved",91,16
"9533","NE3118702","MCL","Resolved",30,12
"9534","NE3118703","MCL","Resolved",91,8
"9535","NE3118706","MCL","Resolved",90,8
"9536","NE3118709","MCL","Resolved",30,12
