pwsid,total_samples,detection_share,concentration_avg,concentration_max,pfas_count
MA2270009,37,.054054055,.4699999988079071,.7400000095367432,1
MA2271000,597,.51926297,19.60774342343211,46.53000068664551,9
MA2271003,125,.44800001,10.19079353660345,42.53999844193459,8
MA2271004,191,.57591623,11.4721292257309,28.40400052070618,7
MA2277000,116,0,0,0,0
MA2278000,212,.042452831,2.974791668355465,7.443999946117401,4
MA2280000,118,.54237288,7.222407519817352,11.97799980640411,8
MA2280001,18,0,0,0,0
MA2280002,75,.06666667,1.257142901420593,2,1
MA2280005,18,.11111111,4.25,4.25,2
MA2280006,18,0,0,0,0
MA2280011,18,0,0,0,0
MA2282000,427,.43325526,10.77175476402044,82.9170001745224,9
MA2282006,36,0,0,0,0
MA2286000,90,.30000001,9.765999853610992,12.8400000333786,6
MA2286003,42,.23809524,2.59224995970726,4.247999966144562,4
MA2286004,18,.16666667,1.740000009536743,1.740000009536743,3
MA2286005,222,.3108108,25.85277908295393,91.95000207424164,9
MA2286006,86,.011627907,.1371999979019165,.6859999895095825,1
MA2286007,218,.22477064,13.40078946202993,43.3570002913475,7
MA2286009,49,.51020408,27.64566625654697,33.96699994802475,7
MA2286011,18,.33333334,3.872999995946884,3.872999995946884,6
MA2286012,50,.14,2.658833369612694,5.852000057697296,5
MA2286014,20,.25,2.020000070333481,2.040000051259995,3
MA2286016,223,.49775785,13.82236810028553,41.13400042057037,8
MA2286017,90,.21111111,5.319400012493134,11.84099990129471,5
MA2286018,222,.3963964,42.37842917442322,52.91000032424927,6
MA2286019,241,.36099586,29.75021405518055,44.88999998569489,7
MA2286020,36,0,0,0,0
MA2286021,18,0,0,0,0
MA2286022,207,.39613527,136.8625141382217,164.6680009365082,7
MA2286023,72,.013888889,.164000004529953,.656000018119812,1
MA2286024,91,.32967034,4.941239178180695,12.26199990510941,7
MA2286026,36,.027777778,.1784999966621399,.3569999933242798,1
MA2286027,18,0,0,0,0
MA2286028,20,.25,3.449500024318695,3.5660001039505,3
MA2286029,36,.44444445,283.2534990906715,302.6400001049042,8
MA2286031,383,.33942559,31.42067170143127,39.24999952316284,6
MA2286032,18,.055555556,.3740000128746033,.3740000128746033,1
MA2286033,316,.3607595,18.38557385653257,28.51999974250793,8
MA2286034,24,0,0,0,0
MA2286035,23,.47826087,6.684999942779541,6.839999973773956,6
MA2287000,179,.30726257,4.858340311795473,17.23999971151352,7
MA2287005,54,0,0,0,0
MA2287009,6,0,0,0,0
MA2287010,18,.055555556,3.069999933242798,3.069999933242798,1
MA2287012,36,0,0,0,0
MA2287020,143,.53146851,10.37074542045593,26.71999955177307,6
MA2287024,78,.23076923,3.489800035953522,6.369000017642975,6
MA2287025,72,0,0,0,0
MA2287031,17,0,0,0,0
MA2290001,127,.40944883,9.301892936229706,22.01400011777878,9
MA2290006,18,.27777779,3.992000102996826,3.992000102996826,5
MA2290009,265,.48679245,28.92079353705049,61.04800075292587,8
MA2290010,18,.055555556,1.120000004768372,1.120000004768372,1
MA2290014,122,.43442622,6.654465883970261,11.59200024604797,6
MA2290016,41,.21951219,3.257000014185905,5.576000034809113,5
MA2290019,18,0,0,0,0
MA2290022,18,0,0,0,0
MA2290024,36,0,0,0,0
MA2290025,21,.42857143,15.94999980926514,16.10000014305115,6
MA2290026,25,.51999998,49.21149988472462,54.2229999601841,7
MA2290027,18,0,0,0,0
MA2290028,24,.5,22.7600005865097,23.48000001907349,6
MA2290029,36,.027777778,.3495000004768372,.6990000009536743,1
MA2290031,23,.43478259,7.351999998092651,7.504000008106232,5
MA2294000,115,.23478261,6.516094118356705,19.9190000295639,6
MA2294001,18,0,0,0,0
MA2299000,553,.48824593,23.97930628061295,140.0000002384186,8
MA2303000,199,.30150753,4.418870329856873,11.6399998664856,6
MA2303002,19,.052631579,.3474999964237213,.6949999928474426,1
MA2303004,80,.2375,3.583916619420052,7.912000119686127,6
MA2304000,466,.43991417,15.79331221431494,30.76999950408936,7
MA2304002,47,.46808511,6.71891662478447,7.879999995231628,7
MA2304006,24,.41666666,4.492499962449074,5.060999840497971,6
MA2304010,18,.22222222,3.503000020980835,3.503000020980835,4
MA2304012,20,.34999999,7.774999976158142,7.869999885559082,5
MA2304013,50,.16,1.920749992132187,4.084000051021576,4
MA2304014,39,.23076923,3.429333329200745,4.039999902248383,3
MA2304015,44,.45454547,18.1000005453825,20.22400009632111,8
MA2304018,36,.3611111,15.01550018787384,17.03500038385391,7
MA2316000,683,.54026353,18.90307565405965,57.50099968910217,10
MA2316001,18,.16666667,4.074999928474426,4.074999928474426,3
MA2316002,54,0,0,0,0
MA2321000,134,.35074627,3.830750614404678,9.289999902248383,6
MA2321002,18,.11111111,.9959999620914459,.9959999620914459,2
MA2323000,119,.49579832,9.643261432647705,22.10000014305115,6
MA2323002,54,.018518519,.2353333234786987,.7059999704360962,1
MA2328000,568,.4278169,11.32078896462917,55.13399970531464,16
MA2332000,29,0,0,0,0
MA2332003,18,0,0,0,0
MA2332006,36,.25,30.37649884819984,34.98699998855591,5
MA2332007,18,.11111111,1.585999965667725,1.585999965667725,2
MA2343000,116,0,0,0,0
MA2343008,23,.39130434,12.75500056147575,16.9100005030632,5
MA2348000,239,.16317992,5.383393816649914,21.49999976158142,8
MA3007000,168,.22619048,2.984999962151051,6.790000021457672,6
MA3009000,155,.20645161,7.021165579557419,22.40000009536743,6
MA3009004,18,.22222222,5.093000054359436,5.093000054359436,4
MA3010000,140,0,0,0,0
MA3014000,185,.3027027,12.49029272794724,22.4099999666214,8
MA3023000,130,.27692309,11.28077292442322,58.53999996185303,6
MA3023002,116,0,0,0,0
MA3026000,140,0,0,0,0
MA3030000,24,0,0,0,0
MA3030001,158,.35443038,12.51088881492615,19.2450003027916,7
MA3031000,376,.51595747,18.24711203575134,39.68000042438507,9
MA3031003,24,.5,8.794999957084656,9.160000026226044,6
MA3035000,53,0,0,0,0
MA3038001,150,.38,29.38549998402596,35.97600042819977,8
MA3038008,122,.28688523,4.230694353580475,6.309999942779541,6
MA3038009,72,.069444448,1.239999979734421,3.480000019073486,3
MA3038010,18,.11111111,1.374000012874603,1.374000012874603,2
MA3038011,90,.16666667,2.363200016319752,10.52000004053116,12
MA3038012,25,.51999998,19.99700018763542,25.45000010728836,7
MA3038013,6,0,0,0,0
MA3038020,270,.3888889,42.52180027961731,54.62000024318695,7
MA3038022,18,.16666667,4.279999852180481,4.279999852180481,3
MA3038025,42,.42857143,7.434666693210602,8.083999991416931,6
MA3038026,58,.1724138,2.892833352088928,6.63100004196167,5
MA3046000,53,0,0,0,0
MA3048000,604,.52317882,50.25855205953121,119.2199998497963,8
MA3049000,468,.31623933,22.48278816044331,35.5399996638298,8
MA3051004,187,.21390374,15.5520616620779,38.39599961042404,7
MA3051005,50,.56,27.07725036144257,31.25599992275238,7
MA3051006,36,.3888889,71.43366813659668,86.31000053882599,7
MA3051009,18,.22222222,4.367999970912933,4.367999970912933,4
MA3051011,234,.32478634,20.22461539506912,36.42000043392181,6
MA3051012,57,.61403507,73.44959998130798,86.72599947452545,7
MA3051013,54,.4074074,30.50666671991348,36.6299996972084,8
MA3051016,252,.33333334,21.29907119274139,29.43999946117401,6
MA3051017,20,.1,.4015000015497208,.8030000030994415,2
MA3051018,53,.60377359,139.8901658654213,158.8199986219406,8
MA3051019,108,.35185185,12.08383342623711,16.30900007486343,8
MA3051020,36,.3888889,40.94999992847443,49.38999962806702,7
MA3051021,90,0,0,0,0
MA3051022,90,0,0,0,0
MA3056000,897,.56744707,24.60005534626544,46.63000023365021,10
MA3056001,226,.42035398,22.73795050010085,29.68200021982193,8
MA3056002,457,.36105034,14.23687779158354,32.39099979400635,9
MA3057000,140,0,0,0,0
MA3067000,663,.40120664,12.60181415453553,41.58699971437454,12
MA3071000,511,.26418787,16.13077760487795,96.86999952793121,9
MA3073000,648,.60185188,21.52544205635786,40.57899942994118,12
MA3078000,72,.31944445,10.8469997048378,13.26099991798401,6
MA3078001,180,.39444444,31.56269979476929,41.29999971389771,8
MA3078006,444,.63738739,19.88920138403773,51.0220006108284,8
MA3078008,284,.42605633,30.05799933150411,63.94300013780594,10
MA3078010,18,.055555556,.7220000028610229,.7220000028610229,1
MA3078011,54,.31481481,14.79666635394096,28.82700002193451,7
MA3079000,465,.44731182,18.33235469460487,38.73000061511993,7
MA3092000,90,.22222222,3.966000020503998,6.290000021457672,5
MA3092003,42,.42857143,22.44000029563904,24.62000012397766,6
