"pwsid","tthm","haa5","combined_dbp"
"IN5284002",0.833333333333333,2.1,2.93333333333333
"KS2019701",25.65,27.5833333333333,53.2333333333333
"KS2011501",2.56666666666667,0.366666666666667,2.93333333333333
"KS2005710",5.28666666666667,0.435714285714286,5.72238095238095
"KS2015519",0,NA,NA
"KY0082592",23.4285714285714,1,24.4285714285714
"LA1067004",30.7888888888889,8.6625,39.4513888888889
"LA1009004",33.332,14.78,48.112
"LA1103038",1.365,0.813333333333333,2.17833333333333
"LA1097013",15.1,8.25714285714286,23.3571428571429
"LA1039004",25.186,11.35,36.536
"LA1015018",5.89222222222222,2.12047619047619,8.01269841269841
"LA1005045",67.8777777777778,41.5496666666667,109.427444444444
"LA1055169",4.41111111111111,2.21111111111111,6.62222222222222
"MO3024163",7.44,0,7.44
"MO5010828",1.1375,0,1.1375
"MO5048173",2.665,0,2.665
"MO5181763",1.002,0,1.002
"MT0000497",0,NA,NA
"MT0003224",0,NA,NA
"MT0000155",46.3181818181818,29.2352941176471,75.5534759358289
"ND4600341",13.3466666666667,2.66,16.0066666666667
"ND0200581",3.06333333333333,3.19,6.25333333333333
"NE3106102",0,NA,NA
"NE3105105",0,NA,NA
"NJ1615001",2.8425,0.166666666666667,3.00916666666667
"NJ1714003",8.66285714285714,4.552,13.2148571428571
"NJ1019313",0,NA,NA
"NJ2123003",0.28375,0,0.28375
"NM3573501",4.16,NA,NA
"NM3500609",3,NA,NA
"NV0000255",4.65217391304348,1.24615384615385,5.89832775919732
"NV0000068",0,NA,NA
"NV0001073",10.1142857142857,2.65,12.7642857142857
"NY0310349",3.26,0,3.26
"NY3708984",11.06,2.7,13.76
"NY2630038",13.6,NA,NA
"NY5621848",14.46,8.9,23.36
"NY0600905",2.85,0.85,3.7
"NY0701007",16.7666666666667,2.304,19.0706666666667
"NY5503371",4.7,2,6.7
"NY1321356",2.36166666666667,0,2.36166666666667
"NY1500296",10.5888888888889,6.48888888888889,17.0777777777778
"NY1630059",4.2,NA,NA
"NY2501015",44.267037037037,21.1416666666667,65.4087037037037
"NY5201346",6.44,0,6.44
"NY4110701",0,0,0
"NY3503550",5.59,5.3225,10.9125
"OH7729912",0,NA,NA
"OH6835312",1.79285714285714,0.356,2.14885714285714
"OH4900612",1.1,0,1.1
"OH2800312",8.66,0.254142857142857,8.91414285714286
"OH7006712",1.56909090909091,0,1.56909090909091
"OR4100060",30.45,28.2,58.65
"OR4100080",2.11111111111111,0.333333333333333,2.44444444444444
"OR4101163",22.3125,4.7,27.0125
"OR4101350",0.116666666666667,0,0.116666666666667
"OR4193713",0.285,NA,NA
"OK2007706",9.9,0.8,10.7
"OK2000803",5.32833333333333,0,5.32833333333333
"OK2004305",4.0575,0,4.0575
"SC2220006",34.4294692307692,7.94111428571429,42.3705835164835
"UTAH19008",0,1.275,1.275
"UTAH23009",2.45,NA,NA
"UTAH27005",15.66,0,15.66
"VA4133040",7.54285714285714,2.25714285714286,9.8
"VA4159500",6.97333333333333,NA,NA
"VA4127450",8.46666666666667,1.5,9.96666666666667
"VA1169929",0,0,0
"VT0020738",0,NA,NA
"WV3301516",9.93333333333333,7.885,17.8183333333333
"WV9933025",11.45,NA,NA
"WV9902021",3.675,0,3.675
"IL0910650",19.057,0.893333333333333,19.9503333333333
"IL0010500",11.62,1.97,13.59
"IL1975210",13.9,8.9,22.8
"IL1975680",2.8,NA,NA
"IL1115760",44.29,9.62,53.91
"IL1617925",0.6951,1.165,1.8601
"IL1190110",17.15,5.4,22.55
"IL1190250",18.5083888888889,2.43785714285714,20.946246031746
"IL0310120",28.7666666666667,13.3333333333333,42.1
"IL1131000",1.25084,1.7775,3.02834
"IL1730050",12.49225,9.88,22.37225
"IL0674300",13.0142857142857,6.8725,19.8867857142857
"IL0315850",32.54,9.94333333333333,42.4833333333333
"083090049",0.23,NA,NA
"HI0000163",0.621666666666667,0.183333333333333,0.805
"FL1370669",2.595,0.596666666666667,3.19166666666667
"FL3351566",19.755,11.388,31.143
"FL3421490",6.09666666666667,0,6.09666666666667
"FL4430774",67.514,NA,NA
"FL4500119",30.32,34.16,64.48
"FL5280266",47.3616666666667,26.7714285714286,74.1330952380952
"FL5360149",25.1166666666667,NA,NA
"FL6424636",13.25,0,13.25
"FL6530418",13.7685714285714,35.1,48.8685714285714
"FL6530840",2.264,3.25,5.514
"FL6530959",26.9,7.83666666666667,34.7366666666667
"FL6582301",10.52,NA,NA
"FL3425052",2.25,NA,NA
"093200163",0,0,0
"NN3500248",63.1666666666667,NA,NA
"PA5020021",35.06,5.4,40.46
"PA5630028",90,NA,NA
"MI0007100",3.26666666666667,NA,NA
"MI0003660",0.5,NA,NA
"WA5300333",7.26571428571429,1.31666666666667,8.58238095238095
"WA5326450",28.2,4.92,33.12
"WA5360150",5.62,1.275,6.895
"WA5366586",32.0142857142857,19.16,51.1742857142857
"WA5392250",4.49,0,4.49
"TN0000429",28.584,30.0234042553192,58.6074042553192
"TN0003298",0,NA,NA
"AL0000363",3.72153846153846,0.301625,4.02316346153846
"AL0000393",8.06909090909091,4.2909,12.3599909090909
"TX1012697",0,0,0
"TX1360003",9.38333333333333,0.55,9.93333333333333
"TX0080015",0,0,0
"TX0330004",0,3.05,3.05
"TX0460095",0.333333333333333,0,0.333333333333333
"TX0790292",0,0,0
"TX0930052",10.5333333333333,4.2,14.7333333333333
"TX1011826",4.95531914893617,0.91063829787234,5.86595744680851
"TX1110089",1.5,0,1.5
"TX1220009",3.8,NA,NA
"TX1310003",7.875,2,9.875
"TX1330024",2,0,2
"TX1790006",0,NA,NA
"TX1810007",25.9333333333333,4.4,30.3333333333333
"TX1810143",13.35,0,13.35
"TX2030011",70.0190476190476,18.0909090909091,88.1099567099567
"TX2290012",0,0,0
"TX2300005",7.89666666666667,1.77142857142857,9.66809523809524
"TX2200350",9.50055555555556,7.7421052631579,17.2426608187134
"TX0610217",4.46,1.05,5.51
"NC0111166",18,NA,NA
"NC0136165",0,0,0
"NC4392186",0,0,0
"NC1006005",12.5714285714286,0,12.5714285714286
"NC2049015",0,0,0
"NC0241103",0.25,0,0.25
"NC4092045",0,NA,NA
"NC0241237",2.15,2.7,4.85
"NC0118467",10,9,19
"NC0241227",0,0,0
"NC0286502",0,0,0
"AZ0414403",10.3341666666667,1.24166666666667,11.5758333333333
"AZ0413338",1.2,0,1.2
"AZ0402119",3.165,NA,NA
"AK2300248",11.1333333333333,0,11.1333333333333
"AK2330054",17.582,13.5,31.082
"AR0000167",25.3,7.2,32.5
"ID3020011",0,NA,NA
"ID3140066",0,NA,NA
"ID1090038",14.9414285714286,13.12,28.0614285714286
"ID6120020",0,0,0
"ID7100004",0,NA,NA
"IA2307001",0.666666666666667,0,0.666666666666667
"IA4051002",0,0,0
"IA1773097",0,0,0
"IA4808068",0,NA,NA
"IA4535101",6.00333333333333,0,6.00333333333333
"IA1444022",17,0,17
"IA6749061",0,0,0
"CT1360011",10.102,1.15,11.252
"CT1341303",10.93,NA,NA
"IN2370004",0.5,NA,NA
"IN5261001",4.65,2.56666666666667,7.21666666666667
"IN5270003",12.2333333333333,8.36,20.5933333333333
"IN5245057",18.3526315789474,9.22777777777778,27.5804093567251
"KS2017342",4.56666666666667,0,4.56666666666667
"KS2020524",32.5,12.7,45.2
"KS2010301",15.96,23,38.96
"KS2005111",42.5178421052632,16.3644444444444,58.8822865497076
"KS2006902",5.92,0,5.92
"KS2008907",27.4,3.05,30.45
"LA1115071",1.145,0.821428571428571,1.96642857142857
"ME0093118",0.65,4.3,4.95
"ME0090210",5.21666666666667,0,5.21666666666667
"MO6036042",0,NA,NA
"MO3010155",2.48,0,2.48
"MO4024369",1.215,NA,NA
"MO5010449",1.67,0,1.67
"MO3031365",0,0,0
"MT0000223",0.526666666666667,0,0.526666666666667
"MT0003911",0,NA,NA
"ND0901483",9.6552,12.2904545454545,21.9456545454545
"NE3120411",0,NA,NA
"NE3150613",0,NA,NA
"NJ1438300",2.67125,0.1125,2.78375
"NJ0307002",1.7325,1.005,2.7375
"NJ1515001",2.77384615384615,4.20285714285714,6.9767032967033
"NJ1316335",2.5575,0,2.5575
"NJ1505004",7.6998,4.87795918367347,12.5777591836735
"NM3594713",0.5,NA,NA
"NM3518925",0,NA,NA
"NM3500807",27.1,NA,NA
"NM3501626",2.1,NA,NA
"NY1713869",0,0,0
"NY0920775",0.7,0,0.7
"NY5618220",24.26,20.12,44.38
"NY3318538",6.61,0.5,7.11
"NY4404400",54.7818181818182,9.65384615384615,64.4356643356643
"NY5917426",5.04222222222222,1.35,6.39222222222222
"NY3905703",0.736666666666667,NA,NA
"NY2221206",21.375,7.13333333333333,28.5083333333333
"NY1500280",0.74,0,0.74
"NY0916542",35.7,0,35.7
"NY2500804",0,0,0
"NY0301668",26.9441176470588,5.04272727272727,31.9868449197861
"NY5001213",33.56,2.45,36.01
"NY5030018",11.435,1.14,12.575
"NY0701011",19.3371428571429,6.355,25.6921428571429
"NY3505661",1.35666666666667,0.26,1.61666666666667
"NY5830026",49.4,NA,NA
"OH3100612",0,0,0
"OH4900212",1.78888888888889,0,1.78888888888889
"OR4100546",1.626,0,1.626
"OR4190594",0.51,0,0.51
"OK3001923",53.2125,20.4,73.6125
"OK3005106",75.9264705882353,63.0276470588235,138.954117647059
"OK2001601",0,0,0
"UTAH25009",3.1,0,3.1
"UTAH09006",0,0,0
"VA4159700",2.24,NA,NA
"VA4103230",29.7333333333333,8.25,37.9833333333333
"VA6099400",1.15,0,1.15
"VA2069305",26.275,5.4,31.675
"VA1197740",1.7,NA,NA
"VA2171575",13.2785714285714,0.955555555555556,14.234126984127
"VA2109650",0,0,0
"VA2003054",25.275,13,38.275
"VT0005268",0,NA,NA
"VT0020545",0,NA,NA
"WV3300809",52.6583333333333,35.6457142857143,88.3040476190476
"IL0110550",8.01,26.9,34.91
"IL0890350",5.17541666666667,1.12294117647059,6.29835784313726
"IL0610400",27.157,8.32666666666667,35.4836666666667
"IL1970150",1.06716666666667,0,1.06716666666667
"IL1550010",0,NA,NA
"IL3057844",49.6666666666667,111.333333333333,161
"HI0000249",4.4,2.2,6.6
"CA0310006",7.245,5.7875,13.0325
"CA3410014",36.5294117647059,26.3953488372093,62.9247606019152
"CA3110011",0,NA,NA
"FL1034138",10.2,NA,NA
"FL1370791",6.3,5.325,11.625
"FL3350474",3.968,11.2,15.168
"FL3424841",1.0725,0,1.0725
"FL3640412",54.681052631579,24.9823076923077,79.6633603238866
"FL4431262",60,NA,NA
"FL6290401",20.2,27.86,48.06
"FL6424590",3.75,6.47,10.22
"FL6530559",19.145,NA,NA
"FL6532948",11.3,3.67,14.97
"FL6295124",5.76,14.205,19.965
"FL6296218",20.9466666666667,9.76,30.7066666666667
"SD4600273",6.1275,0,6.1275
"NN4900223",32.5,NA,NA
"PA2660015",3.1,1.87333333333333,4.97333333333333
"PA4560014",8.315,0,8.315
"PA6200072",30.4090909090909,6.095,36.5040909090909
"MI0003650",10.35,NA,NA
"WA5300638",27.7,9.4,37.1
"WA5332300",13.0625,0,13.0625
"WA5314446",2.43333333333333,0,2.43333333333333
"WA5325115",3.85,1.475,5.325
"WA5370450",7.22833333333333,1.13076923076923,8.35910256410256
"WA5381851",0.8,0,0.8
"WA5393200",0.476666666666667,0,0.476666666666667
"WA5396527",9.1,2.7,11.8
"TN0000317",6.61967741935484,6.3584,12.9780774193548
"TN0000700",5.356,5.7,11.056
"TN0004306",1.95333333333333,0,1.95333333333333
"AL0001158",4.15,NA,NA
"AL0000003",4.79857142857143,1.06444444444444,5.86301587301587
"TX0010047",5.74375,0,5.74375
"TX1013084",0,0,0
"TX1460145",20.5333333333333,6,26.5333333333333
"TX1500004",20.2,1.9,22.1
"TX0490016",7.194,1.3,8.494
"TX0610007",2.00485714285714,0.352,2.35685714285714
"TX0610112",8.39166666666667,1.4,9.79166666666667
"TX0910125",0,NA,NA
"TX1010235",4.01428571428571,0,4.01428571428571
"TX1010706",45,0,45
"TX1011492",36.9,7.5,44.4
"TX1011957",0,0,0
"TX1150014",8.22333333333333,4.3,12.5233333333333
"TX1250013",1.93333333333333,0,1.93333333333333
"TX1590007",30.4742857142857,25.15,55.6242857142857
"TX1630028",1.23333333333333,1.575,2.80833333333333
"TX1700322",0,0,0
"TX1700612",0,0,0
"TX1830002",4.26090909090909,4.625,8.88590909090909
"TX1840108",3.58833333333333,5.45,9.03833333333333
"TX2200292",2.1125,0,2.1125
"TX2280003",28.5,NA,NA
"TX0270120",20.2,6.375,26.575
"TX2410065",0,0,0
"TX1013288",0,0,0
"NC1075010",38.3851851851852,38.3888888888889,76.7740740740741
"NC0286146",0,0,0
"NC0276202",1.175,0,1.175
"NC0293110",0,3.6,3.6
"NC0363103",39.9571428571429,24.35,64.3071428571428
"NC0145127",42.6666666666667,28.5,71.1666666666667
"NC4392153",0,0,0
"NC0415010",21.94,19.0857142857143,41.0257142857143
"NC0351188",0,NA,NA
"AZ0410003",36.2625,4.2,40.4625
"AZ0411557",1541.66666666667,NA,NA
"AZ0407531",3.35454545454545,0,3.35454545454545
"AK2271431",49.0333333333333,0,49.0333333333333
"AR0000082",3.775,2.71428571428571,6.48928571428571
"AR0000714",12.3666666666667,2.6,14.9666666666667
"ID1280123",0,NA,NA
"IA6338000",11.8366666666667,0,11.8366666666667
"IA7820502",0,NA,NA
"IA4453318",0,12.2,12.2
"IA5584009",21.3333333333333,8.5,29.8333333333333
"IA6000755",26.26,12.6525,38.9125
"CT1570011",19.2533333333333,9.455,28.7083333333333
"IN5215008",9.72727272727273,4.65,14.3772727272727
"IN5248010",21.6857142857143,9.9,31.5857142857143
"IN5245053",0,0,0
"KS2000906",29.8,7.4,37.2
"KS2016906",4.1,0.966666666666667,5.06666666666667
"KS2014914",42.2,14.4833333333333,56.6833333333333
"KS2117334",2.6,NA,NA
"KS2001306",19,4,23
"KS2004302",7.18,11.5,18.68
"KY0200095",3.07142857142857,0.35,3.42142857142857
"KY0420475",7.45454545454545,0.428571428571429,7.88311688311688
"KY0673238",44.8,NA,NA
"LA1083003",47.2838095238095,15.1024,62.3862095238095
"LA1103073",13.24375,2.11428571428571,15.3580357142857
"LA1113004",13.3777777777778,7.75714285714286,21.1349206349206
"LA1061003",143.303076923077,27.1772727272727,170.48034965035
"LA1059009",0.822222222222222,0.315,1.13722222222222
"LA2019057",5.38,NA,NA
"LA1019001",10.5333333333333,12.5135294117647,23.046862745098
"LA1121017",39.8042857142857,8.8,48.6042857142857
"LA1019124",7.71428571428571,3.82,11.5342857142857
"ME0093795",1.93333333333333,0,1.93333333333333
"ME0001978",0,0,0
"MO5010218",21.65,0,21.65
"MO5010751",9.625,0,9.625
"MO5036273",0,0,0
"MO3162350",0,0,0
"MO5301407",0,NA,NA
"MO5031526",0,0,0
"MT0000605",0,NA,NA
"MT0000199",3.82857142857143,0,3.82857142857143
"MT0000038",0,NA,NA
"MT0003968",0,NA,NA
"MT0004158",0,NA,NA
"ND3900055",21.63,NA,NA
"ND0800570",33.805,11.2747826086957,45.0797826086957
"NE3150471",0,NA,NA
"NE3115901",0,NA,NA
"NJ1424300",0.1257,0,0.1257
"NM3550019",3.18,NA,NA
"NM3580202",37.58,NA,NA
"NM3521108",2.35,NA,NA
"NM3513014",13.0666666666667,NA,NA
"NM3531001",4.19,NA,NA
"NV0005071",0,NA,NA
"NV0000817",1.38230769230769,0,1.38230769230769
"NY6112907",222.64,1.2,223.84
"NY2603521",20.725,6.88,27.605
"NY3219530",2.5,0,2.5
"NY1302771",4.86666666666667,1,5.86666666666667
"NY3921704",3.267,0.74,4.007
"NY4501817",35.3857142857143,42.7142857142857,78.1
"NY4501802",2.5525,4,6.5525
"NY1006322",6.3,0,6.3
"NY4117236",22.0445454545455,6.605,28.6495454545455
"NY1418680",30.375,14.22,44.595
"NY3907005",5.125,0,5.125
"NY5830086",68,NA,NA
"OH0901412",0,0,0
"OH4200112",23.525,3.21666666666667,26.7416666666667
"OH6777512",0,NA,NA
"OH7005032",3.025,0,3.025
"OH7300303",13.1089655172414,1.12083333333333,14.2297988505747
"OH7704812",13.25,3.525,16.775
"OH4555912",0.288571428571429,0,0.288571428571429
"OH8505122",0.966666666666667,0,0.966666666666667
"OH6702612",2.4,0,2.4
"OH3138312",0,NA,NA
"OH5100312",8.74444444444444,0,8.74444444444444
"OR4100218",35.0948717948718,23.5241379310345,58.6190097259063
"OR4100491",2.13,0.806666666666667,2.93666666666667
"OR4190550",0.0714285714285714,2.26666666666667,2.33809523809524
"OK2006501",5.9,0.8,6.7
"OK3001209",100.375,36.2507692307692,136.625769230769
"OK2002611",0,NA,NA
"OK2002706",12.75,1.5,14.25
"SC4320005",1.9882,3.38,5.3682
"VA6047391",1.29,NA,NA
"VA1121065",0,NA,NA
"VA1169333",0.6,NA,NA
"VA4085370",0,0,0
"VA6033600",0.566666666666667,0,0.566666666666667
"VA2165598",7.9125,1.725,9.6375
"VA4133630",25.0913043478261,7.48947368421053,32.5807780320366
"VT0020391",0,NA,NA
"WV9925015",3.32833333333333,7.53,10.8583333333333
"WV3302413",24.48,3.4,27.88
"IL0110300",12.8975,2.268,15.1655
"IL2035300",2,NA,NA
"IL0110950",15.3,22.01,37.31
"IL0370250",10.106,3.47,13.576
"IL1875050",1.93333333333333,0,1.93333333333333
"IL1350200",9.52857142857143,0.3,9.82857142857143
"IL1570650",0,0,0
"IL3052241",0.833333333333333,0.25,1.08333333333333
"084690025",35.425,30.5,65.925
"HI0000154",2.96666666666667,4.6,7.56666666666667
"CA1910128",35.3556481481481,14.1313043478261,49.4869524959742
"CA5010040",38.8015384615385,25.7678571428571,64.5693956043956
"CA3110028",5.818,NA,NA
"FL2024885",14.0933333333333,16.65,30.7433333333333
"FL2400362",3.46,12.35,15.81
"FL3351421",9.43333333333333,3.1325,12.5658333333333
"FL3420937",27.19,26.2228571428571,53.4128571428571
"FL3424620",4.48333333333333,1.09,5.57333333333333
"FL6421959",1.7,NA,NA
"FL6424653",0.526,NA,NA
"FL6531894",32.9333333333333,9.5,42.4333333333333
"SD4600300",5.475,4.835,10.31
"SD4600501",8.28,11.0533333333333,19.3333333333333
"NN3500292",15.66,0,15.66
"090600741",32.2,NA,NA
"MI0006560",0,NA,NA
"MI0040346",3.5,NA,NA
"WA5302055",3.83333333333333,0.4,4.23333333333333
"WA5302413",4.696,4.3,8.996
"WA5333039",13.425,2.9,16.325
"WA5307250",35.6,26.74,62.34
"WA5310580",10.4285714285714,1.86666666666667,12.2952380952381
"WA5369166",3.6,0,3.6
"WA5380000",45.2,NA,NA
"AL0001360",22.6492307692308,7.69142857142857,30.3406593406593
"TX1370005",0.65,NA,NA
"TX0150507",4.65,NA,NA
"TX0370027",25.485,10.85,36.335
"TX0460205",4.7,NA,NA
"TX0730019",25.1571428571429,26.05,51.2071428571429
"TX0860080",9.925,2.26666666666667,12.1916666666667
"TX1010647",0,0,0
"TX1200031",5.64,1.5,7.14
"TX1260084",0,3.1,3.1
"TX1700006",0,0,0
"TX1810150",53.1833333333333,25.2923076923077,78.475641025641
"TX2270212",26.45,4.2,30.65
"TX2440002",22.18,2.9,25.08
"TX1013387",12.25625,18.2190476190476,30.4752976190476
"TX0610261",22.6333333333333,17.6,40.2333333333333
"NC4392187",0.733333333333333,0,0.733333333333333
"NC0326331",0,0,0
"NC0241191",6.1,0,6.1
"NC0332111",12.4333333333333,0,12.4333333333333
"NC0157154",0,0,0
"NC4392152",0.4,NA,NA
"NC4098012",18,3.48333333333333,21.4833333333333
"NC4092033",0.6,0,0.6
"NC2060052",0,NA,NA
"NC0471015",35.6172285714286,25.7586206896552,61.3758492610837
"AZ0410139",3.53,0,3.53
"AZ0413150",2.25,0.28,2.53
"AZ0410237",10.5,NA,NA
"AZ0402038",2.51923076923077,0,2.51923076923077
"AR0000716",31.18,8.15,39.33
"ARN000009",26.525,10.6142857142857,37.1392857142857
"ID2350020",0,NA,NA
"ID3140140",0,NA,NA
"ID6040007",0,0,0
"ID5420001",9.93333333333333,4.25,14.1833333333333
"ID2180020",9.25,4.49857142857143,13.7485714285714
"IA1400903",30.83,10,40.83
"IA3126308",4.46666666666667,NA,NA
"IA7177701",17.3,8.935,26.235
"IA4478023",0,15.95,15.95
"IA6985051",19.5,10,29.5
"IA1433016",0,0,0
"IA9027014",53.0428571428571,25.25,78.2928571428571
"IA8200601",10.0333333333333,3,13.0333333333333
"CT0529051",61.9142857142857,28.55,90.4642857142857
"IN5226007",9.03333333333333,1.55,10.5833333333333
"IN5209011",4.2,0,4.2
"IN5264013",8.86,1.98333333333333,10.8433333333333
"KS2013701",15.6666666666667,NA,NA
"KS2106304",3.45,0,3.45
"KS2014106",51.1,14.3142857142857,65.4142857142857
"KS2012305",14,1.9,15.9
"KY0420194",0.111111111111111,0,0.111111111111111
"LA1017036",35.7277777777778,8.87260869565217,44.60038647343
"LA1011007",10.65375,0.971142857142857,11.6248928571429
"LA1073011",119.216666666667,32.2823529411765,151.499019607843
"LA2101026",0.21,0.944444444444444,1.15444444444444
"LA1097024",28.8181818181818,14.5833333333333,43.4015151515151
"LA1017072",20.397,1.82,22.217
"LA1055175",15.7272727272727,8.25,23.9772727272727
"LA2045076",88.7333333333333,3.975,92.7083333333333
"MO5010408",1.285,0,1.285
"MO5048161",2.00428571428571,0,2.00428571428571
"MO4030223",7.40333333333333,0,7.40333333333333
"MO5251518",0,NA,NA
"MT0004458",1.31428571428571,0.21,1.52428571428571
"MT0003152",0,NA,NA
"MT0002134",0,NA,NA
"MT0000216",19.4285714285714,4,23.4285714285714
"MT0000356",0,NA,NA
"ND2800619",49.39,5.545,54.935
"ND2500415",32.808,11.9066666666667,44.7146666666667
"NE3100107",0,NA,NA
"NJ1911006",2.712,0.24,2.952
"NJ0326304",10.4827272727273,3.97666666666667,14.4593939393939
"NJ1615016",5.6125,2.2,7.8125
"NM3555407",34.515,NA,NA
"NM3563019",20.65,NA,NA
"NV0000767",5.54,5.58,11.12
"NV0000165",2.03125,2.0525,4.08375
"NY3800160",20.468,1.90266666666667,22.3706666666667
"NY3700929",7.95,1.95,9.9
"NY3905709",7.1875,0,7.1875
"NY3700932",0,NA,NA
"NY5301429",1.35666666666667,0,1.35666666666667
"NY2630051",0.29,0,0.29
"NY1500292",4.0225,0.179285714285714,4.20178571428571
"NY1402933",12.925,6.20333333333333,19.1283333333333
"NY0419671",0,NA,NA
"NY5022320",23.365,17.94,41.305
"NY2910752",0,NA,NA
"NY3830079",5.13333333333333,NA,NA
"NY5530217",18.2392307692308,16.741,34.9802307692308
"NY5030096",2.7,2,4.7
"NY5030113",7.9,19,26.9
"OH8841212",3.38,1.7125,5.0925
"OH0254212",0,0,0
"OH0903503",0,NA,NA
"OH2554603",9.5655,2.48,12.0455
"OH8400212",2.112,0,2.112
"OH4602712",2.58333333333333,1.05714285714286,3.64047619047619
"OH7802512",5.84,7.19,13.03
"OH6702312",2.53,0,2.53
"OR4100065",11.5190909090909,0.8,12.3190909090909
"OR4101388",30.46,11.5333333333333,41.9933333333333
"OK3001926",69.12,49.6428571428571,118.762857142857
"OK3004201",31.64,4.97,36.61
"OK2000211",2.705,0,2.705
"OK2001309",0,0,0
"OK2000704",34.8941176470588,4.785,39.6791176470588
"UTAH03010",1.31538461538462,0,1.31538461538462
"VA1121034",8.46666666666667,0,8.46666666666667
"VA4127141",4.3,NA,NA
"VA5019735",0.125,2.475,2.6
"VA1071200",21.95,24.0333333333333,45.9833333333333
"VA2165180",36.3,20.175,56.475
"VA2015850",1.56666666666667,0,1.56666666666667
"VA5147280",1.78714285714286,2.43285714285714,4.22
"VA6107037",13.785,8.55,22.335
"VA2003170",8.5,0,8.5
"VT0020612",2.95,NA,NA
"WV3302617",43.9216666666667,12.882,56.8036666666667
"WY5600135",2.865,2.35,5.215
"IL1135689",0.2587,0,0.2587
"IL0990150",25.0416666666667,19.5,44.5416666666667
"IL0971450",29.0611111111111,19.2530769230769,48.314188034188
"IL1090150",2.852,0,2.852
"IL1050400",0.405,2.11666666666667,2.52166666666667
"IL3083196",4,NA,NA
"CA2100582",20.23125,56.0642857142857,76.2955357142857
"CA3110050",31.2666666666667,NA,NA
"FL1570316",2.92333333333333,0.94,3.86333333333333
"FL1664019",5.126,0.646,5.772
"FL2104442",1.6,NA,NA
"FL2610012",9.74,5.636,15.376
"FL4470395",5.7,NA,NA
"FL6530169",37.6314285714286,17.0033333333333,54.6347619047619
"FL6295688",66.12,48.174,114.294
"FL6296177",34.5416666666667,40.9,75.4416666666667
"NN0400290",4.1,0,4.1
"090605144",0.78,0,0.78
"093534023",0,NA,NA
"MI0000250",1.35,NA,NA
"WA5311159",33.2386666666667,16.0673333333333,49.306
"WA5315113",5.3,1.6,6.9
"WA5324195",5.6,NA,NA
"WA5347350",2.53,0,2.53
"WA5355935",2.6,NA,NA
"WA5359576",8.58,1.45,10.03
"WA5383116",1.575,1.1,2.675
"WA5393355",2.4525,0,2.4525
"TN0000254",7.99666666666667,0.92,8.91666666666667
"AL0001546",2.18,NA,NA
"TX1012496",12.38,14.2666666666667,26.6466666666667
"TX1012969",9.46666666666667,0,9.46666666666667
"TX1013045",0,0,0
"TX1350001",10.45,NA,NA
"TX0150459",1.2,2.2,3.4
"TX0200460",0,NA,NA
"TX0390020",4.65,1.75,6.4
"TX0450049",0,NA,NA
"TX0680126",12.7,NA,NA
"TX0750002",29.2142857142857,4.875,34.0892857142857
"TX1010207",28.96,25.94,54.9
"TX1011114",0.8,0,0.8
"TX1011192",0,NA,NA
"TX1070144",69.305,48.06875,117.37375
"TX1630037",1.83333333333333,2.15,3.98333333333333
"TX1650024",12.75,7.3,20.05
"TX1700022",39.1166666666667,6.5,45.6166666666667
"TX1700286",15.7666666666667,2.85,18.6166666666667
"TX1710023",0,0,0
"TX1830010",6.52,9.7,16.22
"TX2200336",0.733333333333333,0,0.733333333333333
"TX2350014",20.7666666666667,1.83333333333333,22.6
"TX2360066",0,NA,NA
"TX2460054",7.2,NA,NA
"TX2490008",22.2544444444444,3.675,25.9294444444444
"TX0790462",2.97,0.833333333333333,3.80333333333333
"NC4392123",14.5,NA,NA
"NC3041048",1.86666666666667,1.1,2.96666666666667
"NC0392380",2.75,0,2.75
"NC0448020",19.66,1.23333333333333,20.8933333333333
"NC4092017",0.633333333333333,0,0.633333333333333
"NC0136382",24.3333333333333,0,24.3333333333333
"NC0118126",0,1,1
"NC0241194",2.06666666666667,0,2.06666666666667
"AZ0412037",9.975,2.35,12.325
"AZ0407012",0,0,0
"AZ0403006",70.4522222222222,12.3072727272727,82.759494949495
"AK2250061",2.47333333333333,2.17,4.64333333333333
"AR0000122",12.16,8.125,20.285
"AR0000432",8.34,5.58,13.92
"ID2250105",4.495,0.496666666666667,4.99166666666667
"ID6120002",0.21,0,0.21
"IA3375001",0,0,0
"IA0932001",23.42,4.81166666666667,28.2316666666667
"IA8503528",0.862881355932203,3.081875,3.9447563559322
"IA5650003",52.9976315789474,23.5454545454545,76.5430861244019
"CT1189301",47.65,NA,NA
"CT1050732",11.65,2.5,14.15
"IN5262005",0.125,7,7.125
"IN5276027",23.1428571428571,12.025,35.1678571428571
"IN5289005",16.26,7.26666666666667,23.5266666666667
"KS2016117",4.03333333333333,5.33333333333333,9.36666666666667
"KS2011702",3.83333333333333,0,3.83333333333333
"LA1105072",0,NA,NA
"LA1017063",12.3325,2,14.3325
"LA1073006",55.6066666666667,6.388,61.9946666666667
"ME0090030",0,0,0
"MO4010490",4.8,0,4.8
"MO5252577",0.17,NA,NA
"MT0002114",1.6,NA,NA
"MT0003982",4.61666666666667,1.8,6.41666666666667
"MT0004109",0,NA,NA
"MT0001452",10.465,5.45,15.915
"MT0000284",5.11,5.7,10.81
"MT0004454",3.35,1.8,5.15
"ND3400170",18.835,9.18,28.015
