pwsid,total_samples,total_samples_2020,detection_share,detection_share_2020,pfoa_and_pfos,pfoa_and_pfos_2020,concentration_avg,concentration_avg_2020,concentration_max,concentration_max_2020,pfas_count,pfas_count_2020
ME0000583,25,25,1,1,0,0,0,0,0,0,25,25
ME0000585,100,100,1,1,6.0250001,6.0250001,37.66750073432922,37.66750073432922,48.38000011444092,48.38000011444092,25,25
ME0000587,25,25,1,1,0,0,0,0,0,0,25,25
ME0000596,18,18,1,1,0,0,0,0,0,0,18,18
ME0000611,18,18,1,1,0,0,0,0,0,0,18,18
ME0000614,18,18,1,1,0,0,0,0,0,0,18,18
ME0000623,18,18,1,1,0,0,0,0,0,0,18,18
ME0000624,144,144,1,1,14.23875,14.23875,30.46500009298325,30.46500009298325,63.80999946594238,63.80999946594238,18,18
ME0000625,18,18,1,1,0,0,0,0,0,0,18,18
ME0000635,36,36,1,1,14.165,14.165,22.87000012397766,22.87000012397766,24.50000047683716,24.50000047683716,18,18
ME0000637,25,25,1,1,0,0,0,0,0,0,25,25
ME0000639,18,18,1,1,0,0,0,0,0,0,18,18
ME0000640,50,50,1,1,0,0,0,0,0,0,25,25
ME0000641,25,25,1,1,0,0,0,0,0,0,25,25
ME0000642,108,108,1,1,4.9383335,4.9383335,13.09833359718323,13.09833359718323,44.30999946594238,44.30999946594238,18,18
ME0000650,75,75,1,1,2.9933333,2.9933333,5.209999978542328,5.209999978542328,10.9300000667572,10.9300000667572,25,25
ME0000655,75,75,1,1,5.0999999,5.0999999,5.099999904632568,5.099999904632568,6.309999942779541,6.309999942779541,25,25
ME0000658,18,18,1,1,0,0,0,0,0,0,18,18
ME0000676,162,162,1,1,7.6222224,7.6222224,22.76111102104187,22.76111102104187,75.48000240325928,75.48000240325928,18,18
ME0000687,108,108,1,1,5.8833332,5.8833332,13.53666651248932,13.53666651248932,42.34000039100647,42.34000039100647,18,18
ME0000697,18,18,1,1,0,0,0,0,0,0,18,18
ME0000709,18,18,1,1,0,0,0,0,0,0,18,18
ME0000945,101,101,1,1,7.5207138,7.5207138,21.33142817020416,21.33142817020416,51.27999973297119,51.27999973297119,29,29
ME0001006,27,27,1,1,0,0,5.989999771118164,5.989999771118164,6.660000085830688,6.660000085830688,25,25
ME0001009,30,30,1,1,2.1033335,2.1033335,2.853333346545696,2.853333346545696,3.389999985694885,3.389999985694885,18,18
ME0001194,75,75,1,1,12.559999,12.559999,43.42666655778885,43.42666655778885,49.99000024795532,49.99000024795532,25,25
ME0001363,72,72,1,1,2.0249999,2.0249999,3.547499895095825,3.547499895095825,14.1899995803833,14.1899995803833,18,18
ME0001972,18,18,1,1,0,0,0,0,0,0,18,18
ME0001978,41,41,1,1,0,0,0,0,0,0,25,25
ME0002093,25,25,1,1,0,0,0,0,0,0,25,25
ME0002175,25,25,1,1,0,0,0,0,0,0,25,25
ME0002245,18,18,1,1,0,0,0,0,0,0,18,18
ME0002346,56,56,1,1,6.5999999,6.5999999,10.36249995231628,10.36249995231628,17.70999979972839,17.70999979972839,25,25
ME0002421,61,61,1,1,2.6199999,2.6199999,2.619999885559082,2.619999885559082,3.349999904632568,3.349999904632568,29,29
ME0002429,18,18,1,1,0,0,0,0,0,0,18,18
ME0002439,18,18,1,1,0,0,0,0,0,0,18,18
ME0002456,18,18,1,1,0,0,0,0,0,0,18,18
ME0002527,18,18,1,1,0,0,0,0,0,0,18,18
ME0002577,72,72,1,1,7.8775001,7.8775001,13.8199999332428,13.8199999332428,28.90000009536743,28.90000009536743,18,18
ME0002580,36,36,1,1,0,0,1.129999995231628,1.129999995231628,2.259999990463257,2.259999990463257,18,18
ME0002782,25,25,1,1,0,0,0,0,0,0,25,25
ME0002809,50,50,1,1,1.13,1.13,1.129999995231628,1.129999995231628,2.259999990463257,2.259999990463257,25,25
ME0002893,18,18,1,1,0,0,0,0,0,0,18,18
ME0003017,18,18,1,1,0,0,0,0,0,0,18,18
ME0003060,18,18,1,1,0,0,0,0,0,0,18,18
ME0003116,18,18,1,1,0,0,0,0,0,0,18,18
ME0003240,25,25,1,1,0,0,6.919999837875366,6.919999837875366,6.919999837875366,6.919999837875366,25,25
ME0003342,50,50,1,1,0,0,12.10000038146973,12.10000038146973,13.87999987602234,13.87999987602234,25,25
ME0003374,25,25,1,1,0,0,0,0,0,0,25,25
ME0003375,18,18,1,1,0,0,0,0,0,0,18,18
ME0003377,86,86,1,1,0,0,1.872499942779541,1.872499942779541,2.809999942779541,2.809999942779541,29,29
ME0003535,18,18,1,1,0,0,0,0,0,0,18,18
ME0003639,18,18,1,1,0,0,0,0,0,0,18,18
ME0003660,25,25,1,1,0,0,0,0,0,0,25,25
ME0003837,36,36,1,1,15.610001,15.610001,32.89999985694885,32.89999985694885,35.84000062942505,35.84000062942505,18,18
ME0003907,69,69,1,1,4.6174998,4.6174998,5.260833144187927,5.260833144187927,8.730000138282776,8.730000138282776,29,29
ME0003990,36,36,1,1,3.98,3.98,6.625,6.625,8.100000143051147,8.100000143051147,18,18
ME0004250,25,25,1,1,0,0,0,0,0,0,25,25
ME0004295,18,18,1,1,0,0,0,0,0,0,18,18
ME0004591,18,18,1,1,0,0,0,0,0,0,18,18
ME0004628,18,18,1,1,0,0,0,0,0,0,18,18
ME0005192,18,18,1,1,0,0,0,0,0,0,18,18
ME0005637,36,36,1,1,6.605,6.605,7.809999942779541,7.809999942779541,11.24000024795532,11.24000024795532,18,18
ME0005645,18,18,1,1,0,0,0,0,0,0,18,18
ME0005693,43,43,1,1,3.1800001,3.1800001,93.49499773979187,93.49499773979187,101.5700006484985,101.5700006484985,29,29
ME0005825,18,18,1,1,0,0,0,0,0,0,18,18
ME0005826,18,18,1,1,0,0,0,0,0,0,18,18
ME0005844,43,43,1,1,1.75,1.75,1.75,1.75,3.5,3.5,29,29
ME0005847,18,18,1,1,0,0,0,0,0,0,18,18
ME0006203,18,18,1,1,0,0,0,0,0,0,18,18
ME0006513,18,18,1,1,0,0,0,0,0,0,18,18
ME0006648,18,18,1,1,0,0,0,0,0,0,18,18
ME0006735,6,6,1,1,0,0,0,0,0,0,6,6
ME0006954,18,18,1,1,0,0,0,0,0,0,18,18
ME0007001,18,18,1,1,0,0,0,0,0,0,18,18
ME0007009,25,25,1,1,0,0,0,0,0,0,25,25
ME0007086,75,75,1,1,11.033334,11.033334,11.03333377838135,11.03333377838135,15.19999980926514,15.19999980926514,25,25
ME0007154,18,18,1,1,0,0,0,0,0,0,18,18
ME0007233,36,36,1,1,3.7449999,3.7449999,4.779999971389771,4.779999971389771,6.989999771118164,6.989999771118164,18,18
ME0007237,18,18,1,1,0,0,0,0,0,0,18,18
ME0007242,18,18,1,1,0,0,0,0,0,0,18,18
ME0007336,36,36,1,1,6.48,6.48,13.70499992370605,13.70499992370605,15.1800000667572,15.1800000667572,18,18
ME0007363,39,39,1,1,2.4166667,2.4166667,8.716666698455811,8.716666698455811,14.03000020980835,14.03000020980835,18,18
ME0007367,40,40,1,1,19.02,19.02,23.5633327960968,23.5633327960968,36.54999995231628,36.54999995231628,18,18
ME0007372,39,39,1,1,1.8299999,1.8299999,3.063333332538605,3.063333332538605,9.190000057220459,9.190000057220459,18,18
ME0007374,108,108,1,1,23.806667,23.806667,35.87666749954224,35.87666749954224,61.10000157356262,61.10000157356262,18,18
ME0007378,54,54,1,1,1.88,1.88,1.879999995231628,1.879999995231628,5.639999866485596,5.639999866485596,18,18
ME0007543,18,18,1,1,0,0,0,0,0,0,18,18
ME0007731,25,25,1,1,0,0,0,0,0,0,25,25
ME0007736,18,18,1,1,0,0,0,0,0,0,18,18
ME0007940,18,18,1,1,0,0,0,0,0,0,18,18
ME0007963,25,25,1,1,0,0,0,0,0,0,25,25
ME0007968,18,18,1,1,1.9,1.9,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,18,18
ME0007990,25,25,1,1,0,0,0,0,0,0,25,25
ME0008164,25,25,1,1,0,0,0,0,0,0,25,25
ME0008179,36,36,1,1,9.3599997,9.3599997,27.61499929428101,27.61499929428101,29.41999983787537,29.41999983787537,18,18
ME0008251,18,18,1,1,0,0,0,0,0,0,18,18
ME0008583,18,18,1,1,0,0,0,0,0,0,18,18
ME0008636,108,108,1,1,17.168333,17.168333,34.84333324432373,34.84333324432373,42.00999975204468,42.00999975204468,18,18
ME0008643,18,18,1,1,0,0,0,0,0,0,18,18
ME0008690,36,36,1,1,6.7649999,6.7649999,12.96999979019165,12.96999979019165,14.03999972343445,14.03999972343445,18,18
ME0008716,43,43,1,1,0,0,0,0,0,0,29,29
ME0008778,229,229,1,1,18.097,18.097,36.77722217142582,36.77722217142582,83.3500000834465,83.3500000834465,25,25
ME0008806,54,54,1,1,7.8666668,7.8666668,7.866666674613953,7.866666674613953,9.75,9.75,18,18
ME0008855,43,43,1,1,0,0,0,0,0,0,29,29
ME0008921,18,18,1,1,5.1999998,5.1999998,5.200000047683716,5.200000047683716,5.200000047683716,5.200000047683716,18,18
ME0009003,36,36,1,1,3.9050002,3.9050002,6.330000042915344,6.330000042915344,8.020000219345093,8.020000219345093,18,18
ME0009166,18,18,1,1,0,0,0,0,0,0,18,18
ME0009171,18,18,1,1,0,0,0,0,0,0,18,18
ME0009181,18,18,1,1,0,0,0,0,0,0,18,18
ME0009196,68,68,1,1,1.91,1.91,1.909999966621399,1.909999966621399,3.349999904632568,3.349999904632568,29,29
ME0009222,18,18,1,1,0,0,0,0,0,0,18,18
ME0009226,18,18,1,1,0,0,0,0,0,0,18,18
ME0009244,18,18,1,1,0,0,0,0,0,0,18,18
ME0009262,162,162,1,1,105.5,105.5,204.8588860481977,204.8588860481977,521.6700015068054,521.6700015068054,18,18
ME0009306,126,126,1,1,10.981428,10.981428,38.47999954223633,38.47999954223633,47.85999965667725,47.85999965667725,18,18
ME0009401,43,43,1,1,0,0,0,0,0,0,29,29
ME0009644,25,25,1,1,0,0,0,0,0,0,25,25
ME0009679,18,18,1,1,0,0,0,0,0,0,18,18
ME0009683,12,0,0,,0,0,0,0,0,0,0,0
ME0009728,36,36,1,1,8.71,8.71,17.00499963760376,17.00499963760376,17.73000049591064,17.73000049591064,18,18
ME0009731,43,43,1,1,3.3399999,3.3399999,19.90499985218048,19.90499985218048,22.62999963760376,22.62999963760376,29,29
ME0009846,18,18,1,1,0,0,0,0,0,0,18,18
ME0009850,18,18,1,1,0,0,0,0,0,0,18,18
ME0011158,54,54,1,1,5.3366666,5.3366666,6.90666675567627,6.90666675567627,9.900000095367432,9.900000095367432,18,18
ME0011183,25,25,1,1,0,0,8.810000419616699,8.810000419616699,8.810000419616699,8.810000419616699,25,25
ME0012826,175,175,1,1,47.89143,47.89143,65.02428579330444,65.02428579330444,116.9000005722046,116.9000005722046,25,25
ME0012848,228,228,1,1,2.4675,2.4675,99.48750075697899,99.48750075697899,335.5600003004074,335.5600003004074,29,29
ME0012984,18,18,1,1,0,0,0,0,0,0,18,18
ME0013480,18,18,1,1,0,0,0,0,0,0,18,18
ME0013542,36,36,1,1,5.46,5.46,29.25499963760376,29.25499963760376,33.66999983787537,33.66999983787537,18,18
ME0014042,18,18,1,1,0,0,0,0,0,0,18,18
ME0014156,18,18,1,1,0,0,0,0,0,0,18,18
ME0014643,25,25,1,1,0,0,0,0,0,0,25,25
ME0015106,18,18,1,1,0,0,0,0,0,0,18,18
ME0015528,18,18,1,1,0,0,0,0,0,0,18,18
ME0016686,18,18,1,1,0,0,0,0,0,0,18,18
ME0016804,18,18,1,1,0,0,0,0,0,0,18,18
ME0017236,25,25,1,1,0,0,0,0,0,0,25,25
ME0017265,18,18,1,1,0,0,0,0,0,0,18,18
ME0017508,18,18,1,1,0,0,0,0,0,0,18,18
ME0017874,18,18,1,1,0,0,0,0,0,0,18,18
ME0017998,18,18,1,1,0,0,3.930000066757202,3.930000066757202,3.930000066757202,3.930000066757202,18,18
ME0018538,18,18,1,1,0,0,0,0,0,0,18,18
ME0018559,175,175,1,1,28.735714,28.735714,243.1428571045399,243.1428571045399,291.3699991703033,291.3699991703033,25,25
ME0018680,50,50,1,1,4.0100002,4.0100002,17.04500031471252,17.04500031471252,18.08999991416931,18.08999991416931,25,25
ME0019577,25,25,1,1,0,0,0,0,0,0,25,25
ME0020883,25,25,1,1,0,0,0,0,0,0,25,25
ME0025566,25,25,1,1,0,0,0,0,0,0,25,25
ME0025958,30,18,.60000002,1,0,0,0,0,0,0,18,18
ME0025959,18,18,1,1,0,0,0,0,0,0,18,18
ME0090010,129,129,1,1,7.5875001,7.5875001,11.81000024080276,11.81000024080276,28.01999998092651,28.01999998092651,18,18
ME0090020,43,43,1,1,0,0,0,0,0,0,29,29
ME0090030,18,18,1,1,0,0,0,0,0,0,18,18
ME0090050,18,18,1,1,0,0,0,0,0,0,18,18
ME0090060,17,17,1,1,0,0,0,0,0,0,17,17
ME0090070,136,112,.18382353,.22321428,0,0,0,0,0,0,25,25
ME0090080,92,80,.86956519,1,4.4556818,5.4016666,9.392015025019646,10.96916656196117,28.59999984502792,28.59999984502792,18,18
ME0090100,18,18,1,1,0,0,0,0,0,0,18,18
ME0090110,71,47,.25352111,.38297874,0,0,0,0,0,0,18,18
ME0090120,134,134,.14925373,.14925373,0,0,1.389999985694885,1.389999985694885,6.199999809265137,6.199999809265137,19,19
ME0090130,18,18,1,1,0,0,0,0,0,0,18,18
ME0090140,25,25,1,1,0,0,0,0,0,0,25,25
ME0090145,54,54,1,1,6.8199997,6.8199997,7.499999940395355,7.499999940395355,10.34000015258789,10.34000015258789,18,18
ME0090150,29,29,1,1,0,0,0,0,0,0,25,25
ME0090160,18,18,1,1,0,0,0,0,0,0,18,18
ME0090170,49,25,.51020408,1,0,0,0,0,0,0,25,25
ME0090180,36,36,1,1,0,0,0,0,0,0,18,18
ME0090200,213,213,.45539907,.45539907,1.4873612,1.4873612,5.903888911008835,5.903888911008835,25.3899998664856,25.3899998664856,29,29
ME0090205,54,54,1,1,5.7266665,5.7266665,16.36666631698608,16.36666631698608,22.91999983787537,22.91999983787537,18,18
ME0090210,25,25,1,1,0,0,0,0,0,0,25,25
ME0090220,165,141,.15151516,.17730497,0,0,0,0,0,0,25,25
ME0090230,18,18,1,1,0,0,0,0,0,0,18,18
ME0090240,36,36,1,1,0,0,0,0,0,0,18,18
ME0090250,18,18,1,1,0,0,0,0,0,0,18,18
ME0090260,169,157,.5857988,.63057327,.68300003,.85374999,2.733952432870865,3.165654808282852,19.58000040054321,19.58000040054321,29,29
ME0090270,25,25,1,1,0,0,0,0,0,0,25,25
ME0090280,25,25,1,1,0,0,2.269999980926514,2.269999980926514,2.269999980926514,2.269999980926514,25,25
ME0090290,54,54,1,1,2.74,2.74,2.740000009536743,2.740000009536743,2.980000019073486,2.980000019073486,18,18
ME0090300,165,141,.15151516,.17730497,0,0,0,0,0,0,25,25
ME0090310,18,18,1,1,0,0,0,0,0,0,18,18
ME0090320,76,76,.23684211,.23684211,0,0,0,0,0,0,18,18
ME0090330,33,33,1,1,0,0,0,0,0,0,18,18
ME0090342,144,144,1,1,22.573713,22.573713,26.33035436272621,26.33035436272621,70.88999915122986,70.88999915122986,25,25
ME0090350,25,25,1,1,0,0,0,0,0,0,25,25
ME0090360,54,54,1,1,4.23,4.23,7.403333365917206,7.403333365917206,11.58000040054321,11.58000040054321,18,18
ME0090373,39,39,1,1,16.596666,16.596666,25.85666644573212,25.85666644573212,38.63999915122986,38.63999915122986,18,18
ME0090378,18,18,1,1,0,0,0,0,0,0,18,18
ME0090380,36,36,1,1,0,0,0,0,0,0,18,18
ME0090410,18,18,1,1,0,0,0,0,0,0,18,18
ME0090420,25,25,1,1,0,0,0,0,0,0,25,25
ME0090425,18,18,1,1,0,0,0,0,0,0,18,18
ME0090427,18,18,1,1,0,0,0,0,0,0,18,18
ME0090440,76,76,1,1,1.9525,1.9525,1.952499985694885,1.952499985694885,2.779999971389771,2.779999971389771,25,25
ME0090450,75,75,1,1,6.0933332,6.0933332,12.99999988079071,12.99999988079071,16.50000023841858,16.50000023841858,25,25
ME0090460,18,18,1,1,0,0,0,0,0,0,18,18
ME0090470,25,25,1,1,0,0,3.210000038146973,3.210000038146973,3.210000038146973,3.210000038146973,25,25
ME0090480,25,25,1,1,0,0,0,0,0,0,25,25
ME0090500,50,50,1,1,0,0,0,0,0,0,25,25
ME0090510,18,18,1,1,0,0,0,0,0,0,18,18
ME0090520,18,18,1,1,0,0,0,0,0,0,18,18
ME0090530,25,25,1,1,0,0,0,0,0,0,25,25
ME0090540,76,76,.23684211,.23684211,0,0,0,0,0,0,18,18
ME0090550,18,18,1,1,0,0,0,0,0,0,18,18
ME0090560,18,18,1,1,0,0,0,0,0,0,18,18
ME0090570,94,94,.43617022,.43617022,0,0,16.75,16.75,27.15000009536743,27.15000009536743,20,20
ME0090580,50,50,1,1,0,0,0,0,0,0,25,25
ME0090600,237,237,1,1,6.7745457,6.7745457,10.28199994564056,10.28199994564056,41.90000104904175,41.90000104904175,25,25
ME0090610,138,138,.59420288,.59420288,2.9133334,2.9133334,10.78833311796188,10.78833311796188,21.09999966621399,21.09999966621399,25,25
ME0090615,180,180,1,1,13.611,13.611,215.4190024584532,215.4190024584532,674.2000007629395,674.2000007629395,18,18
ME0090620,58,58,1,1,3.23,3.23,7.359999775886536,7.359999775886536,11.73000025749207,11.73000025749207,18,18
ME0090630,50,50,1,1,0,0,0,0,0,0,25,25
ME0090640,43,43,1,1,5.2275,5.2275,8.136666655540466,8.136666655540466,19.12000036239624,19.12000036239624,18,18
ME0090650,93,93,1,1,11.76,11.76,21.97416663169861,21.97416663169861,43.19000005722046,43.19000005722046,29,29
ME0090660,50,50,.41999999,.41999999,1.2633333,1.2633333,2.876666665077209,2.876666665077209,8.630000114440918,8.630000114440918,18,18
ME0090670,50,50,1,1,1.16,1.16,1.159999966621399,1.159999966621399,2.319999933242798,2.319999933242798,25,25
ME0090680,50,50,1,1,0,0,9.725000381469727,9.725000381469727,10.30000019073486,10.30000019073486,25,25
ME0090690,25,25,1,1,0,0,0,0,0,0,25,25
ME0090700,57,57,1,1,1.8559999,1.8559999,2.448499917984009,2.448499917984009,6.289999961853027,6.289999961853027,18,18
ME0090710,18,18,1,1,0,0,0,0,0,0,18,18
ME0090719,18,18,1,1,0,0,0,0,0,0,18,18
ME0090720,18,18,1,1,0,0,0,0,0,0,18,18
ME0090730,18,18,1,1,0,0,0,0,0,0,18,18
ME0090740,18,18,1,1,0,0,0,0,0,0,18,18
ME0090745,36,36,1,1,5.4949999,5.4949999,11.83999991416931,11.83999991416931,12.26999998092651,12.26999998092651,18,18
ME0090750,219,195,.40182647,.45128205,2.7808332,4.1712499,8.014583230018616,10.74999964237213,21.29999971389771,21.29999971389771,29,29
ME0090760,151,121,.80794704,1,3.8461537,0,3.846153736114502,0,50,0,23,23
ME0090770,25,25,1,1,0,0,0,0,0,0,25,25
ME0090780,18,18,1,1,0,0,0,0,0,0,18,18
ME0090790,42,18,.42857143,1,0,0,0,0,0,0,18,18
ME0090800,18,18,1,1,0,0,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,18,18
ME0090811,43,43,1,1,0,0,0,0,0,0,29,29
ME0090815,25,25,1,1,0,0,0,0,0,0,25,25
ME0090830,136,112,.18382353,.22321428,0,0,0,0,0,0,25,25
ME0090840,18,18,1,1,0,0,0,0,0,0,18,18
ME0090850,38,38,1,1,3.3033333,3.3033333,3.303333222866058,3.303333222866058,6.629999876022339,6.629999876022339,18,18
ME0090860,18,18,1,1,0,0,0,0,0,0,18,18
ME0090870,66,66,1,1,1.326,1.326,11.21428573131561,11.21428573131561,29.12000012397766,29.12000012397766,18,18
ME0090880,18,18,1,1,0,0,0,0,0,0,18,18
ME0090890,18,18,1,1,0,0,0,0,0,0,18,18
ME0090900,18,18,1,1,0,0,0,0,0,0,18,18
ME0090910,18,18,1,1,0,0,0,0,0,0,18,18
ME0090915,18,18,1,1,0,0,0,0,0,0,18,18
ME0090920,44,44,1,1,2.6900001,2.6900001,2.689999997615814,2.689999997615814,5.519999980926514,5.519999980926514,25,25
ME0090930,25,25,1,1,0,0,0,0,0,0,25,25
ME0090940,36,36,1,1,0,0,0,0,0,0,18,18
ME0090949,41,41,1,1,0,0,0,0,0,0,27,27
ME0090960,36,36,1,1,2.71,2.71,6.215000152587891,6.215000152587891,6.700000047683716,6.700000047683716,18,18
ME0090970,18,18,1,1,0,0,0,0,0,0,18,18
ME0090980,18,18,1,1,0,0,0,0,0,0,18,18
ME0090990,25,25,1,1,0,0,0,0,0,0,25,25
ME0091000,18,18,1,1,0,0,0,0,0,0,18,18
ME0091020,25,25,1,1,0,0,0,0,0,0,25,25
ME0091030,18,18,1,1,0,0,0,0,0,0,18,18
ME0091031,18,18,1,1,0,0,0,0,0,0,18,18
ME0091032,18,18,1,1,0,0,0,0,0,0,18,18
ME0091040,36,36,1,1,2.1199999,2.1199999,9.575000047683716,9.575000047683716,10.15000009536743,10.15000009536743,18,18
ME0091050,18,18,1,1,0,0,0,0,0,0,18,18
ME0091055,108,108,1,1,24.6,24.6,42.05166721343994,42.05166721343994,75.01000213623047,75.01000213623047,18,18
ME0091080,18,18,1,1,0,0,0,0,0,0,18,18
ME0091090,18,18,1,1,0,0,0,0,0,0,18,18
ME0091100,61,61,1,1,.74333334,.74333334,3.503333330154419,3.503333330154419,4.990000009536743,4.990000009536743,29,29
ME0091110,25,25,1,1,0,0,0,0,0,0,25,25
ME0091120,18,18,1,1,0,0,0,0,0,0,18,18
ME0091130,25,25,1,1,0,0,4.659999847412109,4.659999847412109,4.659999847412109,4.659999847412109,25,25
ME0091140,18,18,1,1,0,0,0,0,0,0,18,18
ME0091150,18,18,1,1,0,0,0,0,0,0,18,18
ME0091160,18,18,1,1,0,0,0,0,0,0,18,18
ME0091165,25,25,1,1,0,0,0,0,0,0,25,25
ME0091180,25,25,1,1,0,0,0,0,0,0,25,25
ME0091190,50,50,1,1,4.8400002,4.8400002,17.67500042915344,17.67500042915344,20.76999950408936,20.76999950408936,25,25
ME0091200,30,18,.60000002,1,0,0,0,0,0,0,18,18
ME0091210,18,18,1,1,0,0,0,0,0,0,18,18
ME0091220,25,25,1,1,0,0,0,0,0,0,25,25
ME0091230,25,25,1,1,0,0,0,0,0,0,25,25
ME0091240,56,56,1,1,5.3850002,5.3850002,6.081666648387909,6.081666648387909,10.32999968528748,10.32999968528748,18,18
ME0091260,36,36,1,1,0,0,0,0,0,0,18,18
ME0091270,18,18,1,1,0,0,0,0,0,0,18,18
ME0091280,18,18,1,1,0,0,0,0,0,0,18,18
ME0091285,18,18,1,1,0,0,0,0,0,0,18,18
ME0091290,18,18,1,1,0,0,0,0,0,0,18,18
ME0091300,49,25,.51020408,1,0,0,0,0,0,0,25,25
ME0091302,25,25,1,1,0,0,0,0,0,0,25,25
ME0091310,18,18,1,1,0,0,0,0,0,0,18,18
ME0091320,18,18,1,1,0,0,0,0,0,0,18,18
ME0091330,25,25,1,1,0,0,0,0,0,0,25,25
ME0091360,18,18,1,1,0,0,0,0,0,0,18,18
ME0091370,25,25,1,1,0,0,0,0,0,0,25,25
ME0091373,54,54,1,1,.73333335,.73333335,4.383333444595337,4.383333444595337,6.080000162124634,6.080000162124634,18,18
ME0091380,36,36,1,1,0,0,0,0,0,0,18,18
ME0091390,18,18,1,1,0,0,0,0,0,0,18,18
ME0091400,25,25,1,1,0,0,0,0,0,0,25,25
ME0091410,160,128,.82499999,1,42.062332,9.7288895,78.70058846473694,38.35156798362732,475.6400003433228,90.07000064849854,29,29
ME0091416,25,25,1,1,0,0,2.109999895095825,2.109999895095825,2.109999895095825,2.109999895095825,25,25
ME0091420,18,18,1,1,0,0,0,0,0,0,18,18
ME0091440,25,25,1,1,0,0,0,0,0,0,25,25
ME0091450,50,50,1,1,1,1,3.360000014305115,3.360000014305115,6.720000028610229,6.720000028610229,25,25
ME0091460,36,36,1,1,0,0,0,0,0,0,18,18
ME0091470,29,29,1,1,0,0,0,0,0,0,18,18
ME0091480,75,75,1,1,3.4100001,3.4100001,3.410000085830688,3.410000085830688,3.490000009536743,3.490000009536743,25,25
ME0091490,25,25,1,1,0,0,0,0,0,0,25,25
ME0091500,18,18,1,1,0,0,0,0,0,0,18,18
ME0091510,18,18,1,1,0,0,0,0,0,0,18,18
ME0091520,18,18,1,1,0,0,0,0,0,0,18,18
ME0091530,18,18,1,1,0,0,0,0,0,0,18,18
ME0091537,59,59,1,1,60.533333,60.533333,189.2633337974548,189.2633337974548,329.9500002861023,329.9500002861023,25,25
ME0091540,25,25,1,1,0,0,0,0,0,0,25,25
ME0091550,25,25,1,1,0,0,0,0,0,0,25,25
ME0091560,25,25,1,1,0,0,0,0,0,0,25,25
ME0091565,50,50,1,1,0,0,0,0,0,0,25,25
ME0091570,18,18,1,1,0,0,0,0,0,0,18,18
ME0091580,18,18,1,1,0,0,0,0,0,0,18,18
ME0091590,18,18,1,1,0,0,0,0,0,0,18,18
ME0091600,18,18,1,1,0,0,0,0,0,0,18,18
ME0091620,47,23,.4893617,1,0,0,0,0,0,0,23,23
ME0091630,18,18,1,1,0,0,0,0,0,0,18,18
ME0091640,54,54,1,1,10.066667,10.066667,16.90333318710327,16.90333318710327,21.83999991416931,21.83999991416931,18,18
ME0091650,25,25,1,1,0,0,0,0,0,0,25,25
ME0091660,18,18,1,1,0,0,0,0,0,0,18,18
ME0091665,18,18,1,1,0,0,0,0,0,0,18,18
ME0091670,79,79,1,1,4.27,4.27,6.60999995470047,6.60999995470047,15.59000015258789,15.59000015258789,18,18
ME0091680,78,54,.69230771,1,0,0,0,0,0,0,18,18
ME0091690,104,104,1,1,6.8403931,6.8403931,12.63360711932182,12.63360711932182,37.19999957084656,37.19999957084656,18,18
ME0091750,54,54,1,1,4.1033335,4.1033335,4.103333473205566,4.103333473205566,4.21999979019165,4.21999979019165,18,18
ME0091780,18,18,1,1,0,0,0,0,0,0,18,18
ME0091830,18,18,1,1,0,0,0,0,0,0,18,18
ME0091840,18,18,1,1,0,0,0,0,0,0,18,18
ME0091850,50,50,1,1,2.7049999,2.7049999,5.004999876022339,5.004999876022339,5.119999885559082,5.119999885559082,25,25
ME0091860,25,25,1,1,0,0,0,0,0,0,25,25
ME0091870,18,18,1,1,0,0,0,0,0,0,18,18
ME0091890,18,18,1,1,0,0,0,0,0,0,18,18
ME0092040,25,25,1,1,0,0,0,0,0,0,25,25
ME0092060,18,18,1,1,0,0,0,0,0,0,18,18
ME0092100,25,25,1,1,0,0,0,0,0,0,25,25
ME0092110,72,72,1,1,9.1000004,9.1000004,29.30000019073486,29.30000019073486,61.29999923706055,61.29999923706055,18,18
ME0092120,18,18,1,1,0,0,0,0,0,0,18,18
ME0092150,36,36,1,1,1.025,1.025,1.024999976158142,1.024999976158142,2.049999952316284,2.049999952316284,18,18
ME0092155,18,18,1,1,0,0,0,0,0,0,18,18
ME0092160,18,18,1,1,0,0,0,0,0,0,18,18
ME0092165,36,36,1,1,0,0,0,0,0,0,18,18
ME0092175,18,18,1,1,0,0,0,0,0,0,18,18
ME0092190,25,25,1,1,0,0,0,0,0,0,25,25
ME0092250,17,17,1,1,.315,.315,.3149999976158142,.3149999976158142,.6299999952316284,.6299999952316284,16,16
ME0092255,18,18,1,1,0,0,0,0,0,0,18,18
ME0092260,150,150,1,1,8.7633333,8.7633333,28.56833326816559,28.56833326816559,70.43999981880188,70.43999981880188,25,25
ME0092265,148,148,1,1,23.445415,23.445415,39.98763799667358,39.98763799667358,72.02999830245972,72.02999830245972,18,18
ME0092270,72,72,1,1,15.995,15.995,26.72999978065491,26.72999978065491,32.27000093460083,32.27000093460083,18,18
ME0092285,18,18,1,1,0,0,0,0,0,0,18,18
ME0092287,18,18,1,1,0,0,0,0,0,0,18,18
ME0092288,25,25,1,1,0,0,0,0,0,0,25,25
