pwsid,haa5,haa5_syr3,haa5_syr4,tthm,tthm_syr3,tthm_syr4,combined_dbp,combined_dbp_syr3,combined_dbp_syr4
IA7177007,0,0,0,0,0,9.5349998,0,0,9.5349998
IA7177701,0,5,6.3400002,0,0,8.5500002,0,5,14.89
IA7209069,0,9,0,0,0,8.1199999,0,9,8.1199999
IA7222034,12,8,16,0,0,0,12,8,16
IA7227701,0,14.5,14,27.4,42.549999,27.4,27.4,57.049999,41.400002
IA7234069,12.6,0,12.6,0,1.5,2.76,12.6,1.5,15.360001
IA7239086,0,0,0,9.8999996,0,9.8999996,9.8999996,0,9.8999996
IA7245047,13.333333,17,11.5,31.5,9.8000002,31.5,44.833332,26.799999,43
IA7324038,11,0,11,36.5,10.7,36.5,47.5,10.7,47.5
IA7329029,32.757141,31.9,33.099998,44.5,57.650002,37.924999,77.257141,89.550003,71.024994
IA7329501,0,0,0,0,0,0,0,0,0
IA7335054,42,42,14,53,49,55,95,91,69
IA7341059,23.4,14.3,23.4,30,.83999997,30,53.400002,15.14,53.400002
IA7349023,0,0,0,10.6,9.1999998,12,10.6,9.1999998,12
IA7380036,0,0,0,0,0,0,0,0,0
IA7383045,3.5,1.8333334,7,0,3.0999999,13.700001,3.5,4.9333334,20.700001
IA7383901,38.885715,30.325001,50.299999,61.466667,78.699997,59.3125,100.35239,109.02499,109.6125
IA7403081,0,0,0,0,0,1.4,0,0,1.4
IA7428021,6.3000002,0,6.3000002,2.4200001,0,2.4200001,8.7200003,0,8.7200003
IA7428022,0,0,0,0,0,0,0,0,0
IA7445096,0,0,2,0,0,3.8,0,0,5.8000002
IA7445101,0,0,0,0,0,0,0,0,0
IA7450019,0,0,0,46,46,0,46,46,0
IA7465010,0,0,3,0,0,1.3,0,0,4.3000002
IA7470099,0,0,0,0,0,19.1,0,0,19.1
IA7509008,0,0,3,23,0,23,23,0,26
IA7514049,0,0,0,0,4.0999999,1.3,0,4.0999999,1.3
IA7521084,0,0,0,5,5,3,5,5,3
IA7528051,0,0,.33333334,0,0,1.15,0,0,1.4833333
IA7537032,0,3,0,15,.80000001,15,15,3.8,15
IA7540174,0,0,2.2566667,14.45,20,8.8999996,14.45,20,11.156666
IA7548072,0,0,7,46,0,46,46,0,53
IA7568079,7,0,7,12.3,34.599998,12.3,19.299999,34.599998,19.299999
IA7589008,0,0,0,0,0,0,0,0,0
IA7603045,22.5,25,22.5,68.333336,59.5,86,90.833336,84.5,108.5
IA7607088,0,0,0,2.5,1.8,2.5,2.5,1.8,2.5
IA7609039,0,5,0,0,0,1,0,5,1
IA7614063,0,0,1,11,0,11,11,0,12
IA7622024,0,5,0,0,0,2.4000001,0,5,2.4000001
IA7633049,0,0,7,30.5,28,33,30.5,28,40
IA7639002,0,0,4.5,0,0,4.5,0,0,9
IA7642047,0,3,0,0,.60000002,0,0,3.5999999,0
IA7700800,0,0,.89999998,28.6,28.6,7.7800002,28.6,28.6,8.6800003
IA7700802,24.1,9.4899998,24.1,0,12.2,4.3249998,24.1,21.689999,28.424999
IA7700853,17.56625,23.633333,13.926,32.633335,50.799999,23.549999,50.199585,74.433334,37.475998
IA7700901,34.290001,43,8.1599998,14.828571,3.1833334,84.699997,49.118572,46.183334,92.860001
IA7707030,1.7666667,.98000002,1.7483333,5.428,3.3299999,6.8266668,7.1946669,4.3099999,8.5749998
IA7709053,6.8000002,6.3000002,7.1333332,43.282608,43.462502,43.186668,50.082607,49.762501,50.32
IA7709395,0,0,3.46,1.11,1.11,0,1.11,1.11,3.46
IA7709396,18.6,18.6,2.0799999,0,5.23,39.280003,18.6,23.83,41.360001
IA7709398,15.681666,18.700001,14.1725,47.599998,65.150002,30.049999,63.281666,83.850006,44.2225
IA7709601,12.43625,13.45,11.4225,43.233334,45.649998,43.233334,55.669582,59.099998,54.655834
IA7709801,0,.33333334,.5,31.450001,46.299999,26.5,31.450001,46.633331,27
IA7714707,8,7.75,9,66.574997,45,73.76667,74.574997,52.75,82.76667
IA7717032,10.958,10.2,11.1475,42.587502,48.200001,36.974998,53.545502,58.400002,48.122498
IA7720051,10.76,9.916667,11.538462,44.133335,42.117645,46.76923,54.893333,52.034313,58.307693
IA7727031,7.9574466,7.0416665,8.913043,42.791836,35.873333,53.71579,50.749283,42.915001,62.628834
IA7727601,0,0,0,0,5.9000001,0,0,5.9000001,0
IA7727603,10.85,12.1,9.6000004,45.633335,35.349998,48.57143,56.483337,47.449997,58.171432
IA7727604,14.8,20.4,12,65.699997,65.699997,34.380001,80.5,86.099998,46.380001
IA7727701,11,9.6000004,12.75,45.233334,36.349998,63,56.233334,45.949997,75.75
IA7730012,8.7600002,3.02,8.7600002,1.175,0,4.9699998,9.9350004,3.02,13.73
IA7736011,11.444445,14.166667,6,0,36.825001,0,11.444445,50.991669,6
IA7736301,15.7,9.6499996,21.75,61.919998,68.099998,57.799999,77.619995,77.75,79.550003
IA7740011,14.110345,12.296923,15.58375,41.860001,44.291668,38.212502,55.970345,56.588593,53.796249
IA7751092,28.6,0,28.6,29.5,29.5,28.525,58.099998,29.5,57.125
IA7767601,13.3,1.78,13.3,0,.55000001,29.379999,13.3,2.3299999,42.68
IA7770050,10.830909,11.392,10.363334,37.033333,44.924999,30.719999,47.864243,56.317001,41.083332
IA7774701,8.7777777,9.5,7.3333335,52.712502,74.550003,45.433334,61.49028,84.050003,52.766666
IA7778039,0,0,0,0,0,2.3,0,0,2.3
IA7780042,9.5238094,9.6923075,9.25,48.53125,45.18182,50.285713,58.055061,54.874126,59.535713
IA7785007,7.1363635,8.6875,6.25,34.796612,30.3125,40.111111,41.932976,39,46.361111
IA7803080,0,0,2,22,6.4000001,22,22,6.4000001,24
IA7809078,10,10,6,0,0,11,10,10,17
IA7812079,24.333334,16.666666,28.166666,64.85714,57,75.333336,89.190475,73.666664,103.5
IA7820080,17.222221,18.473684,15.823529,47.105881,53.166668,40.287498,64.328102,71.64035,56.111027
IA7820502,0,0,0,0,0,0,0,0,0
IA7820558,0,0,1,0,0,0,0,0,1
IA7820701,23.285715,30.333334,18,39.285713,45,38.333332,62.571426,75.333336,56.333332
IA7820805,0,2,0,0,0,0,0,2,0
IA7822086,25.5275,31.653999,22.742727,49.115383,51.049999,48.255554,74.642883,82.703995,70.998283
IA7833025,0,0,0,0,16,0,0,16,0
IA7841014,0,0,1,12,12,0,12,12,1
IA7849086,9,3,9,0,0,7.5,9,3,16.5
IA7853043,0,3.1199999,53.299999,0,0,3.74,0,3.1199999,57.040001
IA7856084,0,0,0,22.033333,2.0999999,32,22.033333,2.0999999,32
IA7866031,13.666667,16,12.5,17,0,17,30.666668,16,29.5
IA7872062,7,0,7,0,0,12,7,0,19
IA7905088,0,9.1999998,1.48,50.700001,50.700001,4.5700002,50.700001,59.900002,6.0500002
IA7909047,18.5,12.79,18.5,72.800003,28.583334,72.800003,91.300003,41.373333,91.300003
IA7915017,16,5,16,54,34,54,70,39,70
IA7930008,0,1.65,5.8899999,11.5,0,11.5,11.5,1.65,17.389999
IA7940037,0,4.3299999,0,0,.94,0,0,5.27,0
IA7945018,0,4,9,0,46.5,0,0,50.5,9
IA7950097,20.533333,16.233334,24.833334,34.196365,18.280001,37.733334,54.729698,34.513336,62.566666
IA7950300,29.583334,16.353333,29.583334,14.22375,17.133333,12.478,43.807083,33.486664,42.061333
IA8018040,38.625,48.5,28.75,43.349998,28,58.700001,81.974998,76.5,87.449997
IA8020001,37,37,0,91,91,0,128,128,0
IA8040015,39.400002,50,36.75,41.599998,55,38.25,81,105,75
IA8055014,36.142857,61,32,55.777779,59.666668,53.833332,91.920639,120.66667,85.833328
IA8080701,36.43182,40.16,31.526316,55.767441,59.76923,49.64706,92.199265,99.92923,81.173378
IA8104076,0,0,0,0,0,0,0,0,0
IA8114000,0,0,0,0,0,0,0,0,0
IA8127048,0,0,1,0,.5,.69999999,0,.5,1.7
IA8133009,0,0,0,0,0,0,0,0,0
IA8144087,0,4,1,18,10.7,18,18,14.7,19
IA8150015,0,0,.67500001,0,0,0,0,0,.67500001
IA8156028,0,0,0,0,0,0,0,0,0
IA8166061,0,0,2,36,0,36,36,0,38
IA8200601,0,5,0,0,0,0,0,5,0
IA8200855,16,0,16,0,10,1.4000001,16,10,17.4
IA8215021,1.2,0,1.2,17.1,1.5,17.1,18.300001,1.5,18.300001
IA8215301,0,0,2.5,4.3000002,1.3,4.3000002,4.3000002,1.3,6.8000002
IA8215304,0,0,0,0,0,4.1999998,0,0,4.1999998
IA8215396,0,0,0,4.1999998,4.1999998,0,4.1999998,4.1999998,0
IA8215399,0,0,1,0,1.8,0,0,1.8,1
IA8218050,0,1,0,21,21,3.477,21,22,3.477
IA8222001,22.943001,20.374834,23.359459,42.510258,59.090908,35.996429,65.453262,79.465744,59.355888
IA8222178,38,0,38,4.3000002,4.3000002,.60000002,42.299999,4.3000002,38.599998
IA8222609,42.52,39.75,44.366665,54.5,8.5200005,54.5,97.020004,48.27,98.866669
IA8222610,24.700001,26,24.266666,34.025002,42.799999,31.1,58.725002,68.800003,55.366669
IA8222611,34.049999,20.9,47.200001,77,77,63.029999,111.05,97.900002,110.23
IA8225043,0,0,0,0,0,8.8000002,0,0,8.8000002
IA8227045,0,0,0,0,0,0,0,0,0
IA8230008,0,8,3,9.8000002,9.8000002,12,9.8000002,17.799999,15
IA8255060,0,0,0,0,0,0,0,0,0
IA8273061,0,0,0,3.5699999,0,3.5699999,3.5699999,0,3.5699999
IA8285058,19.666666,0,19.666666,34,0,34,53.666664,0,53.666664
IA8285200,0,0,4.5349998,5.5700002,0,5.5700002,5.5700002,0,10.105
IA8300184,7,0,7,0,7.0999999,21.200001,7,7.0999999,28.200001
IA8315018,0,0,7,37,0,37,37,0,44
IA8320098,0,0,0,14,1.5,14,14,1.5,14
IA8325013,0,3,1,5.8000002,0,5.8000002,5.8000002,3,6.8000002
IA8335029,3,6,0,45.333332,45.333332,14.8,48.333332,51.333332,14.8
IA8340099,0,0,0,0,0,0,0,0,0
IA8355025,27,27,0,56,59,53,83,86,53
IA8365052,0,0,0,0,1.8,13,0,1.8,13
IA8369038,14,11,14,36,17.6,36,50,28.6,50
IA8400722,10.5,0,10.5,42.25,0,42.25,52.75,0,52.75
IA8400733,0,0,2,6.9000001,0,6.9000001,6.9000001,0,8.8999996
IA8403029,0,0,0,8.3999996,10,6.8000002,8.3999996,10,6.8000002
IA8409037,21.1,15.5,43.5,37,37,3.8,58.099998,52.5,47.299999
IA8429002,39.700001,0,39.700001,0,1.6,15.23,39.700001,1.6,54.93
IA8434040,0,0,3,0,5.8000002,5.1999998,0,5.8000002,8.1999998
IA8439058,0,0,8.8283329,0,0,33.243332,0,0,42.071663
IA8444063,8,8,5,21.266666,14.5,21.266666,29.266666,22.5,26.266666
IA8447098,0,1,1.5,6.8333335,1.2,6.8333335,6.8333335,2.2,8.333334
IA8455056,30.299999,0,30.299999,0,3,7.5300002,30.299999,3,37.829998
IA8458057,0,0,0,0,0,0,0,0,0
IA8474097,0,0,.73000002,0,0,1.54,0,0,2.27
IA8482096,0,0,0,12,2,12,12,2,12
IA8482701,9,0,9,0,0,13.75,9,0,22.75
IA8486053,18.799999,0,18.799999,50.599998,18.799999,50.599998,69.399994,18.799999,69.399994
IA8500605,0,0,0,0,0,0,0,0,0
IA8503039,0,0,4,.93333334,0,1.4875,.93333334,0,5.4875002
IA8503528,3.3833334,0,3.3833334,1.3635714,1.14,1.8616072,4.7469049,1.14,5.2449408
IA8503704,19.133333,19.133333,0,0,53.189999,0,19.133333,72.323334,0
IA8509069,0,0,3,15,15,22.666668,15,15,25.666668
IA8515060,8.1800003,8,8.3599997,30.299999,23,30.299999,38.48,31,38.66
IA8520061,0,0,2.5,39,0,39,39,0,41.5
IA8531083,0,3,3,0,1.9,0,0,4.9000001,3
IA8538066,0,8.96,0,0,0,26.66,0,8.96,26.66
IA8538301,0,3.9400001,0,25.1,0,25.1,25.1,3.9400001,25.1
IA8548016,0,0,4,0,0,5.8000002,0,0,9.8000002
IA8552010,3.4649999,6.9299998,0,0,6.8800001,0,3.4649999,13.809999,0
IA8557058,0,0,2.6099999,0,.80000001,0,0,.80000001,2.6099999
IA8562044,0,5,3.5,48,48,42,48,53,45.5
IA8570001,7,0,7,0,0,1.2,7,0,8.1999998
IA8580057,14.4,0,14.4,12.92,7,12.92,27.32,7,27.32
IA8584000,0,0,0,0,5.5700002,.34999999,0,5.5700002,.34999999
IA8584401,0,0,0,0,0,0,0,0,0
IA8590041,0,0,0,0,0,0,0,0,0
IA8600914,0,0,0,0,.5,0,0,.5,0
IA8609019,12.95,12.95,7.7600002,53.700001,16.209999,53.700001,66.650002,29.16,61.459999
IA8616052,24.200001,24.200001,24.200001,65.099998,0,65.099998,89.300003,24.200001,89.300003
IA8627095,22.35,12.42,22.35,45.799999,50.400002,41.200001,68.150002,62.82,63.550003
IA8631003,21.5,21.5,8.3899994,40.799999,40.799999,25.200001,62.299999,62.299999,33.59
IA8637079,0,0,2,0,0,0,0,0,2
IA8640089,8,0,8,0,0,9.5,8,0,17.5
IA8666002,0,0,12.54,25.9,0,25.9,25.9,0,38.439999
IA8670013,9.9899998,0,9.9899998,0,0,2.1100001,9.9899998,0,12.1
IA8670101,0,0,0,0,0,0,0,0,0
IA8670701,18.468824,19.1,18.027,36.507141,36.259998,36.644444,54.975967,55.360001,54.671444
IA8676027,1.6733333,3.1500001,2.51,0,0,39.775002,1.6733333,3.1500001,42.285
IA8681030,0,0,0,5.3000002,0,5.3000002,5.3000002,0,5.3000002
IA8709096,50.560001,40.57,60.549999,69.922226,60.650002,77.339996,120.48222,101.22,137.89
IA8714018,33,33,0,0,61.200001,0,33,94.199997,0
IA8748075,19.571428,17,21.5,41.599998,55,40.111111,61.171425,72,61.611111
IA8758061,41.047001,31.666666,45.067142,63.683334,75,63.683334,104.73033,106.66666,108.75047
IA8816089,26.76923,35,17.166666,46.809525,45.384617,49.125,73.578751,80.384613,66.291664
IA8909011,0,0,0,47,0,47,47,0,47
IA8914031,5.9099998,5.9099998,17.57,46,0,46,51.91,5.9099998,63.57
IA8920001,22.5,0,22.5,54,53,55,76.5,53,77.5
IA8930038,0,15.166666,.5,31.833334,51.333332,12.333333,31.833334,66.5,12.833333
IA8938026,18.5,20,18.200001,40.333332,47,40.333332,58.833332,67,58.533333
IA8954084,26.666666,26.666666,0,33.666668,37.5,26,60.333336,64.166664,26
IA8973095,0,7,0,0,63.200001,52.900002,0,70.199997,52.900002
IA9000742,18.318182,12.5,20.5,50.190475,46.18182,54.599998,68.508659,58.68182,75.099998
IA9003006,19.200001,18.525,21.9,59.5,71.5,56.5,78.699997,90.025002,78.400002
IA9027014,0,29.1,28.459999,38.200001,73.374992,38.200001,38.200001,102.47499,66.660004
IA9049001,0,1,0,2.9000001,1.7,2.9000001,2.9000001,2.7,2.9000001
IA9053004,21.6625,19.700001,23.625,54.566666,50.525002,57.799999,76.229164,70.225006,81.425003
IA9083012,24.407143,23.1,26.76,47.906895,47.34375,48.599998,72.314041,70.443748,75.360001
IA9113071,10.475,0,10.475,30.700001,7.6599998,30.700001,41.175003,7.6599998,41.175003
IA9113101,0,0,0,0,0,0,0,0,0
IA9123047,10,7,10,45.700001,45.700001,56.236664,55.700001,52.700001,66.236664
IA9133075,0,3.3800001,.49599999,0,0,.3125,0,3.3800001,.80849999
IA9133601,0,0,0,0,0,10.2,0,0,10.2
IA9133650,0,.73000002,0,0,0,0,0,.73000002,0
IA9133701,8.2857141,9.25,7,47.35294,47.809525,46.615383,55.638653,57.059525,53.615383
IA9138041,0,0,2,0,0,0,0,0,2
IA9147047,15,8,15,60.450001,74.5,46.400002,75.449997,82.5,61.400002
IA9155083,12.8,14.25,7,52.42857,56.75,46.666668,65.228569,71,53.666668
IA9159067,11,11,3,61.419998,58.075001,74.800003,72.419998,69.074997,77.800003
IA9164078,10.166667,9,11,49.150002,52.639999,45.66,59.316669,61.639999,56.66
IA9176019,15,17.666666,11,37.933334,38.150002,37.5,52.933334,55.816666,48.5
IA9203007,0,0,0,3.5999999,1.65,3.5999999,3.5999999,1.65,3.5999999
IA9209043,0,0,0,0,0,0,0,0,0
IA9214085,0,0,2,0,0,0,0,0,2
IA9233012,10.666667,1.3333334,10.666667,48.333332,56,44.5,59,57.333332,55.166668
IA9233460,43.299999,3.6400001,43.299999,29.200001,2.6600001,29.200001,72.5,6.3000002,72.5
IA9233501,0,0,0,0,0,6,0,0,6
IA9233522,8.5,17,0,0,0,3.2,8.5,17,3.2
IA9260090,0,0,0,0,3.3,4.6500001,0,3.3,4.6500001
IA9260528,0,2,0,16,16,3.9000001,16,18,3.9000001
IA9271068,0,0,0,9.8000002,0,9.8000002,9.8000002,0,9.8000002
IA9276096,0,0,0,0,0,2.73,0,0,2.73
IA9281006,0,0,0,0,0,0,0,0,0
IA9303024,25.459999,29.5,22.766666,44.375,43.799999,45.333332,69.834999,73.300003,68.099998
IA9334078,18,24,12,37.099998,33.25,39.299999,55.099998,57.25,51.299999
IA9348065,39.783333,23.75,47.799999,47.914288,45,49.080002,87.697617,68.75,96.880005
IA9352084,12.15,12.15,12.030001,0,10.22,38.400002,12.15,22.369999,50.43
IA9368035,25.52,31.5,21.533333,37.025002,47,33.700001,62.545002,78.5,55.233334
IA9405082,0,0,0,8,1.55,16,8,1.55,16
IA9408087,0,0,0,0,0,0,0,0,0
IA9417063,0,0,0,0,.80000001,7.5,0,.80000001,7.5
IA9420027,0,2,0,13.2,19,7.4000001,13.2,21,7.4000001
IA9425011,0,0,0,5.5,11,12,5.5,11,12
IA9425701,20.628571,19.866667,21.200001,58.566666,43.900002,65.900002,79.195236,63.76667,87.100006
IA9427082,0,0,0,17.5,17,18,17.5,17,18
IA9433050,9.2222223,3.6666667,12,44.439999,35,45.488888,53.66222,38.666668,57.488888
IA9433188,0,0,0,3.1500001,6.3000002,0,3.1500001,6.3000002,0
IA9433324,0,0,0,0,0,0,0,0,0
IA9433336,0,0,1,0,0,0,0,0,1
IA9433600,0,0,1,12,0,12,12,0,13
IA9433601,0,0,0,0,0,0,0,0,0
IA9433801,0,0,1,0,0,1.2,0,0,2.2
IA9436095,0,0,1,0,.89999998,6.5,0,.89999998,7.5
IA9442027,0,0,0,0,0,0,0,0,0
IA9453071,0,0,0,0,0,0,0,0,0
IA9461007,0,0,0,0,.80000001,.60000002,0,.80000001,.60000002
IA9464008,0,0,0,0,0,.25,0,0,.25
IA9486052,0,0,0,0,0,26.799999,0,0,26.799999
IA9506052,9.5,17,7,35,1.3,35,44.5,18.299999,42
IA9525047,0,4,0,32,0,32,32,4,32
IA9525601,0,0,3,0,0,0,0,0,3
IA9545044,0,0,0,2.2,0,2.2,2.2,0,2.2
IA9549073,0,0,0,2.2,1.6,4.4000001,2.2,1.6,4.4000001
IA9575068,0,0,0,0,0,0,0,0,0
IA9585017,0,0,0,0,3,2.3,0,3,2.3
IA9585801,0,0,0,0,0,0,0,0,0
IA9615064,0,2.5699999,.89999998,0,2.29,2.2049999,0,4.8599997,3.105
IA9620082,0,0,0,0,1.72,0,0,1.72,0
IA9630001,0,0,.81,9.8100004,9.8100004,3.9550002,9.8100004,9.8100004,4.7650003
IA9630012,11.605,7.21,16,0,0,9.1549997,11.605,7.21,25.154999
IA9630206,0,0,0,0,0,.69999999,0,0,.69999999
IA9630316,0,0,0,3.8499999,0,3.8499999,3.8499999,0,3.8499999
IA9630530,0,0,2.2024999,0,.57499999,0,0,.57499999,2.2024999
IA9641049,0,0,0,0,0,0,0,0,0
IA9644001,0,0,0,0,0,0,0,0,0
IA9661531,0,0,0,0,0,0,0,0,0
IA9677007,0,0,1.01,0,0,0,0,0,1.01
IA9680085,0,0,.68000001,0,0,8.29,0,0,8.9700003
IA9686077,0,5.9499998,4.4400001,0,0,2.6099999,0,5.9499998,7.0500002
IA9700901,0,2,0,4.4000001,4.4000001,0,4.4000001,6.4000001,0
IA9704060,0,0,0,0,0,0,0,0,0
IA9709046,0,0,0,0,0,0,0,0,0
IA9721076,6.52,0,6.52,0,0,0,6.52,0,6.52
IA9725094,0,0,0,0,0,0,0,0,0
IA9729099,0,0,0,0,0,0,0,0,0
IA9738057,0,0,0,7.6999998,7.6999998,7.0999999,7.6999998,7.6999998,7.0999999
IA9743065,0,3,4.5,0,1,9.8999996,0,4,14.4
IA9753022,0,0,0,4.0500002,1.1,4.0500002,4.0500002,1.1,4.0500002
IA9758023,0,0,1,0,0,11.5,0,0,12.5
IA9766041,0,0,0,0,0,0,0,0,0
IA9770024,8,0,8,0,0,5,8,0,13
IA9774003,0,0,0,0,0,17,0,0,17
IA9774033,11.875,8,14.2,31.25,39,23.5,43.125,47,37.700001
IA9778054,23.560976,18.450001,28.428572,58.063416,53.333332,61.765217,81.62439,71.783333,90.193787
IA9778105,0,0,0,0,0,1.2,0,0,1.2
IA9778106,0,0,0,0,.89999998,1.3,0,.89999998,1.3
IA9778897,0,0,0,0,0,0,0,0,0
IA9780059,11,0,11,0,0,3.2,11,0,14.2
IA9783060,0,0,0,0,0,3.1999998,0,0,3.1999998
IA9820010,0,0,8,0,4.0999999,4.8000002,0,4.0999999,12.8
IA9825097,0,0,0,21,0,21,21,0,21
IA9830001,0,0,.66000003,17.4,0,17.4,17.4,0,18.059999
IA9835001,0,0,0,3.7,0,3.7,3.7,0,3.7
IA9840018,3.5,.33333334,7,14,0,14,17.5,.33333334,21
IA9845024,7,7,3,0,0,39.900002,7,7,42.900002
IA9855077,0,0,3.55,0,0,11.464999,0,0,15.014999
IA9855202,0,12.5,0,28.299999,0,28.299999,28.299999,12.5,28.299999
IA9905003,0,0,0,0,3.7,9.8000002,0,3.7,9.8000002
IA9909031,0,0,.5,0,0,0,0,0,.5
IA9921050,0,0,0,0,0,0,0,0,0
IA9926096,0,0,4,16.6,9.1999998,24,16.6,9.1999998,28
IA9926102,0,0,0,0,0,0,0,0,0
IA9926802,0,0,0,0,0,0,0,0,0
IA9932071,0,5,0,0,1.9,0,0,6.9000001,0
IA9937092,0,0,4,8.9333334,10,8.3999996,8.9333334,10,12.4
IA9958004,0,0,.5,0,1.1,2.2,0,1.1,2.7
IA9970037,5.3333335,0,8,0,0,13,5.3333335,0,21
ID1050005,0,0,0,0,0,0,0,0,0
ID1050009,0,0,0,0,0,0,0,0,0
ID1050010,0,0,0,1.5549999,0,1.5549999,1.5549999,0,1.5549999
ID1050011,0,0,0,0,0,0,0,0,0
ID1050021,2.48,2.48,0,10.25,0,10.25,12.73,2.48,10.25
ID1050023,0,0,0,0,0,0,0,0,0
ID1050024,14.186666,16.4,9.7600002,7.5900002,6.6100001,8.5699997,21.776667,23.01,18.33
ID1050026,0,0,0,.27666667,0,.82999998,.27666667,0,.82999998
ID1090018,.33333334,.5,0,1.528,1.75,1.38,1.8613334,2.25,1.38
ID1090021,42.700001,0,42.700001,36.566666,53.599998,28.049999,79.266663,53.599998,70.75
ID1090022,0,0,0,0,0,0,0,0,0
ID1090025,0,0,0,3.1199999,0,3.1199999,3.1199999,0,3.1199999
ID1090038,0,0,0,0,0,0,0,0,0
ID1090052,5.6199999,5.6399999,5.5999999,3.9000001,0,3.9000001,9.5200005,5.6399999,9.5
ID1090053,5.27,0,5.27,0,0,0,5.27,0,5.27
ID1090065,0,0,0,.69999999,.69999999,0,.69999999,.69999999,0
ID1090073,10,10,0,0,0,0,10,10,0
ID1090086,0,0,0,0,0,0,0,0,0
ID1090090,0,0,0,19.9,0,19.9,19.9,0,19.9
ID1090091,0,0,0,5.1599998,0,5.1599998,5.1599998,0,5.1599998
ID1090092,21.879999,0,21.879999,34.700001,0,34.700001,56.580002,0,56.580002
ID1090101,1.35,0,1.35,0,0,0,1.35,0,1.35
ID1090102,0,0,0,0,0,0,0,0,0
ID1090107,11.6275,0,11.6275,42.566666,0,42.566666,54.194164,0,54.194164
ID1090109,0,0,0,0,0,0,0,0,0
ID1090121,24.9,13,26.883333,16.723333,12.785,24.6,41.623333,25.785,51.483334
ID1090123,0,0,0,0,0,0,0,0,0
ID1090124,0,0,0,0,0,0,0,0,0
ID1090126,0,0,0,0,0,0,0,0,0
ID1090129,16.200001,16.200001,0,41.299999,41.299999,0,57.5,57.5,0
ID1090130,0,0,0,1.03,0,1.03,1.03,0,1.03
ID1090131,0,0,0,0,0,0,0,0,0
ID1090132,0,0,0,37.166668,45.799999,32.849998,37.166668,45.799999,32.849998
ID1090136,0,0,0,28.200001,28.200001,0,28.200001,28.200001,0
ID1090139,0,0,0,0,0,0,0,0,0
ID1090144,0,0,0,13.466666,13.466666,0,13.466666,13.466666,0
ID1090151,0,0,0,3.0799999,0,3.0799999,3.0799999,0,3.0799999
ID1090155,0,0,0,0,0,0,0,0,0
ID1090174,41,41,0,0,0,0,41,41,0
ID1090182,0,0,0,7.5300002,0,7.5300002,7.5300002,0,7.5300002
ID1090185,0,0,0,0,0,0,0,0,0
ID1090193,0,0,0,38.5,0,38.5,38.5,0,38.5
ID1090195,0,0,0,0,0,0,0,0,0
ID1090197,0,0,0,0,0,0,0,0,0
ID1090224,0,0,0,0,0,0,0,0,0
ID1090231,0,0,0,0,0,0,0,0,0
ID1090271,0,0,0,0,0,0,0,0,0
ID1090274,0,0,0,0,0,0,0,0,0
ID1090289,0,0,0,0,0,0,0,0,0
ID1110001,30.674999,29,32.349998,45.900002,0,45.900002,76.574997,29,78.25
ID1110003,39.644444,35.833332,41.549999,41.32,43.516666,38.025002,80.964447,79.349998,79.574997
ID1110007,0,0,0,0,0,0,0,0,0
ID1110008,0,0,0,.89999998,.89999998,0,.89999998,.89999998,0
ID1110021,0,0,0,5.3600001,0,5.3600001,5.3600001,0,5.3600001
ID1110023,29.666666,29.666666,0,19.924999,7.1999998,32.650002,49.591667,36.866665,32.650002
ID1110024,3.2249999,5,1.45,10.836667,13,6.5100002,14.061666,18,7.96
ID1110025,0,0,0,24.299999,0,24.299999,24.299999,0,24.299999
ID1110029,0,0,0,23.4,0,23.4,23.4,0,23.4
ID1110030,10.5,10.5,0,54.299999,44,59.450001,64.800003,54.5,59.450001
ID1110041,0,0,0,0,.75,.75,0,.75,.75
ID1110042,0,0,0,1.8033333,0,1.8033333,1.8033333,0,1.8033333
ID1280002,0,0,0,0,0,0,0,0,0
ID1280005,0,0,0,0,0,0,0,0,0
ID1280009,0,0,0,1.5599999,0,1.5599999,1.5599999,0,1.5599999
ID1280010,0,0,0,0,0,0,0,0,0
ID1280014,0,0,0,0,0,0,0,0,0
ID1280039,22.25,12.1,32.400002,0,0,0,22.25,12.1,32.400002
ID1280041,0,0,0,0,0,0,0,0,0
ID1280046,0,0,0,0,0,0,0,0,0
ID1280048,1,1,0,6.7600002,0,6.7600002,7.7600002,1,6.7600002
ID1280053,0,0,0,0,0,0,0,0,0
ID1280077,0,0,0,2,0,2,2,0,2
ID1280079,0,0,0,0,0,0,0,0,0
ID1280083,2.5599999,0,2.5599999,8.9899998,3.1800001,14.8,11.549999,3.1800001,17.360001
ID1280085,28.5,28.5,0,0,0,0,28.5,28.5,0
ID1280087,0,0,0,0,0,0,0,0,0
ID1280091,0,0,0,0,0,0,0,0,0
ID1280092,0,0,0,0,0,0,0,0,0
ID1280093,0,0,0,0,0,0,0,0,0
ID1280095,0,0,0,4.605,0,4.605,4.605,0,4.605
ID1280096,0,0,0,0,0,0,0,0,0
ID1280097,0,0,0,0,0,0,0,0,0
ID1280099,0,0,0,0,0,0,0,0,0
ID1280104,0,0,0,2.6099999,0,2.6099999,2.6099999,0,2.6099999
ID1280106,0,0,0,28.799999,0,28.799999,28.799999,0,28.799999
ID1280108,0,0,0,0,0,0,0,0,0
ID1280117,0,0,0,0,0,0,0,0,0
ID1280127,0,0,0,.5,.5,0,.5,.5,0
ID1280135,0,0,0,0,0,0,0,0,0
ID1280139,0,0,0,0,0,0,0,0,0
