pwsid,detection_share
OH2570713,.13602942
OH2570714,0
OH2570715,0
OH2570716,0
OH2570717,0
OH2570718,.029644269
OH2570720,0
OH2570721,0
OH2570723,0
OH2570725,0
OH2570726,0
OH2570727,.49748921
OH2570729,0
OH2570730,0
OH2599912,.14864865
OH2600011,0
OH2600111,.0007835115
OH2600311,0
OH2600412,0
OH2600603,0
OH2600711,0
OH2601011,0
OH2601212,0
OH2601403,0
OH2601412,0
OH2601512,0
OH2630812,0
OH2630912,.28594774
OH2631212,.21172625
OH2631412,.03609743
OH2632212,.020954998
OH2632712,.07908497
OH2632912,.1609408
OH2633312,.025240384
OH2634312,.3655999
OH2634912,.017241379
OH2635612,.01472374
OH2636212,0
OH2636912,.073976606
OH2637012,.26966059
OH2637112,0
OH2637312,.016870597
OH2637412,0
OH2637612,.082686231
OH2637812,0
OH2637912,0
OH2637913,0
OH2700012,.0012345818
OH2700112,0
OH2700212,.012647899
OH2700316,0
OH2800012,.018764187
OH2800112,.0071102944
OH2800212,0
OH2800312,.0018570102
OH2800412,0
OH2800512,0
OH2800612,.085511982
OH2800712,0
OH2801112,.011898396
OH2801312,.073275551
OH2801412,.0057807309
OH2801512,.0016924976
OH2801612,0
OH2801712,.008067633
OH2801812,0
OH2801912,.010251386
OH2802012,0
OH2802112,.010768601
OH2802211,.00369824
OH2802412,0
OH2802512,0
OH2802612,.012144412
OH2802712,0
OH2803012,.0037037039
OH2803112,.0063063065
OH2803212,0
OH2803312,0
OH2803512,.0050932709
OH2803612,0
OH2803712,0
OH2803812,0
OH2804003,0
OH2804112,0
OH2804212,0
OH2830019,0
OH2830112,.028770706
OH2830312,0
OH2830412,0
OH2830512,.095454544
OH2830712,.16323529
OH2830912,.020016341
OH2831012,.053233832
OH2831712,0
OH2832012,.029411765
OH2832112,.013032041
OH2832212,.1314394
OH2832312,.2173913
OH2832512,.013164251
OH2832612,.029142302
OH2832712,.28614393
OH2832912,0
OH2833012,0
OH2833312,.13813017
OH2833412,.12520576
OH2833712,.01609323
OH2834112,.13698994
OH2834212,.045228902
OH2834512,.016925527
OH2834612,.20419639
OH2834712,0
OH2834812,0
OH2835012,.090313151
OH2835412,0
OH2835512,.19208659
OH2836212,.041291293
OH2836312,0
OH2836412,0
OH2836512,.14835165
OH2837012,0
OH2837312,.15242811
OH2837412,.016086236
OH2837912,.061688315
OH2838112,0
OH2838212,.24930717
OH2838312,0
OH2838412,.15151516
OH2838712,.092735045
OH2838812,0
OH2838912,.038861521
OH2839212,.049030174
OH2839312,.012309369
OH2840012,0
OH2840112,.0082467534
OH2840212,0
OH2841012,0
OH2841112,0
OH2841212,.071807824
OH2841512,.19641474
OH2841612,.101418
OH2841712,0
OH2842312,.20569602
OH2842612,.0971867
OH2842712,0
OH2842812,.029975547
OH2842912,.10042194
OH2843012,.015060156
OH2843212,.055555556
OH2843312,.31922704
OH2843612,.029166667
OH2843712,.038861521
OH2843812,0
OH2843912,0
OH2844112,0
OH2844212,0
OH2844412,0
OH2844512,0
OH2844612,.015318898
OH2844712,.13600288
OH2844812,.014028315
OH2844822,.025970882
OH2844912,0
OH2845012,.15176152
OH2845112,.039096124
OH2845212,0
OH2845412,.05037665
OH2845512,0
OH2846512,.14127454
OH2846612,.094054051
OH2846812,.035710216
OH2847112,.029239766
OH2847212,0
OH2847312,.16535948
OH2847512,0
OH2847712,0
OH2848012,0
OH2848512,.13118723
OH2848712,.072984546
OH2849012,.090027511
OH2849212,.039990548
OH2849312,0
OH2849512,0
OH2849712,0
OH2849812,0
OH2850512,0
OH2850812,.23659223
OH2850912,0
OH2851712,0
OH2851912,.016606642
OH2852612,.18008207
OH2852812,0
OH2853012,.050000001
OH2853212,0
OH2853312,0
OH2853412,0
OH2853512,0
OH2853612,.071265742
OH2853812,.064940907
OH2854112,0
OH2854312,0
OH2854512,0
OH2854612,.053071283
OH2854812,.04385522
OH2855012,0
OH2855112,.19349171
OH2855212,0
OH2855312,.25299668
OH2855412,.062491585
OH2855712,.18959644
OH2855812,.18410935
OH2856008,0
OH2856712,.066993468
OH2856812,0
OH2856912,.062812768
OH2857212,.15308377
OH2857412,0
OH2857512,0
OH2857812,.077025905
OH2857912,.041958041
OH2858112,.027886711
OH2858212,0
OH2858312,0
OH2858512,.070219435
OH2858612,0
OH2859112,.20628949
OH2859712,.18804945
OH2859812,.20702706
OH2860112,0
OH2860212,0
OH2860412,.40643793
OH2860512,.15279154
OH2860612,0
OH2860712,0
OH2860912,.04532164
OH2861012,0
OH2861112,.052525256
OH2861312,0
OH2861412,.2531493
OH2861512,.014090178
OH2861612,.21207722
OH2861812,.13809524
OH2862012,0
OH2862112,.15745732
OH2862212,.13511795
OH2862312,.22857143
OH2862612,.054526191
OH2862712,.043982685
OH2862812,.18214937
OH2862912,0
OH2863012,0
OH2863212,0
OH2863312,0
OH2863412,0
OH2863512,0
OH2863712,.14502826
OH2863812,.090000004
OH2864112,.016086236
OH2864212,.049867377
OH2864312,.25439894
OH2864412,.012797678
OH2864512,.17800745
OH2864612,.080784999
OH2864812,0
OH2864912,.22653283
OH2865012,.014300015
OH2865112,.018757341
OH2865212,.20915675
OH2865312,0
OH2865512,.15863477
OH2865612,.26821592
OH2866112,.016086236
OH2866212,.10242535
OH2866312,.26240188
OH2866412,0
OH2866512,.054943118
OH2866612,.14608297
OH2866712,0
OH2866812,0
OH2866912,.12287582
OH2867012,.089369372
OH2867022,0
OH2867212,.018160095
OH2867412,0
OH2867612,.2215732
OH2867712,0
OH2867812,0
OH2867912,.3012794
OH2868012,.044159546
OH2868112,0
OH2868412,.082793623
OH2868518,.23574772
OH2868712,.057464417
OH2868812,.057995029
OH2868912,.071276598
OH2869012,.099446848
OH2869112,.01633987
OH2869212,.034855768
OH2869312,.22002923
OH2869512,.18021411
OH2870012,.15458366
OH2870112,.039529916
OH2870412,0
OH2870612,.19258429
OH2870712,0
OH2870812,.33703706
OH2870912,.17829457
OH2871012,0
OH2871112,.046953648
OH2871212,.23394774
OH2871312,.20157717
OH2871412,0
OH2871512,.15683866
OH2871612,0
OH2871812,.055855855
OH2871912,.13051513
OH2872012,0
OH2872112,.11931378
OH2872212,.069742255
OH2872312,.064882942
OH2872412,.070454545
OH2872612,.033151183
OH2872712,.11295716
OH2872812,.060023312
OH2872912,.5166626
OH2873012,.55465043
OH2873112,0
OH2873412,.015270936
OH2873512,0
OH2873612,0
OH2873712,.0035614965
OH2873812,0
OH2873912,.21967253
OH2874012,.014862916
OH2874112,.21057348
OH2874212,.029857399
OH2874312,.43560606
OH2874412,.021592444
OH2874512,.24024297
OH2874612,0
OH2874712,0
OH2874812,.028306879
OH2874912,.19060123
OH2875212,.080808543
OH2875312,.34359467
OH2875412,.11239496
OH2875512,0
OH2875812,.15990251
OH2876012,.2492781
OH2876212,.45454547
OH2876312,.023255816
OH2876412,0
OH2876512,.077179961
OH2876612,.5
OH2876712,.075000003
OH2876812,0
OH2876912,.031818181
OH2876913,0
OH2876914,0
OH2876915,.330033
OH2876916,.035098523
OH2876918,0
OH2876919,0
OH2876921,0
OH2876924,0
OH2876925,0
OH2876927,0
OH2876928,0
OH2876929,0
OH2876931,0
OH2876933,0
OH2876934,0
OH2876935,.08514493
OH2876936,.038518518
OH2876937,.125
OH2876938,0
OH2876939,0
OH2876940,.38181818
OH2876941,.5
OH2876942,0
OH2876943,.69999999
OH2876944,.2
OH2876945,.5
OH2876947,0
OH2876948,0
OH2876949,1
OH2876950,0
OH2900112,0
OH2900212,0
OH2900612,.0012082398
OH2900803,.004901696
OH2901112,.0023645689
OH2901712,0
OH2901812,.080029219
OH2901912,.018352047
OH2902012,.001344527
OH2902422,0
OH2902512,.0054012346
OH2902812,.0036935126
OH2903012,.003179732
OH2903312,.0031935179
OH2903412,.0038295269
OH2903512,0
OH2903612,.0079349121
OH2903912,0
OH2904103,0
OH2904203,0
OH2905003,0
OH2906103,0
OH2930612,.23754789
OH2930912,0
OH2932212,0
OH2932612,.062830687
OH2932712,0
OH2934012,.044988662
OH2934112,.084180787
OH2934412,.20492063
OH2935012,.018406285
OH2935812,0
OH2936312,.04532164
OH2936912,.020451771
OH2937612,0
OH2938412,0
OH2938512,.055043861
OH2939312,.21009491
OH2939612,.057026144
OH2940312,.032097735
OH2940322,0
OH2940612,0
OH2940712,.016469378
OH2940912,0
OH2941212,.13312468
OH2941412,.1054737
OH2941912,.014217342
OH2942312,0
OH2943112,.11441512
OH2943712,.05849421
OH2943912,0
OH2944912,0
OH2945712,.12982723
OH2946912,.070947573
OH2947212,.030783582
OH2947612,.26906258
OH2948312,.15700483
OH2948512,.073605143
OH2949112,.015082956
OH2949712,0
OH2950212,.11636829
OH2950312,.084246248
OH2950712,.10940471
OH2951112,.11126374
OH2951312,0
OH2951412,.47493735
OH2952512,0
OH2954412,0
OH2954812,0
OH2954912,.022105264
OH2955112,.014814815
OH2955812,.013541667
OH2956012,.094844431
OH2956112,.12603919
OH2956203,0
OH2956312,0
OH2956512,0
OH2956712,.042528737
OH2956812,.057387058
OH2956912,0
OH2957012,0
OH2957112,.017636685
OH2957212,.054166667
OH2957712,0
OH2957812,0
OH2958012,0
OH2958312,.041666668
OH2958512,.25714287
OH2958612,0
OH2958712,0
OH3000111,0
OH3000212,0
OH3000603,.0020869386
OH3000912,0
OH3001011,.011860671
OH3001103,.025002813
OH3001212,.0011164011
OH3030812,0
OH3031317,.5
OH3032012,0
OH3033712,.079407454
OH3033912,.13068582
OH3034212,0
OH3034312,.015247584
OH3052811,.0078201368
OH3053012,0
OH3053312,0
OH3053712,.088382624
OH3053912,0
OH3054112,0
OH3054212,.042758465
OH3054312,.027494108
OH3054512,.20837353
OH3054612,0
OH3100012,.01550171
OH3100112,.050202429
OH3100512,.0090820482
OH3100612,.010528624
OH3100712,0
OH3100812,.00088611984
OH3101112,.0019771969
OH3101212,.011187687
OH3101312,0
OH3101512,0
OH3101703,.0080395304
OH3101812,.0017849284
OH3102212,.0023064958
OH3102303,.0065022889
OH3102612,.00055481994
OH3130203,.087438427
OH3130612,0
OH3131612,0
OH3132412,.32264957
OH3133103,0
OH3134512,0
OH3134812,.088761181
OH3135012,.11990333
OH3135312,0
OH3136212,0
OH3137412,.11542425
OH3138112,.035227273
OH3138312,0
OH3138412,.16993465
OH3138512,.083543673
OH3138612,.11180992
OH3138812,.084920637
OH3139212,.058263306
OH3139312,.14512318
OH3139412,.014473489
OH3139512,.10764241
OH3139612,0
OH3139712,.012535613
OH3139812,.063389607
OH3200012,.0034752579
OH3200111,.00043383776
OH3200411,0
OH3200512,.011680425
OH3200612,.0051198257
OH3200812,0
OH3200903,0
OH3230412,0
OH3230812,0
OH3231112,.052631579
OH3231212,0
OH3231312,.07109683
OH3231412,.10036001
OH3232112,0
OH3233112,.24062608
OH3233412,.19671237
OH3235212,.2340185
OH3236212,.057144925
OH3236412,.05145159
OH3238812,.017722024
OH3238912,0
OH3239812,0
OH3240112,.027004911
OH3240912,.12108844
OH3241212,.072047427
OH3241312,.059258442
OH3241812,0
OH3242012,0
OH3242812,0
OH3243112,0
OH3243812,0
OH3244012,.0068851905
OH3244512,.30686277
OH3244612,.13563219
OH3244912,.21408683
OH3245012,.23166303
OH3245512,0
OH3245612,.079012349
OH3245712,.22694859
OH3245812,.11795167
OH3245912,.16704166
OH3246112,0
OH3246512,.092592597
OH3246712,0
OH3247112,.046887312
OH3247312,0
OH3247412,.014405135
OH3247612,.30591592
OH3247812,.042727273
OH3248112,0
OH3248212,.012824916
OH3248312,0
OH3248412,0
OH3248512,.061437909
OH3248612,.33374614
OH3248613,0
OH3248614,0
OH3248615,0
OH3300012,.0033342196
OH3300112,.016639324
OH3300212,.0052845995
OH3300312,.0085290885
OH3300612,.0021223035
OH3300712,.0032196336
OH3300912,.0065022889
OH3301212,.005125693
OH3330312,0
OH3330712,0
OH3330812,.012270593
OH3330912,.1388889
OH3331112,0
OH3331312,.14021164
OH3331812,.085689045
OH3332012,.045583077
OH3332312,0
OH3332412,.015873017
OH3332712,.12340729
OH3333012,.16382068
OH3333112,.015079365
OH3333412,.14354728
OH3333512,.027527528
OH3333812,0
OH3334112,0
OH3334212,.064625852
OH3334812,.065526031
OH3335012,0
OH3335112,.012245308
OH3335212,.11746362
OH3335312,.046880767
OH3335412,0
OH3335512,0
OH3335612,.57352942
OH3335712,0
OH3335713,.090909094
OH3335715,1
OH3335716,0
OH3400112,0
OH3400214,.0049350741
OH3400312,.025569607
OH3400412,.01139982
OH3400503,0
OH3400612,.0049179215
OH3400712,.0064814817
OH3400811,0
OH3400912,.007380724
OH3401103,.039073676
OH3401212,.037439149
OH3401312,.036348354
OH3401403,0
OH3401503,0
OH3401612,.0057404963
OH3430112,.042701527
OH3430612,.069444448
OH3431312,0
OH3431512,.04596623
OH3431612,.021351829
OH3431812,0
OH3431912,0
OH3432112,.17523007
OH3432312,.08659777
OH3432812,0
OH3433312,0
OH3433812,.20094146
OH3434512,.02816092
OH3435319,0
OH3435812,.032258064
OH3436512,.012457913
OH3437412,0
OH3438412,.11172161
OH3438612,.015247584
OH3438812,.11831408
OH3438912,0
OH3439212,.013747054
OH3439312,.074205145
OH3439412,.015182885
OH3439512,.012650674
OH3439612,.30357143
OH3439712,.23809524
OH3439713,.75
OH3439716,0
OH3439717,0
OH3500112,.0034586466
OH3500312,0
OH3500512,0
OH3500603,0
OH3500711,0
OH3500811,.0014713443
OH3500912,0
OH3501203,0
OH3501403,0
OH3530712,.032540858
OH3531112,0
OH3531411,.0006698324
OH3532012,0
OH3533012,0
OH3533412,.1470501
OH3534712,.18151762
OH3534912,0
OH3536012,.12887931
OH3536112,0
OH3536212,.18506737
OH3537112,.037227213
OH3538112,.04552469
OH3538512,.056612317
OH3538712,0
OH3538812,0
OH3539012,.019353369
OH3539212,0
OH3539213,0
OH3539214,0
OH3600312,.0110675
OH3600514,.001820276
OH3600614,.0029807081
OH3600712,.0033979502
OH3600915,.0027714442
OH3632312,.063636363
OH3632512,0
OH3634412,.015727812
OH3636812,.11707819
OH3636912,.11839937
OH3637012,.09777201
OH3700012,0
OH3700103,.016670737
OH3700312,.0223545
OH3700512,0
OH3700612,.0040609753
OH3700803,.0052324585
OH3700912,.0068176696
OH3701012,.065676704
OH3730112,.03846154
OH3730212,.038933575
OH3731012,.06306944
OH3731712,0
OH3731912,0
OH3732012,0
OH3732312,.40013227
OH3733412,.029009011
OH3734512,.042592593
OH3734712,.013704319
OH3734812,.13816404
OH3734912,.022624435
OH3735012,.098039217
OH3735112,.011635944
OH3735412,.083418369
OH3736411,.0025879177
OH3736612,0
OH3736712,.29402369
OH3737212,.027857952
OH3737412,.4173913
OH3737512,0
OH3737812,.033626586
OH3737912,.073162049
OH3738012,.069047622
OH3738112,.030541873
OH3738212,0
OH3738312,.50349653
OH3738412,0
OH3738912,.19484763
OH3739012,.18441358
OH3739212,.05756579
OH3739412,0
OH3739512,.087855585
OH3739712,.084386334
OH3739812,.15671231
OH3739912,.015793011
OH3740012,0
OH3740212,0
OH3740312,0
OH3740412,.03774929
OH3740512,0
OH3740513,.18037136
OH3740514,.038690478
OH3740515,0
OH3740516,0
OH3740520,0
OH3800012,0
OH3800112,.01630361
OH3800312,0
OH3800412,0
OH3800512,.011514525
OH3800712,.0032069546
OH3800812,.0094970316
OH3800912,.0055174744
OH3801012,0
OH3801112,0
OH3801412,.011872269
OH3801512,.014611872
OH3830112,.25062656
OH3830212,.014861112
OH3830712,.062851779
OH3830912,.11571038
OH3831012,.10398551
OH3831112,.18770342
OH3831312,.017281106
OH3832312,.044466406
OH3832412,0
OH3833012,.14410774
OH3833212,.072890028
OH3833312,.017032968
OH3833512,.01565465
OH3833614,.15000001
OH3833912,0
OH3834212,.10982587
OH3834312,.22331002
OH3834812,0
OH3835312,.12326389
OH3835412,.068489656
OH3835612,.044191919
OH3836812,0
OH3837312,.015803194
OH3837712,0
OH3838012,.086563312
OH3838312,0
OH3838612,0
OH3838712,.047643442
OH3838912,0
OH3839219,0
OH3839412,.10738674
OH3839712,.026851851
OH3840012,.16207266
OH3840112,0
OH3840212,.12280702
OH3840612,.29634148
OH3840812,.0180302
OH3841012,0
OH3841212,0
OH3841312,0
OH3841512,.1715187
OH3841712,.018983051
OH3841912,.033089515
OH3842012,.017446633
OH3842112,.032378178
OH3842212,.12897603
OH3842412,.1397084
OH3842512,.19436939
OH3842612,0
OH3842712,0
OH3842812,.10761753
OH3843212,.087290831
OH3843312,.13449663
OH3843412,.031393297
OH3843612,.018433766
OH3843812,0
OH3843912,.034722224
OH3844212,.065132447
OH3844412,.083882406
OH3844512,0
OH3844612,0
OH3844712,.22545104
OH3844812,.14526452
OH3844912,.081599124
OH3845012,.15278968
OH3845112,.01874063
OH3845212,0
OH3845412,.15013708
OH3845512,0
OH3845612,.085816324
OH3845812,.067874402
OH3846012,.16531578
OH3846112,.080065362
OH3846212,0
OH3846412,.27151304
OH3846512,0
OH3846612,.08014264
OH3846712,.26923078
OH3846812,.011167945
OH3846912,.40079364
OH3847012,.025
OH3847212,0
OH3847612,0
OH3847712,.14496122
OH3847812,.045590036
OH3848012,.25642899
OH3848112,.16907988
OH3848212,.030743526
OH3848312,.01547619
OH3848712,.060363248
OH3848812,.057142857
OH3849012,.20453304
OH3849112,.088027462
OH3849312,0
OH3849512,0
OH3849612,0
OH3849712,.20941328
OH3849812,.034106795
OH3849912,0
OH3850012,.017934002
OH3850212,0
OH3850312,0
OH3850412,.2010989
OH3850512,0
OH3850612,0
OH3850712,0
OH3850812,0
OH3850813,0
OH3850814,0
OH3850815,0
OH3850817,0
OH3850818,0
OH3900011,0
OH3900112,.0051955306
OH3900312,.0052242284
OH3900412,0
OH3900811,.0017794095
OH3900911,.0027912366
OH3901012,0
OH3901111,.00044433182
OH3901411,0
OH3901511,0
OH3901612,.021628596
OH3902403,.00031135319
OH3902611,.33333334
OH3930712,.18047139
OH3934212,0
OH3934612,.011904762
OH3935212,0
OH3937012,0
OH3937212,0
OH3938612,.38461539
OH3940212,0
OH3943112,.085714288
OH3943612,.1974026
OH3943712,.11347632
OH3943912,0
OH3945612,.10344828
OH3946012,.033535354
OH3946212,0
OH3946312,.10798023
OH3946412,.060552899
OH3946512,.022817461
OH3946612,0
OH3946712,0
OH3946912,0
OH4000003,0
OH4000111,.0029430592
OH4000411,.00094301935
OH4001003,0
OH4001603,0
OH4001803,0
OH4001903,.0059073409
OH4001912,0
OH4002012,.0058405367
OH4100003,0
OH4100312,0
OH4100412,0
OH4100512,0
OH4100803,.0027657528
OH4101003,0
OH4101103,.0036801377
OH4101203,0
OH4101303,0
OH4101612,.0054557431
OH4101712,.0087630032
OH4101803,0
OH4102012,.017361525
OH4102112,0
OH4102212,0
OH4102312,.013452915
OH4102411,.00098930229
OH4102512,0
OH4102712,.0027159648
OH4102811,.00066970696
OH4102903,0
OH4103003,.003771866
OH4103112,.0026412255
OH4103212,.17066728
OH4130012,.062387764
OH4130212,.02055336
OH4130812,0
OH4130912,0
OH4131212,0
OH4131712,.036569986
OH4132412,.10159955
OH4132712,.25536948
OH4133012,0
OH4133112,.16451344
OH4134312,.10766221
OH4135212,0
OH4135312,.23809524
OH4135412,.080250904
OH4136412,.014102564
OH4136422,0
OH4136612,0
OH4136712,0
OH4137012,.032266069
OH4137112,.039243616
OH4137212,0
OH4137312,.013900135
OH4137412,0
OH4137612,.12681159
OH4137912,0
OH4200012,0
OH4200112,.013405082
OH4200212,0
OH4200403,.0058290223
OH4200612,0
OH4200812,.0012095902
OH4200912,.20521104
OH4201412,0
OH4201512,.0029750057
OH4201712,0
OH4202012,.0014148187
OH4202112,0
OH4202312,.030344056
OH4202712,0
OH4230112,0
OH4230212,0
OH4230412,.026614012
OH4231212,.5
OH4231312,0
OH4231412,0
OH4232212,.16169828
OH4232312,.036786787
OH4232612,.11336201
OH4232812,.15144631
OH4234512,.031897929
OH4235112,.14824262
OH4235712,.068649486
OH4235912,.12333333
OH4236212,.017083334
OH4236412,.14211446
OH4236712,0
OH4236912,0
OH4237112,.11148148
OH4237312,0
OH4237812,0
OH4238112,0
OH4238212,.058548279
OH4238312,0
OH4239112,.01245471
OH4239412,.083754212
OH4239812,.10383463
OH4239912,.019841271
OH4240012,.065051019
OH4240312,.51190478
OH4240412,.036462184
OH4240512,.052989129
OH4240612,.2134162
OH4240812,.33402094
OH4241112,.080720715
OH4241212,.10222068
OH4241412,.059330143
OH4241512,.20536102
OH4241712,.35697114
OH4241812,.35202253
OH4242012,0
OH4242112,0
OH4242212,0
OH4242412,.10304054
OH4242512,0
OH4242612,.014498934
OH4243012,.055944059
OH4243112,.32481006
OH4243312,.23906878
OH4243412,0
OH4243512,.10480331
OH4243612,.20661598
OH4243712,0
OH4243812,0
OH4243912,0
OH4244012,.027056279
OH4244112,.025
OH4244212,0
OH4244412,0
OH4244512,.034482758
OH4244612,0
OH4244712,0
OH4244713,0
OH4244714,.26829839
OH4244717,0
OH4300411,.00096061477
OH4300903,.0089381263
OH4301012,.040480837
OH4301511,.00038816954
OH4301611,.00019349014
OH4302212,.016635995
OH4302411,.0003687944
OH4302911,.00086167589
OH4303103,0
OH4330217,.073797047
OH4331612,0
OH4333017,0
OH4333617,0
OH4334612,0
OH4335212,0
OH4336012,.055906896
OH4337419,.012454213
OH4338112,0
OH4338312,0
OH4339112,.062515266
OH4339612,.18339229
OH4339812,.021302348
OH4339912,0
OH4340111,.085143685
OH4340812,.16746411
OH4341112,0
OH4341211,.015447523
OH4341612,0
OH4341912,0
OH4342012,0
OH4400012,0
OH4400112,0
OH4400711,0
OH4400803,.00058703183
OH4400912,0
OH4401212,.0016835348
OH4401612,.00014458028
OH4402003,.001902812
OH4500012,0
OH4500212,.0080213901
OH4500312,.020836473
OH4500512,.0058882758
OH4500612,.047058824
OH4500712,0
OH4500812,.011638853
OH4500912,0
OH4501012,0
OH4501512,.001028478
OH4501712,.0096203536
OH4501912,0
OH4502112,0
OH4502314,.0010505065
OH4502412,0
OH4502512,.00082981703
OH4502812,.014224644
OH4503012,0
OH4503112,.0064092954
OH4503312,.0094101299
OH4503612,0
OH4504012,0
OH4504203,0
OH4504312,0
OH4504612,.075825498
OH4505112,.016539093
OH4505412,.0065703676
OH4505512,.0095080864
OH4531312,.18181053
OH4531412,.10933691
OH4532512,0
OH4533012,.068803422
OH4533512,.034814816
OH4533812,0
OH4534212,.15687373
OH4534612,.031606387
OH4534812,.11111111
OH4535512,.022546899
OH4535812,0
OH4535912,.19047619
OH4536412,.049184151
OH4536812,.073281385
OH4537112,.094421767
OH4537412,.013932428
OH4538112,0
OH4538612,0
OH4539612,.081240661
OH4539912,.0037881227
OH4541312,0
OH4541512,.14318182
OH4541612,0
OH4541712,0
OH4541912,0
OH4542212,.023656426
OH4542612,.12372449
OH4543012,.02763889
OH4543412,0
OH4543512,.061057337
OH4544512,.02555294
OH4545612,.0339907
OH4545712,.38700917
OH4546312,.075465843
OH4546712,.25
OH4547212,.068879887
OH4547312,0
OH4547512,.061437909
OH4548812,.016080618
OH4549212,0
OH4549312,.013308458
OH4549412,.057117358
OH4549612,.073755957
OH4549622,.25304723
OH4549912,.039207708
OH4550912,.020097617
OH4551112,.10900621
OH4551212,.16562118
OH4551812,.1811696
OH4552512,.40869623
OH4552612,0
OH4553312,0
OH4553612,0
OH4553712,0
OH4554112,.20196886
OH4555112,.15197569
OH4555512,0
OH4555612,.015583606
OH4555812,.028083269
OH4555912,0
OH4556212,0
OH4556412,0
OH4556512,.015584416
OH4556812,0
OH4557112,.20707588
OH4557212,0
OH4557312,.55050504
OH4557512,.024168236
OH4557712,0
OH4557812,.03816092
OH4558212,.033122391
OH4558512,.10676989
OH4559312,.018195352
OH4559412,.17777778
OH4559512,0
OH4559612,.130817
OH4559812,.1518462
OH4559912,.30439174
OH4560712,.65217394
OH4560812,.12888065
OH4560912,.27411941
OH4560922,.014217342
OH4560932,0
OH4560942,.13466696
OH4561012,.11805555
OH4561112,.60952383
OH4561312,.13491386
OH4561412,0
OH4561612,.18733521
OH4561812,.093270101
OH4562012,.096531332
OH4562312,.050173134
OH4562512,0
OH4562612,0
OH4563112,.44771689
OH4563212,.28579825
OH4563312,0
OH4563812,0
OH4563912,.027679855
OH4564012,.36635873
OH4564112,.072137609
OH4564212,.28554779
OH4564312,.17468977
OH4564512,0
OH4564612,0
OH4564712,.0019849679
OH4564812,.0071265395
OH4564912,.2130961
OH4565512,0
OH4565812,0
OH4565912,.014796748
OH4566012,.039999999
OH4566112,0
OH4566212,.036155205
OH4566412,0
OH4566512,0
OH4566712,.29411766
OH4567012,0
OH4567112,.38555494
OH4567412,0
OH4567512,0
OH4567614,.21428572
OH4567615,0
OH4567617,0
OH4567620,0
OH4567621,0
OH4600012,.0095366109
OH4600112,.0038581637
OH4600212,0
OH4600312,.0053220792
OH4600412,.062242799
OH4600512,0
OH4600812,.0064284075
OH4601012,0
OH4601112,0
OH4601212,0
OH4601312,0
OH4601412,.0080384323
OH4601512,.0033882
OH4601912,0
OH4602012,0
OH4602112,.010476629
OH4602212,0
OH4602312,.2096813
OH4602412,.0058931774
OH4602512,0
OH4602612,0
OH4602712,.011667346
OH4630012,.15483956
OH4630112,.061065856
OH4630512,.18129395
OH4630612,0
OH4631112,.041229658
OH4631512,0
OH4631612,.11772487
OH4631712,.15358126
OH4632012,.013216418
OH4632112,.018383838
OH4632212,.081196584
OH4632312,.037855882
OH4632412,.11318083
OH4632812,.21669707
OH4632912,.32723111
OH4633212,0
OH4633612,.052027028
OH4633812,.03982684
OH4633912,.024255464
OH4634212,.0038058378
OH4634412,.035555556
OH4634612,0
OH4635412,.064221531
OH4635812,.1423381
OH4635912,.03218646
OH4636412,.025454124
OH4637412,0
OH4637512,0
OH4637612,0
OH4637712,0
OH4637812,.32205799
OH4637912,.28890607
OH4638412,0
OH4638512,.13273232
OH4638912,.071964957
OH4639112,.034265168
OH4639212,.052941177
OH4639312,.36250001
OH4639412,0
OH4639712,.21143375
OH4639912,0
OH4640012,.078342751
OH4640112,0
OH4641012,.10872848
OH4641612,.11613572
OH4642012,.069314972
OH4642112,0
OH4642212,.11447246
OH4642312,.020686274
OH4642712,0
OH4642912,0
OH4643012,.090076029
OH4643112,0
OH4643212,.01163928
OH4643512,0
OH4643612,0
OH4643712,.17034343
OH4643812,.18616799
OH4643912,.014017094
OH4644012,0
OH4644112,0
OH4644122,0
OH4644212,.14769033
OH4644412,.1149371
OH4645012,0
OH4645112,0
OH4645512,0
OH4645712,0
OH4645812,.26960129
OH4645912,0
OH4646012,0
OH4646112,.23688109
OH4646312,.086350501
OH4646412,0
OH4646612,.013235294
OH4646712,.043760683
OH4646812,.1230642
OH4646912,0
OH4647012,.13062491
OH4647112,.017400419
OH4647212,.015756303
OH4647312,.04939571
OH4647412,.27981633
OH4647512,.15784946
OH4647612,.14577611
OH4648012,0
OH4648112,0
OH4648212,.085377663
OH4648312,.014908977
OH4648412,.26826224
OH4648612,.085275836
OH4648712,.047619049
OH4648912,.13764569
OH4649912,.1260777
OH4650112,.16251886
OH4650212,0
OH4650312,.20581359
OH4650412,0
OH4650612,.011721828
OH4650812,0
OH4650912,.021704903
OH4651012,.1560512
OH4651112,.014900154
OH4651212,.083133653
OH4651412,0
OH4651612,.43934947
OH4651712,0
OH4651812,.044011544
OH4651912,0
OH4652012,.13432837
OH4652112,.077125907
OH4652312,0
OH4652512,.026334027
OH4652612,.032291666
OH4652613,0
OH4652614,.31329849
OH4652616,.15510568
OH4652617,0
OH4652618,0
OH4652619,.27466151
OH4652620,0
OH4652621,0
OH4652622,.095238097
OH4652623,0
OH4652624,.20526317
OH4652625,0
OH4700003,.0012190588
OH4700203,.0049067503
OH4700311,0
OH4700411,.00092153525
OH4700511,0
OH4700603,0
OH4700711,.00017464806
