"","PWSID","VIOLATION_CATEGORY_CODE","VIOLATION_STATUS","diff_days","total_violations"
"8397","MS0760009","MCL","Archived",91.0416666666667,6
"8398","MS0760026","MCL","Resolved",91.0416666666667,51
"8399","MS0760074","MCL","Archived",91.0416666666667,38
"8400","MS0760075","MCL","Resolved",91.0416666666667,33
"8401","MS0770001","MCL","Resolved",28,4
"8402","MS0770002","TT","Resolved",916.958333333333,4
"8403","MS0770005","MCL","Resolved",91.0416666666667,67
"8404","MS0770008","MCL","Resolved",91.0416666666667,63
"8405","MS0780003","MCL","Resolved",30,4
"8406","MS0810036","TT","Unaddressed",255,2
"8407","MS0820010","MCL","Resolved",91,28
"8408","MS0820028","MCL","Resolved",91.0416666666667,12
"8409","MT0000015","TT","Resolved",481.958333333333,3
"8410","MT0000018","MCL","Resolved",91.0416666666667,156
"8411","MT0000022","MCL","Archived",90,20
"8412","MT0000025","MCL","Resolved",91.0416666666667,22
"8413","MT0000030","MCL","Resolved",91,36
"8414","MT0000086","MCL","Resolved",30,3
"8415","MT0000103","TT","Resolved",30,12
"8416","MT0000136","MCL","Resolved",30,4
"8417","MT0000145","MCL","Resolved",91.0416666666667,19
"8418","MT0000157","MCL","Resolved",91.0416666666667,13
"8419","MT0000158","TT","Resolved",371,4
"8420","MT0000196","TT","Unaddressed",245,2
"8421","MT0000198","MCL","Resolved",29,7
"8422","MT0000200","MCL","Resolved",90,6
"8423","MT0000203","TT","Resolved",765,8
"8424","MT0000221","MCL","Resolved",90,6
"8425","MT0000222","TT","Resolved",480.958333333333,8
"8426","MT0000225","TT","Resolved",29,3
"8427","MT0000239","MCL","Archived",91.0416666666667,125
"8428","MT0000241","MCL","Resolved",91.0416666666667,9
"8429","MT0000249","MCL","Resolved",27,12
"8430","MT0000250","TT","Resolved",2014.95833333333,7
"8431","MT0000254","TT","Resolved",2279,3
"8432","MT0000269","MCL","Resolved",90,5
"8433","MT0000270","TT","Resolved",29,4
"8434","MT0000271","MCL","Resolved",30,24
"8435","MT0000289","MCL","Resolved",90,6
"8436","MT0000291","TT","Resolved",30,8
"8437","MT0000297","MCL","Resolved",91.0416666666667,9
"8438","MT0000299","MCL","Resolved",30,5
"8439","MT0000301","MCL","Resolved",30,43
"8440","MT0000331","TT","Resolved",1861,5
"8441","MT0000343","MCL","Resolved",88.9583333333333,3
"8442","MT0000359","MCL","Archived",91.0416666666667,228
"8443","MT0000363","TT","Resolved",660,3
"8444","MT0000368","TT","Resolved",30,14
"8445","MT0000376","MCL","Resolved",30,17
"8446","MT0000400","MCL","Resolved",91.0416666666667,45
"8447","MT0000402","TT","Resolved",869.958333333333,3
"8448","MT0000404","MCL","Resolved",29,4
"8449","MT0000408","TT","Resolved",1558,3
"8450","MT0000428","TT","Resolved",30,23
"8451","MT0000432","MCL","Archived",91.0416666666667,82
"8452","MT0000464","TT","Resolved",30,3
"8453","MT0000482","MCL","Resolved",29.9583333333333,4
"8454","MT0000497","MCL","Resolved",91.0416666666667,14
"8455","MT0000515","MCL","Resolved",91.0416666666667,6
"8456","MT0000549","MCL","Resolved",91,26
"8457","MT0000553","TT","Resolved",2519,36
"8458","MT0000554","MCL","Resolved",29,5
"8459","MT0000579","TT","Resolved",2099,4
"8460","MT0000587","MCL","Resolved",30,62
"8461","MT0000609","TT","Resolved",1865,4
"8462","MT0000632","TT","Resolved",2723.95833333333,4
"8463","MT0000657","MCL","Resolved",30,8
"8464","MT0000680","TT","Resolved",2392.95833333333,3
"8465","MT0000690","MCL","Resolved",28,4
"8466","MT0000698","MCL","Resolved",29,4
"8467","MT0000741","TT","Resolved",1954.95833333333,3
"8468","MT0000754","TT","Resolved",2801.95833333333,3
"8469","MT0000759","TT","Resolved",2608,6
"8470","MT0000771","TT","Resolved",30,16
"8471","MT0000799","TT","Unaddressed",1290.95833333333,2
"8472","MT0000813","TT","Unaddressed",481.958333333333,6
"8473","MT0000816","MCL","Resolved",30,4
"8474","MT0000832","TT","Resolved",543.958333333333,4
"8475","MT0000837","MCL","Resolved",30,13
"8476","MT0000841","TT","Resolved",2623,3
"8477","MT0000867","TT","Resolved",30,18
"8478","MT0000878","TT","Resolved",1527,4
"8479","MT0000879","TT","Resolved",1892,3
"8480","MT0000885","TT","Resolved",2257,7
"8481","MT0000951","TT","Resolved",1191,5
"8482","MT0000957","TT","Resolved",1162,3
"8483","MT0000989","MCL","Resolved",29,4
"8484","MT0000993","TT","Resolved",2093,3
"8485","MT0000996","TT","Resolved",1996.95833333333,3
"8486","MT0001000","TT","Resolved",1922,6
"8487","MT0001016","TT","Resolved",1191,3
"8488","MT0001021","TT","Resolved",2099,3
"8489","MT0001033","TT","Resolved",1892,4
"8490","MT0001059","MCL","Resolved",30,4
"8491","MT0001094","MCL","Resolved",30,5
"8492","MT0001137","TT","Resolved",1082,3
"8493","MT0001257","TT","Unaddressed",461,2
"8494","MT0001259","TT","Resolved",30,6
"8495","MT0001266","TT","Resolved",884.958333333333,7
"8496","MT0001276","TT","Unaddressed",431,2
"8497","MT0001287","TT","Unaddressed",191.958333333333,2
"8498","MT0001288","MCL","Resolved",29,4
"8499","MT0001321","TT","Resolved",1892,3
"8500","MT0001330","TT","Resolved",1892,4
"8501","MT0001341","MCL","Resolved",30,9
"8502","MT0001379","TT","Resolved",30,6
"8503","MT0001388","TT","Resolved",2049.95833333333,3
"8504","MT0001390","TT","Resolved",1892,6
"8505","MT0001399","TT","Resolved",2368.95833333333,4
"8506","MT0001400","TT","Resolved",2155,3
"8507","MT0001459","TT","Resolved",27,3
"8508","MT0001490","TT","Resolved",1922,3
"8509","MT0001522","MCL","Resolved",91.0416666666667,8
"8510","MT0001546","TT","Resolved",2098,29
"8511","MT0001557","MCL","Resolved",30,34
"8512","MT0001567","TT","Resolved",1627.95833333333,3
"8513","MT0001594","TT","Resolved",2309.95833333333,7
"8514","MT0001608","TT","Resolved",2287,3
"8515","MT0001621","TT","Resolved",2424.95833333333,3
"8516","MT0001623","MCL","Resolved",30,5
"8517","MT0001641","MCL","Resolved",27,4
"8518","MT0001644","MCL","Resolved",29.0416666666667,4
"8519","MT0001649","TT","Resolved",30,4
"8520","MT0001651","MCL","Resolved",30,5
"8521","MT0001682","TT","Resolved",2591,5
"8522","MT0001689","TT","Resolved",2014.95833333333,3
"8523","MT0001699","TT","Resolved",1922,10
"8524","MT0001724","TT","Resolved",30,11
"8525","MT0001740","TT","Resolved",30,11
"8526","MT0001747","TT","Resolved",2190,4
"8527","MT0001748","MCL","Resolved",91,8
"8528","MT0001752","TT","Unaddressed",461,7
"8529","MT0001770","MCL","Resolved",29,5
"8530","MT0001777","MCL","Resolved",91.0416666666667,75
"8531","MT0001832","MCL","Resolved",30,4
"8532","MT0001835","MCL","Resolved",30,8
"8533","MT0001864","TT","Resolved",1679.95833333333,8
"8534","MT0001906","TT","Resolved",2374.95833333333,3
"8535","MT0001917","TT","Unaddressed",89,2
"8536","MT0001922","TT","Resolved",1130,3
"8537","MT0001984","MCL","Resolved",30,5
"8538","MT0002017","TT","Resolved",1347,7
"8539","MT0002025","TT","Resolved",1952.95833333333,10
"8540","MT0002026","MCL","Archived",91,18
"8541","MT0002030","TT","Resolved",1892,3
"8542","MT0002031","MCL","Resolved",91.0416666666667,4
"8543","MT0002048","MCL","Resolved",30,9
"8544","MT0002063","TT","Resolved",1746,3
"8545","MT0002076","TT","Resolved",2407.95833333333,3
"8546","MT0002077","TT","Resolved",598.958333333333,5
"8547","MT0002084","TT","Unaddressed",401,2
"8548","MT0002110","TT","Resolved",2438,5
"8549","MT0002141","TT","Resolved",1922,4
"8550","MT0002431","TT","Resolved",30,14
"8551","MT0002507","TT","Resolved",2591,6
"8552","MT0002515","TT","Resolved",1826,5
"8553","MT0002521","TT","Resolved",828,6
"8554","MT0002540","TT","Resolved",727,13
"8555","MT0002565","TT","Resolved",30,4
"8556","MT0002590","MCL","Resolved",91.0416666666667,187
"8557","MT0002591","TT","Unaddressed",461,2
"8558","MT0002595","MCL","Resolved",29.9583333333333,15
"8559","MT0002690","MCL","Resolved",30,4
"8560","MT0002707","TT","Resolved",461,3
"8561","MT0002765","MCL","Resolved",29.0416666666667,5
"8562","MT0002767","MCL","Resolved",30,4
"8563","MT0002779","TT","Resolved",431,12
"8564","MT0002783","TT","Resolved",30,35
"8565","MT0002811","TT","Resolved",1191,4
"8566","MT0002812","MCL","Resolved",30,5
"8567","MT0002840","TT","Resolved",30,3
"8568","MT0002841","TT","Resolved",1972.95833333333,4
"8569","MT0002860","TT","Unaddressed",1373,9
"8570","MT0002902","TT","Unaddressed",272,19
"8571","MT0002943","TT","Resolved",1892,3
"8572","MT0002978","TT","Unaddressed",34,2
"8573","MT0002985","TT","Unaddressed",1101,2
"8574","MT0002986","MCL","Resolved",30,4
"8575","MT0003008","MCL","Resolved",30,11
"8576","MT0003012","TT","Resolved",1934,4
"8577","MT0003089","TT","Resolved",2279,6
"8578","MT0003097","TT","Unaddressed",461,5
"8579","MT0003100","MCL","Resolved",29,5
"8580","MT0003134","TT","Resolved",2591,12
"8581","MT0003136","TT","Resolved",2454,3
"8582","MT0003140","MCL","Archived",88.9583333333333,2
"8583","MT0003145","TT","Resolved",1892,7
"8584","MT0003164","TT","Resolved",1599.95833333333,59
"8585","MT0003220","TT","Resolved",2717.95833333333,9
"8586","MT0003267","MCL","Resolved",30,5
"8587","MT0003280","MCL","Resolved",30,14
"8588","MT0003289","MCL","Resolved",30,4
"8589","MT0003326","MCL","Resolved",91.0416666666667,15
"8590","MT0003374","MCL","Resolved",30,12
"8591","MT0003412","MCL","Resolved",30,5
"8592","MT0003414","MCL","Resolved",30,10
"8593","MT0003419","TT","Resolved",2257,6
"8594","MT0003446","TT","Resolved",30,9
"8595","MT0003448","TT","Resolved",1861,3
"8596","MT0003453","TT","Unaddressed",431,2
"8597","MT0003480","MCL","Resolved",30,8
"8598","MT0003489","TT","Resolved",2145,8
"8599","MT0003502","TT","Resolved",1922,3
"8600","MT0003516","MCL","Resolved",30,5
"8601","MT0003529","TT","Resolved",2287,3
"8602","MT0003565","TT","Unaddressed",2958,10
"8603","MT0003605","TT","Unaddressed",428,2
"8604","MT0003645","MCL","Resolved",30,12
"8605","MT0003654","TT","Resolved",669,3
"8606","MT0003669","TT","Resolved",2591,7
"8607","MT0003672","MCL","Archived",91.0416666666667,28
"8608","MT0003746","TT","Resolved",2043.95833333333,14
"8609","MT0003779","TT","Resolved",523.958333333333,3
"8610","MT0003780","MCL","Resolved",29,5
"8611","MT0003784","TT","Resolved",1403,3
"8612","MT0003796","TT","Resolved",30,15
"8613","MT0003798","TT","Unaddressed",461,2
"8614","MT0003814","TT","Resolved",3077.95833333333,3
"8615","MT0003823","TT","Resolved",2652,3
"8616","MT0003832","MCL","Resolved",30,5
"8617","MT0003834","MCL","Resolved",30,10
"8618","MT0003842","TT","Resolved",1892,6
"8619","MT0003861","TT","Unaddressed",491.958333333333,2
"8620","MT0003868","TT","Resolved",2470,3
"8621","MT0003878","MCL","Resolved",29,4
"8622","MT0003932","MCL","Resolved",91.0416666666667,7
"8623","MT0003934","MCL","Resolved",30,4
"8624","MT0003944","MCL","Resolved",30,4
"8625","MT0003968","MCL","Resolved",30,8
"8626","MT0003973","MCL","Resolved",30,5
"8627","MT0003978","MCL","Resolved",91.0416666666667,34
"8628","MT0004004","MCL","Resolved",30,10
"8629","MT0004022","TT","Resolved",2007.95833333333,6
"8630","MT0004025","TT","Resolved",1026,3
"8631","MT0004034","TT","Resolved",2169,7
"8632","MT0004036","MCL","Resolved",90,6
"8633","MT0004037","MCL","Resolved",30,22
"8634","MT0004053","TT","Resolved",2226,3
"8635","MT0004065","TT","Resolved",2622,8
"8636","MT0004071","TT","Resolved",1557,3
"8637","MT0004083","TT","Unaddressed",533.958333333333,2
"8638","MT0004149","TT","Resolved",27,3
"8639","MT0004158","MCL","Resolved",29.0416666666667,4
"8640","MT0004177","MCL","Resolved",91.0416666666667,18
"8641","MT0004180","TT","Unaddressed",199.958333333333,32
"8642","MT0004190","MCL","Resolved",30,5
"8643","MT0004198","MCL","Resolved",29,5
"8644","MT0004206","TT","Resolved",2257,6
"8645","MT0004222","TT","Unaddressed",227.958333333333,2
"8646","MT0004225","MCL","Resolved",29.9583333333333,5
"8647","MT0004244","MCL","Resolved",29,4
"8648","MT0004247","TT","Resolved",1000,3
"8649","MT0004249","MCL","Resolved",91.0416666666667,97
"8650","MT0004261","TT","Unaddressed",469,2
"8651","MT0004263","MCL","Resolved",30,5
"8652","MT0004288","MCL","Resolved",91.0416666666667,59
"8653","MT0004321","TT","Resolved",1191,4
"8654","MT0004327","TT","Resolved",1861,3
"8655","MT0004347","TT","Resolved",30,7
"8656","MT0004348","MCL","Resolved",90,10
"8657","MT0004371","TT","Unaddressed",251,2
"8658","MT0004410","TT","Resolved",2622,18
"8659","MT0004412","TT","Unaddressed",1382,2
"8660","MT0004414","TT","Resolved",1192,3
"8661","MT0004419","TT","Resolved",2282,3
"8662","MT0004422","TT","Resolved",2622,14
"8663","MT0004428","TT","Resolved",2053.95833333333,18
"8664","MT0004434","MCL","Resolved",29,4
"8665","MT0004444","MCL","Resolved",30,5
"8666","MT0004452","MCL","Resolved",30,9
"8667","MT0004454","MCL","Resolved",30,4
"8668","MT0004455","MCL","Resolved",30,8
"8669","MT0004456","TT","Resolved",1314.95833333333,3
"8670","MT0004462","MCL","Resolved",29,7
"8671","MT0004465","MCL","Resolved",29.9583333333333,5
"8672","MT0004468","MCL","Resolved",27,4
"8673","MT0004477","TT","Unaddressed",621,9
"8674","MT0004485","TT","Unaddressed",198.958333333333,2
"8675","MT0004492","TT","Resolved",2622,6
"8676","MT0004494","TT","Resolved",2108,9
"8677","MT0004503","TT","Resolved",755,5
"8678","MT0004507","TT","Unaddressed",264,36
"8679","MT0004511","TT","Resolved",30,3
"8680","MT0004525","TT","Resolved",29,8
"8681","MT0004546","MCL","Resolved",30,5
"8682","MT0004552","TT","Resolved",1605.95833333333,7
"8683","MT0004559","TT","Resolved",1045,3
"8684","MT0004581","TT","Resolved",29,4
"8685","MT0004589","TT","Resolved",1976.95833333333,13
"8686","MT0004655","MCL","Resolved",29.0416666666667,4
"8687","MT0004666","TT","Resolved",2046.95833333333,3
"8688","MT0004690","TT","Resolved",2257,14
"8689","MT0004691","TT","Resolved",2257,15
"8690","MT0004692","TT","Resolved",2257,6
"8691","MT0004698","MCL","Resolved",30,20
"8692","MT0004699","MCL","Resolved",30,4
"8693","MT0004703","TT","Resolved",2913,4
"8694","MT0004707","MCL","Resolved",30,8
"8695","MT0004711","TT","Resolved",766,5
"8696","MT0004713","MCL","Resolved",30,4
"8697","MT0004715","MCL","Resolved",29,5
"8698","MT0004719","MCL","Resolved",91.0416666666667,50
"8699","MT0004722","TT","Resolved",2622,9
"8700","MT0004728","MCL","Resolved",29,5
"8701","MT0004736","MCL","Resolved",91.0416666666667,12
"8702","MT0004739","MCL","Archived",91.0416666666667,30
"8703","MT0004747","MCL","Resolved",30,4
"8704","MT0004792","TT","Resolved",1892,30
"8705","MT0004803","TT","Unaddressed",445,2
"8706","MT0004812","TT","Unaddressed",67,3
"8707","MT0004813","MCL","Resolved",91.0416666666667,9
"8708","MT0004818","MCL","Resolved",30,10
"8709","MT0004821","TT","Resolved",1892,14
"8710","MT0004836","TT","Resolved",2586,7
"8711","MT0004844","MCL","Resolved",29,4
"8712","MT0004848","MCL","Resolved",29.0416666666667,5
"8713","MT0004849","TT","Resolved",29.0416666666667,4
"8714","MT0004853","MCL","Resolved",30,9
"8715","MT0004857","MCL","Resolved",30,8
"8716","MT0004861","MCL","Resolved",29,2
"8717","MT0004868","TT","Resolved",2591,3
"8718","MT0004871","MCL","Resolved",30,4
"8719","MT0004878","MCL","Resolved",30,13
"8720","MT0004880","TT","Resolved",2392.95833333333,3
"8721","MT0004882","TT","Unaddressed",276,6
"8722","MT0004883","TT","Resolved",1407,11
"8723","MT0004891","TT","Resolved",30,28
"8724","MT0004892","MCL","Resolved",30,12
"8725","MT0004893","TT","Resolved",30,34
"8726","MT0004896","MCL","Resolved",91.0416666666667,27
"8727","MT0004897","TT","Unaddressed",199.958333333333,2
"8728","MT0004899","MCL","Resolved",30,5
"8729","MT0004900","MCL","Resolved",30,6
"8730","MT0004904","MCL","Resolved",30,31
"8731","MT0004909","TT","Resolved",1077,3
"8732","MT0004918","TT","Resolved",29.9583333333333,3
"8733","MT0004929","TT","Resolved",605.958333333333,4
"8734","MT0004930","TT","Resolved",2494,6
"8735","MT0004956","TT","Resolved",1861,3
"8736","MT0004957","TT","Resolved",30,12
"8737","MT0004959","TT","Unaddressed",416,2
"8738","MT0004999","TT","Resolved",1031,3
"8739","MT0005012","MCL","Resolved",29,4
"8740","MT0005057","TT","Resolved",974.958333333333,3
"8741","MT0005063","TT","Resolved",644,5
"8742","MT0005071","TT","Unaddressed",431,9
"8743","MT0005118","MCL","Archived",88.9583333333333,4
"8744","MT0040963","TT","Resolved",2652,9
"8745","MT0041445","TT","Unaddressed",199.958333333333,2
"8746","MT0042403","TT","Resolved",30,9
"8747","MT0042404","TT","Resolved",1892,3
"8748","MT0042433","TT","Unaddressed",431,6
"8749","MT0043039","TT","Resolved",1892,3
"8750","MT0043956","TT","Resolved",1892,3
"8751","MT0062283","TT","Resolved",1892,3
"8752","MT0062291","MCL","Resolved",29,4
"8753","MT0062303","TT","Unaddressed",431,2
"8754","MT0062321","TT","Resolved",2591,3
"8755","MT0062347","TT","Resolved",2257,6
"8756","MT0062350","MCL","Resolved",30,4
"8757","MT0062481","TT","Resolved",2561,6
"8758","MT0062711","TT","Unaddressed",983,2
"8759","MT0062786","TT","Resolved",1892,3
"8760","MT0062883","TT","Resolved",30,4
"8761","MT0063611","TT","Resolved",1892,3
"8762","NC0102552","MCL","Resolved",30,5
"8763","NC0105015","MCL","Resolved",91.0416666666667,14
"8764","NC0105107","TT","Resolved",2165,5
"8765","NC0106118","MCL","Resolved",91,11
"8766","NC0106481","TT","Resolved",461,5
"8767","NC0106538","TT","Resolved",1922,4
"8768","NC0111126","MCL","Resolved",91.0416666666667,18
"8769","NC0111127","TT","Addressed",208.958333333333,3
"8770","NC0111146","MCL","Resolved",30,7
"8771","NC0111149","TT","Resolved",2672.95833333333,23
"8772","NC0111453","MCL","Resolved",90,10
"8773","NC0112149","TT","Resolved",3019,5
"8774","NC0112413","TT","Resolved",1924,10
"8775","NC0112570","MCL","Resolved",91,10
"8776","NC0113010","MCL","Resolved",90,10
"8777","NC0113025","MCL","Resolved",91,15
"8778","NC0113188","MCL","Resolved",91,15
"8779","NC0113220","MCL","Resolved",91.0416666666667,15
"8780","NC0113518","MCL","Resolved",91.0416666666667,4
"8781","NC0113525","MCL","Resolved",91,7
"8782","NC0114035","MCL","Resolved",91.0416666666667,10
"8783","NC0118155","MCL","Resolved",29,5
"8784","NC0118187","MCL","Resolved",30,5
"8785","NC0118578","MCL","Resolved",90,10
"8786","NC0120121","MCL","Resolved",91.0416666666667,10
"8787","NC0120441","TT","Resolved",2317.95833333333,10
"8788","NC0122122","TT","Addressed",448,4
"8789","NC0123025","MCL","Resolved",30,5
"8790","NC0136025","TT","Archived",91.0416666666667,12
"8791","NC0136065","MCL","Archived",91.0416666666667,27
"8792","NC0136075","MCL","Resolved",91,10
"8793","NC0136227","MCL","Resolved",91,5
"8794","NC0136324","MCL","Resolved",91.0416666666667,15
"8795","NC0136397","TT","Resolved",755,5
"8796","NC0136755","TT","Resolved",2592,5
"8797","NC0136808","MCL","Resolved",29.9583333333333,5
"8798","NC0136884","MCL","Resolved",29,7
"8799","NC0138418","TT","Resolved",2653,5
"8800","NC0138443","MCL","Resolved",30,21
"8801","NC0144140","TT","Resolved",1167,8
"8802","NC0144432","TT","Resolved",461,5
"8803","NC0145142","TT","Resolved",2653,5
"8804","NC0145450","TT","Archived",2592,3
"8805","NC0145463","TT","Resolved",462,5
"8806","NC0145519","TT","Resolved",1859,15
"8807","NC0145520","MCL","Resolved",30,7
"8808","NC0149408","MCL","Resolved",90,5
"8809","NC0149484","TT","Resolved",1921,5
"8810","NC0149568","MCL","Resolved",91.0416666666667,5
"8811","NC0149572","MCL","Resolved",29,6
"8812","NC0150113","MCL","Resolved",91.0416666666667,20
"8813","NC0150187","MCL","Resolved",91,5
"8814","NC0150193","TT","Addressed",186.958333333333,4
"8815","NC0150497","TT","Resolved",2653,5
"8816","NC0150514","MCL","Resolved",91.0416666666667,5
"8817","NC0150516","TT","Resolved",2589,4
"8818","NC0150546","TT","Resolved",2287,5
"8819","NC0155518","MCL","Resolved",91,5
"8820","NC0155531","MCL","Resolved",91.0416666666667,5
"8821","NC0156432","TT","Resolved",417,4
"8822","NC0156460","TT","Resolved",1893,10
"8823","NC0156467","MCL","Resolved",29.9583333333333,5
"8824","NC0156500","MCL","Resolved",30,5
"8825","NC0156556","TT","Resolved",2287,5
"8826","NC0157102","TT","Resolved",2653,5
"8827","NC0157110","TT","Resolved",1528,5
"8828","NC0157135","TT","Resolved",2653,9
"8829","NC0157408","TT","Resolved",1203,5
"8830","NC0157478","MCL","Resolved",29,7
"8831","NC0158415","MCL","Resolved",29,7
"8832","NC0158463","TT","Resolved",2317.95833333333,18
"8833","NC0158481","MCL","Resolved",30,14
"8834","NC0160531","MCL","Resolved",91.0416666666667,5
"8835","NC0160662","MCL","Resolved",90,5
"8836","NC0160873","MCL","Resolved",90,5
"8837","NC0160882","TT","Resolved",1297.95833333333,9
"8838","NC0175425","MCL","Archived",30,5
"8839","NC0175426","MCL","Resolved",30,7
"8840","NC0175490","TT","Resolved",2165,5
"8841","NC0180040","MCL","Resolved",91.0416666666667,15
"8842","NC0180122","MCL","Archived",91.0416666666667,20
"8843","NC0180201","MCL","Resolved",29,5
"8844","NC0180437","MCL","Resolved",30,5
"8845","NC0180495","MCL","Resolved",91.0416666666667,5
"8846","NC0180564","MCL","Resolved",90,5
"8847","NC0180583","MCL","Resolved",91,5
"8848","NC0180595","MCL","Resolved",30,5
"8849","NC0180613","MCL","Resolved",91.0416666666667,5
"8850","NC0180651","TT","Addressed",186.958333333333,4
"8851","NC0180663","MCL","Resolved",30,5
"8852","NC0180673","MCL","Resolved",91,5
"8853","NC0180685","MCL","Resolved",30,5
"8854","NC0180687","MCL","Resolved",28,5
"8855","NC0180695","MCL","Resolved",91,5
"8856","NC0180770","TT","Resolved",1186,5
"8857","NC0180771","MCL","Resolved",91.0416666666667,5
"8858","NC0184020","MCL","Resolved",91.0416666666667,25
"8859","NC0184142","MCL","Resolved",91.0416666666667,10
"8860","NC0184143","MCL","Resolved",91.0416666666667,25
"8861","NC0184144","MCL","Resolved",91.0416666666667,45
"8862","NC0187124","TT","Resolved",2136,4
"8863","NC0187126","TT","Resolved",2287,15
"8864","NC0187511","MCL","Resolved",30,7
"8865","NC0187581","TT","Resolved",1919,12
"8866","NC0187583","TT","Resolved",2287,13
"8867","NC0187609","TT","Resolved",2653,5
"8868","NC0187610","TT","Resolved",2653,5
"8869","NC0188119","TT","Resolved",2743.95833333333,5
"8870","NC0188126","TT","Resolved",2928,10
"8871","NC0188407","MCL","Resolved",91,5
"8872","NC0188421","TT","Resolved",432,5
"8873","NC0188483","TT","Resolved",1868,4
"8874","NC0188586","MCL","Resolved",91.0416666666667,5
"8875","NC0190015","TT","Resolved",1921,5
"8876","NC0190030","MCL","Resolved",91,15
"8877","NC0190413","MCL","Resolved",91,12
"8878","NC0190489","MCL","Resolved",91,5
"8879","NC0190574","MCL","Resolved",30,7
"8880","NC0190577","MCL","Resolved",91,22
"8881","NC0195104","MCL","Resolved",91.0416666666667,20
"8882","NC0195132","TT","Resolved",827,4
"8883","NC0195134","MCL","Resolved",30,7
"8884","NC0195497","TT","Resolved",462,5
"8885","NC0197544","TT","Resolved",1922,11
"8886","NC0197592","MCL","Resolved",30,13
"8887","NC0201010","MCL","Resolved",30,7
"8888","NC0201474","MCL","Resolved",90,5
"8889","NC0201539","TT","Resolved",2592,9
"8890","NC0201600","TT","Archived",2653,5
"8891","NC0201625","MCL","Resolved",91.0416666666667,5
"8892","NC0217010","TT","Resolved",91.0416666666667,33
"8893","NC0217107","MCL","Resolved",91.0416666666667,15
"8894","NC0217422","MCL","Resolved",29,7
"8895","NC0229010","MCL","Resolved",91.0416666666667,50
"8896","NC0230010","TT","Resolved",29.0416666666667,10
"8897","NC0230015","TT","Resolved",371,9
"8898","NC0230431","MCL","Resolved",364,12
"8899","NC0234191","MCL","Resolved",29.9583333333333,5
"8900","NC0234461","MCL","Resolved",91.0416666666667,5
"8901","NC0234464","MCL","Resolved",91,5
"8902","NC0235010","MCL","Resolved",91.0416666666667,40
"8903","NC0235025","MCL","Resolved",91.0416666666667,14
"8904","NC0235102","MCL","Resolved",91.0416666666667,25
"8905","NC0235105","MCL","Resolved",29.9583333333333,5
"8906","NC0235108","MCL","Resolved",91,10
"8907","NC0235427","MCL","Resolved",365,6
"8908","NC0235437","MCL","Resolved",29.9583333333333,5
"8909","NC0235483","MCL","Resolved",89.9583333333333,10
"8910","NC0235487","MCL","Resolved",90,5
"8911","NC0235488","MCL","Resolved",91.0416666666667,15
"8912","NC0235495","MCL","Resolved",30,7
"8913","NC0239018","MCL","Resolved",91.0416666666667,30
"8914","NC0239107","MCL","Resolved",91.0416666666667,43
"8915","NC0241025","MCL","Resolved",30,5
"8916","NC0241234","MCL","Resolved",91,15
"8917","NC0241431","MCL","Resolved",90,5
"8918","NC0241491","TT","Resolved",2257,5
"8919","NC0241539","TT","Resolved",766,4
"8920","NC0241599","MCL","Resolved",91,5
"8921","NC0241655","MCL","Resolved",91.0416666666667,5
"8922","NC0273410","MCL","Resolved",91.0416666666667,10
"8923","NC0273460","MCL","Resolved",91.0416666666667,7
"8924","NC0276020","MCL","Resolved",91.0416666666667,54
"8925","NC0276146","TT","Resolved",3019,5
"8926","NC0276416","MCL","Resolved",90,5
"8927","NC0276551","MCL","Resolved",91,10
"8928","NC0276611","TT","Resolved",3038,12
"8929","NC0279020","TT","Archived",91.0416666666667,7
"8930","NC0279040","MCL","Resolved",91,5
"8931","NC0279050","MCL","Resolved",91.0416666666667,35
"8932","NC0279158","MCL","Resolved",29,7
"8933","NC0279412","MCL","Resolved",30,7
"8934","NC0279432","MCL","Resolved",29,6
"8935","NC0279492","MCL","Resolved",91.0416666666667,4
"8936","NC0285015","MCL","Resolved",91.0416666666667,10
"8937","NC0285020","MCL","Resolved",91.0416666666667,25
"8938","NC0285132","TT","Resolved",1936,5
"8939","NC0285134","TT","Resolved",2377.95833333333,5
"8940","NC0285432","MCL","Resolved",90,5
"8941","NC0285505","MCL","Resolved",91.0416666666667,10
"8942","NC0285556","TT","Resolved",573.958333333333,5
"8943","NC0286025","MCL","Resolved",29.9583333333333,5
"8944","NC0286556","TT","Resolved",1192,8
"8945","NC0286574","MCL","Resolved",30,7
"8946","NC0286595","MCL","Resolved",90,5
"8947","NC0286627","MCL","Resolved",89.9583333333333,5
"8948","NC0291010","MCL","Resolved",91.0416666666667,49
"8949","NC0293104","TT","Resolved",208.958333333333,4
"8950","NC0299025","MCL","Resolved",88.9583333333333,5
"8951","NC0299118","TT","Resolved",766,5
"8952","NC0299403","MCL","Resolved",91,10
"8953","NC0299405","MCL","Resolved",89.9583333333333,10
"8954","NC0299429","MCL","Resolved",365,15
"8955","NC0299538","MCL","Resolved",29,7
"8956","NC0299540","MCL","Resolved",30,5
"8957","NC0299547","MCL","Resolved",89.9583333333333,7
"8958","NC0299558","MCL","Archived",91,10
"8959","NC0304010","TT","Resolved",30,14
"8960","NC0319025","MCL","Resolved",91.0416666666667,5
"8961","NC0319409","MCL","Resolved",27,7
"8962","NC0319471","MCL","Resolved",29,6
"8963","NC0326310","MCL","Resolved",91.0416666666667,29
