pwsid,total_samples,detection_share,pfas_count,concentration_sum,detection,max
CA1910017,1076,.2825278810408922,7,204.3000001907349,1,52
CA1910019,60,0,0,0,0,0
CA1910021,210,0,0,0,0,0
CA1910022,24,0,0,0,0,0
CA1910024,168,0,0,0,0,0
CA1910026,36,0,0,0,0,0
CA1910028,153,0,0,0,0,0
CA1910030,24,0,0,0,0,0
CA1910033,500,0,0,0,0,0
CA1910034,360,.2833333333333333,7,127.1000001430511,1,63
CA1910036,1116,.1890681003584229,8,111.2000002861023,1,55
CA1910038,180,.0555555555555556,3,11.79999995231628,1,4.8000002
CA1910039,2505,.1289421157684631,8,90.50000023841858,1,34
CA1910040,24,0,0,0,0,0
CA1910041,54,.0185185185185185,1,2,1,2
CA1910042,1340,.2962686567164179,8,153.8000001907349,1,57
CA1910043,688,.123546511627907,8,122.099999666214,1,33
CA1910044,216,.0277777777777778,2,6.399999856948853,1,4.0999999
CA1910047,90,0,0,0,0,0
CA1910048,100,.06,2,6.800000190734863,1,4.4000001
CA1910049,194,.0154639175257732,3,.030799999833107,1,.021
CA1910050,144,.3402777777777778,7,88.89999985694885,1,39
CA1910051,30,0,0,0,0,0
CA1910052,152,0,0,0,0,0
CA1910053,12,0,0,0,0,0
CA1910054,29,0,0,0,0,0
CA1910059,48,0,0,0,0,0
CA1910060,83,.0120481927710843,1,3.200000047683716,1,3.2
CA1910062,54,.0185185185185185,1,1.700000047683716,1,1.7
CA1910063,48,0,0,0,0,0
CA1910065,791,.0012642225031606,1,5.099999904632568,1,5.0999999
CA1910067,1244,.0032154340836013,2,6.900000095367432,1,3.7
CA1910070,274,0,0,0,0,0
CA1910072,29,0,0,0,0,0
CA1910073,54,.037037037037037,2,6.099999904632568,1,3.0999999
CA1910077,36,0,0,0,0,0
CA1910079,107,.0467289719626168,5,38.20000028610229,1,22
CA1910083,36,0,0,0,0,0
CA1910085,44,.0227272727272727,1,2.599999904632568,1,2.5999999
CA1910090,123,.1707317073170732,6,57.39999985694885,1,35
CA1910091,720,.2819444444444444,9,145.0999999046326,1,65
CA1910092,834,.0935251798561151,8,79.5,1,42
CA1910096,180,.15,6,62.69999980926514,1,34
CA1910097,18,0,0,0,0,0
CA1910098,288,.1388888888888889,6,86.5,1,49
CA1910101,24,.0833333333333333,2,.0660000015050173,1,.045000002
CA1910102,72,0,0,0,0,0
CA1910103,29,0,0,0,0,0
CA1910104,42,0,0,0,0,0
CA1910105,252,.0238095238095238,2,11.39999961853027,1,9.3999996
CA1910108,36,0,0,0,0,0
CA1910117,148,.2364864864864865,8,94.40000009536743,1,45
CA1910124,150,0,0,0,0,0
CA1910125,294,.2891156462585034,10,104.4999997615814,1,36
CA1910126,120,0,0,0,0,0
CA1910127,48,0,0,0,0,0
CA1910128,147,.1156462585034014,4,20,1,11
CA1910130,60,0,0,0,0,0
CA1910134,198,0,0,0,0,0
CA1910139,274,0,0,0,0,0
CA1910140,95,0,0,0,0,0
CA1910142,96,0,0,0,0,0
CA1910143,72,0,0,0,0,0
CA1910144,60,0,0,0,0,0
CA1910146,222,.0225225225225225,3,8.900000095367432,1,4.3000002
CA1910148,24,0,0,0,0,0
CA1910149,162,0,0,0,0,0
CA1910152,162,.1481481481481481,7,62.20000004768372,1,33
CA1910153,216,.287037037037037,8,92.70000004768372,1,34
CA1910154,12,0,0,0,0,0
CA1910155,144,0,0,0,0,0
CA1910156,94,0,0,0,0,0
CA1910157,24,0,0,0,0,0
CA1910159,18,0,0,0,0,0
CA1910160,29,.103448275862069,3,.0457000015303493,1,.032900002
CA1910161,42,0,0,0,0,0
CA1910167,102,0,0,0,0,0
CA1910169,12,0,0,0,0,0
CA1910173,12,0,0,0,0,0
CA1910174,672,.3913690476190476,9,76.50000023841858,1,26
CA1910179,1026,.1423001949317739,6,127.0999994277954,1,73
CA1910185,25,0,0,0,0,0
CA1910186,265,.0150943396226415,2,18.59999942779541,1,13.4
CA1910191,298,.1275167785234899,8,61.49999976158142,1,31
CA1910194,140,0,0,0,0,0
CA1910199,432,.0925925925925926,7,72.70000004768372,1,37
CA1910204,24,0,0,0,0,0
CA1910205,132,0,0,0,0,0
CA1910211,594,.234006734006734,7,112.2999999523163,1,70
CA1910212,60,0,0,0,0,0
CA1910213,118,0,0,0,0,0
CA1910218,270,.325925925925926,8,112.0000003576279,1,52
CA1910223,438,.0388127853881279,3,21.09999990463257,1,14
CA1910225,48,0,0,0,0,0
CA1910234,48,0,0,0,0,0
CA1910238,18,0,0,0,0,0
CA1910239,258,0,0,0,0,0
CA1910240,2071,.2655721873491067,9,173.1999998092651,1,39
CA1910242,72,0,0,0,0,0
CA1910243,36,0,0,0,0,0
CA1910245,48,0,0,0,0,0
CA1910247,198,.0353535353535354,2,7.799999713897705,1,5.6999998
CA1910248,29,0,0,0,0,0
CA1910250,276,.2753623188405797,7,88.00000047683716,1,37
CA1910253,162,.2407407407407407,8,72.60000002384186,1,29
CA1990001,701,.0485021398002853,7,169,1,97
CA2000384,72,0,0,0,0,0
CA2010001,90,0,0,0,0,0
CA2010002,198,0,0,0,0,0
CA2010007,258,0,0,0,0,0
CA2010012,156,0,0,0,0,0
CA2010013,28,0,0,0,0,0
CA2010014,70,0,0,0,0,0
CA2010017,6,0,0,0,0,0
CA2010018,54,0,0,0,0,0
CA2010801,12,0,0,0,0,0
CA2110002,60,0,0,0,0,0
CA2110003,24,0,0,0,0,0
CA2110005,29,0,0,0,0,0
CA2110007,198,0,0,0,0,0
CA2210943,72,.375,9,345.3000001907349,1,120
CA2300730,24,0,0,0,0,0
CA2310003,60,0,0,0,0,0
CA2310004,29,0,0,0,0,0
CA2310008,29,0,0,0,0,0
CA2310009,29,0,0,0,0,0
CA2410001,108,0,0,0,0,0
CA2410003,87,0,0,0,0,0
CA2410004,96,0,0,0,0,0
CA2410005,156,0,0,0,0,0
CA2410008,48,.0208333333333333,1,5,1,5
CA2410009,441,.0090702947845805,3,5.49999988079071,1,2.5999999
CA2600568,72,0,0,0,0,0
CA2600700,18,.0555555555555556,1,1.899999976158142,1,1.9
CA2610001,60,0,0,0,0,0
CA2610003,144,0,0,0,0,0
CA2700622,36,0,0,0,0,0
CA2700728,36,0,0,0,0,0
CA2700964,18,0,0,0,0,0
CA2701202,28,0,0,0,0,0
CA2701257,42,0,0,0,0,0
CA2701466,14,0,0,0,0,0
CA2701882,28,0,0,0,0,0
CA2701929,36,0,0,0,0,0
CA2702004,14,0,0,0,0,0
CA2702007,36,.0277777777777778,1,2.599999904632568,1,2.5999999
CA2702110,36,0,0,0,0,0
CA2702198,36,0,0,0,0,0
CA2702453,72,0,0,0,0,0
CA2702456,72,0,0,0,0,0
CA2702554,36,0,0,0,0,0
CA2702588,72,0,0,0,0,0
CA2710001,246,0,0,0,0,0
CA2710004,663,.0256410256410256,7,31.41159961814992,1,7.0999999
CA2710006,42,0,0,0,0,0
CA2710007,139,0,0,0,0,0
CA2710008,24,0,0,0,0,0
CA2710009,180,0,0,0,0,0
CA2710010,828,0,0,0,0,0
CA2710011,83,0,0,0,0,0
CA2710012,144,0,0,0,0,0
CA2710013,72,0,0,0,0,0
CA2710017,493,.0141987829614604,2,7.199999809265137,1,5.1999998
CA2710019,54,0,0,0,0,0
CA2710021,28,0,0,0,0,0
CA2710022,14,0,0,0,0,0
CA2710705,72,0,0,0,0,0
CA2710850,29,0,0,0,0,0
CA2790002,330,0,0,0,0,0
CA2800129,18,0,0,0,0,0
CA2800580,18,0,0,0,0,0
CA2810003,55,0,0,0,0,0
CA2810004,87,0,0,0,0,0
CA2810005,24,0,0,0,0,0
CA2910003,441,.0068027210884354,3,2.308299952419475,1,2.3
CA2910004,28,0,0,0,0,0
CA2910006,53,0,0,0,0,0
CA3000618,60,0,0,0,0,0
CA3000734,60,0,0,0,0,0
CA3010001,1834,.2589967284623773,8,166.2000041007996,1,70.800003
CA3010002,119,0,0,0,0,0
CA3010003,254,.0354330708661417,2,7.900000095367432,1,4.4000001
CA3010004,82,0,0,0,0,0
CA3010010,736,.2160326086956522,6,98.49999928474426,1,48.099998
CA3010017,24,0,0,0,0,0
CA3010018,228,0,0,0,0,0
CA3010022,178,0,0,0,0,0
CA3010023,112,.0267857142857143,2,7.299999713897705,1,4.1999998
CA3010027,700,.24,7,154.3999979496002,1,62.599998
CA3010030,60,.0166666666666667,1,.0209999997168779,1,.021
CA3010035,52,0,0,0,0,0
CA3010036,128,0,0,0,0,0
CA3010037,1214,.399505766062603,8,143.0999994277954,1,53.200001
CA3010038,276,.1159420289855072,6,45.30000066757202,1,15.1
CA3010041,88,0,0,0,0,0
CA3010042,111,0,0,0,0,0
CA3010046,862,.2157772621809745,6,96.09999990463257,1,30.299999
CA3010047,36,0,0,0,0,0
CA3010053,214,.014018691588785,2,6.200000047683716,1,3.5
CA3010055,36,0,0,0,0,0
CA3010062,872,.2649082568807339,7,155.3000030517578,1,53.900002
CA3010064,148,0,0,0,0,0
CA3010068,148,.4189189189189189,7,125.5000019073486,1,31.6
CA3010069,144,0,0,0,0,0
CA3010073,57,0,0,0,0,0
CA3010079,57,0,0,0,0,0
CA3010082,154,.461038961038961,7,134.5000014305115,1,37.400002
CA3010092,394,.0736040609137056,6,81.09999942779541,1,26.200001
CA3010094,18,0,0,0,0,0
CA3010100,28,0,0,0,0,0
CA3010101,36,0,0,0,0,0
CA3010120,306,.3594771241830065,8,147.0999999046326,1,44
CA3103294,29,0,0,0,0,0
CA3105779,56,0,0,0,0,0
CA3110004,36,0,0,0,0,0
CA3110005,42,0,0,0,0,0
CA3110008,72,0,0,0,0,0
CA3110025,36,0,0,0,0,0
CA3110150,31,0,0,0,0,0
CA3301294,72,0,0,0,0,0
CA3310001,388,0,0,0,0,0
CA3310002,506,0,0,0,0,0
CA3310003,24,0,0,0,0,0
CA3310005,1036,.0067567567567568,1,16,1,16
CA3310006,246,0,0,0,0,0
CA3310007,72,0,0,0,0,0
CA3310008,120,0,0,0,0,0
CA3310009,860,.1325581395348837,8,162.4999995231628,1,52
CA3310012,1229,.1708706265256306,9,156.5070000002161,1,34
CA3310016,66,0,0,0,0,0
CA3310017,232,.0086206896551724,2,.0098000001162291,1,.0054000001
CA3310019,72,0,0,0,0,0
CA3310020,120,0,0,0,0,0
CA3310021,3462,.1262276140958983,6,281.3000001907349,1,210
CA3310022,564,.0177304964539007,5,22.09999990463257,1,8.6999998
CA3310025,84,.0119047619047619,1,.0260000005364418,1,.026000001
CA3310026,53,.0188679245283019,1,.0044999998062849,1,.0044999998
CA3310029,4,0,0,0,0,0
CA3310031,6237,.2041045374378708,9,202.8066999521106,1,68
CA3310032,36,0,0,0,0,0
CA3310036,18,0,0,0,0,0
CA3310037,3748,.2414621131270011,10,785.3000004291534,1,270
CA3310038,1367,.0117044623262619,8,.0621000004466623,1,.016000001
CA3310040,18,0,0,0,0,0
CA3310044,414,.2391304347826087,7,265.5000002384186,1,110
CA3310049,135,.0074074074074074,1,.0046999999321997,1,.0046999999
CA3310051,205,0,0,0,0,0
CA3310074,24,0,0,0,0,0
CA3310083,432,.1759259259259259,7,124.4999997615814,1,42
CA3400173,90,.0222222222222222,2,7.5,1,4.0999999
CA3400180,36,.2777777777777778,6,109.1999998092651,1,28
CA3400217,180,.1111111111111111,6,17.70000004768372,1,6.3000002
CA3410001,1158,.0224525043177893,6,54.40000009536743,1,30
CA3410002,270,.0222222222222222,3,6.599999904632568,1,2.8
CA3410003,276,0,0,0,0,0
CA3410004,60,0,0,0,0,0
CA3410006,84,0,0,0,0,0
CA3410008,232,.0344827586206897,4,8.100000023841858,1,3
CA3410009,84,0,0,0,0,0
CA3410010,2152,.1380111524163569,7,524.9071005722508,1,380
CA3410011,66,0,0,0,0,0
CA3410012,78,.0512820512820513,2,4.699999928474426,1,2.8
CA3410013,1126,.0071047957371226,3,14.90299961855635,1,9.1999998
CA3410014,24,0,0,0,0,0
CA3410015,226,0,0,0,0,0
CA3410016,24,0,0,0,0,0
CA3410017,1181,.0270956816257409,5,57.90000009536743,1,24.6
CA3410018,132,0,0,0,0,0
CA3410020,364,.0604395604395604,3,21.29999995231628,1,17
CA3410021,24,0,0,0,0,0
CA3410023,390,.0102564102564103,2,29.10000038146973,1,18.200001
CA3410026,36,0,0,0,0,0
CA3410027,16,0,0,0,0,0
CA3410029,462,.012987012987013,3,11.79999995231628,1,4.1999998
CA3410031,617,0,0,0,0,0
CA3410033,60,0,0,0,0,0
CA3410045,282,.1595744680851064,7,90.09999990463257,1,31.5
CA3410047,74,.0675675675675676,3,6.600000023841858,1,2.8
CA3410704,138,0,0,0,0,0
CA3500505,29,0,0,0,0,0
CA3500571,12,0,0,0,0,0
CA3510001,96,0,0,0,0,0
CA3510003,84,0,0,0,0,0
CA3600025,25,0,0,0,0,0
CA3600108,145,0,0,0,0,0
CA3600152,79,0,0,0,0,0
CA3600187,36,.0277777777777778,1,2.299999952316284,1,2.3
CA3600220,14,.1428571428571428,2,8.900000095367432,1,5.8000002
CA3601145,36,.3888888888888889,7,66.10000014305115,1,27
CA3610001,54,.0185185185185185,1,47,1,47
CA3610003,192,0,0,0,0,0
CA3610004,407,0,0,0,0,0
CA3610005,29,.1724137931034483,5,.0264000003226101,1,.0096000005
CA3610007,6,0,0,0,0,0
CA3610012,448,.0022321428571429,1,2,1,2
CA3610013,510,.003921568627451,2,6.799999952316284,1,4
CA3610014,168,.0357142857142857,4,29.99999976158142,1,19
CA3610018,300,0,0,0,0,0
CA3610024,156,0,0,0,0,0
CA3610029,114,0,0,0,0,0
CA3610034,1285,.0093385214007782,8,33.81829995196313,1,13
CA3610036,110,0,0,0,0,0
CA3610037,192,0,0,0,0,0
CA3610038,264,.1174242424242424,8,33.69999992847443,1,12
CA3610039,420,0,0,0,0,0
CA3610041,312,0,0,0,0,0
CA3610043,36,0,0,0,0,0
CA3610049,96,0,0,0,0,0
CA3610050,36,0,0,0,0,0
CA3610052,240,0,0,0,0,0
CA3610055,528,0,0,0,0,0
CA3610057,60,0,0,0,0,0
CA3610062,54,0,0,0,0,0
CA3610064,504,0,0,0,0,0
CA3610073,108,0,0,0,0,0
CA3610075,2541,.1369539551357733,7,118.1999995708466,1,45
CA3610085,288,.0625,6,32.10000026226044,1,7.5
CA3610112,58,.2241379310344828,7,.0598999988287687,1,.017999999
CA3610120,72,0,0,0,0,0
CA3610121,48,0,0,0,0,0
CA3610701,18,0,0,0,0,0
CA3610702,55,.0181818181818182,1,2.099999904632568,1,2.0999999
CA3610703,12,0,0,0,0,0
CA3610705,24,0,0,0,0,0
CA3610850,12,0,0,0,0,0
CA3690001,216,.2962962962962963,8,141.5999999046326,1,34
CA3710001,66,0,0,0,0,0
CA3710002,82,0,0,0,0,0
CA3710005,140,0,0,0,0,0
CA3710006,28,0,0,0,0,0
CA3710008,48,0,0,0,0,0
CA3710010,30,0,0,0,0,0
CA3710013,36,0,0,0,0,0
CA3710014,36,0,0,0,0,0
CA3710015,24,0,0,0,0,0
CA3710016,24,0,0,0,0,0
CA3710018,24,0,0,0,0,0
CA3710019,49,0,0,0,0,0
CA3710020,610,.0852459016393443,8,537.5299983024597,1,149
CA3710021,24,0,0,0,0,0
CA3710023,24,0,0,0,0,0
CA3710025,372,.0698924731182796,6,75.10000014305115,1,28
CA3710026,24,0,0,0,0,0
CA3710027,48,0,0,0,0,0
CA3710029,48,0,0,0,0,0
CA3710034,48,0,0,0,0,0
CA3710037,82,0,0,0,0,0
CA3710044,24,0,0,0,0,0
CA3710700,1292,.2523219814241486,6,125.5,1,48
CA3710702,3151,.2484925420501428,8,1004.200000762939,1,650
CA3810001,12,0,0,0,0,0
CA3810010,24,0,0,0,0,0
CA3810011,48,0,0,0,0,0
CA3900569,18,0,0,0,0,0
CA3900579,72,0,0,0,0,0
CA3900581,90,0,0,0,0,0
CA3900732,18,.3333333333333333,6,23.90000033378601,1,8.3000002
CA3900742,108,.0092592592592593,1,1.700000047683716,1,1.7
CA3901082,18,.1666666666666667,3,6.600000143051147,1,2.2
CA3901194,56,0,0,0,0,0
CA3901209,18,0,0,0,0,0
CA3901213,36,0,0,0,0,0
CA3901481,36,0,0,0,0,0
CA3910001,666,.0075075075075075,1,6.599999904632568,1,6.5999999
CA3910003,62,0,0,0,0,0
CA3910004,324,0,0,0,0,0
CA3910005,156,0,0,0,0,0
CA3910007,42,0,0,0,0,0
CA3910011,138,.0144927536231884,2,4.900000095367432,1,2.5
CA3910012,506,.0513833992094862,8,50.60000038146973,1,28
CA3910015,698,.1504297994269341,6,139.7999999523163,1,79
CA4000213,18,.3333333333333333,6,60.19999933242798,1,26
CA4000563,72,.2916666666666667,6,99.19999945163727,1,49
CA4000604,108,.1018518518518518,4,8.96999990940094,1,5
CA4000711,36,0,0,0,0,0
CA4000722,72,.4166666666666667,8,497.1999998092651,1,200
CA4000725,72,.1805555555555556,6,26.29999995231628,1,6.1999998
CA4000726,72,.3611111111111111,7,86.30000019073486,1,28
CA4000728,72,.3333333333333333,7,594.7000000476837,1,210
CA4000730,72,.2777777777777778,6,256.2999999523163,1,110
CA4000734,56,.3928571428571428,8,230.4000000953674,1,67
CA4000744,72,.0694444444444444,5,17.39999985694885,1,5.6999998
CA4000752,72,.2361111111111111,6,143.3999998569489,1,55
CA4000753,18,.3888888888888889,7,931.4000000953674,1,360
CA4000766,72,.375,7,938.1999998092651,1,310
CA4000768,72,.3611111111111111,7,730.5999999046326,1,270
CA4000770,72,.0833333333333333,3,13.39999985694885,1,5.4000001
CA4000777,54,.3888888888888889,7,327.9000000953674,1,110
CA4000778,54,.037037037037037,2,3.399999856948853,1,2.0999999
CA4000806,72,.0416666666666667,1,4.199999809265137,1,4.1999998
CA4000817,72,.3333333333333333,6,45.5,1,12
CA4010001,48,0,0,0,0,0
CA4010002,518,.2181467181467182,7,128.5,1,40
CA4010004,48,0,0,0,0,0
CA4010007,198,0,0,0,0,0
CA4010009,36,0,0,0,0,0
CA4010011,24,0,0,0,0,0
CA4010012,29,0,0,0,0,0
CA4010016,60,0,0,0,0,0
CA4010017,66,.0454545454545455,3,.0163000000175089,1,.0088
CA4010026,96,0,0,0,0,0
CA4010081,12,0,0,0,0,0
CA4010830,24,0,0,0,0,0
CA4010832,29,.1724137931034483,5,.0822000014595687,1,.034000002
CA4110001,24,0,0,0,0,0
CA4110003,24,0,0,0,0,0
CA4110006,66,0,0,0,0,0
CA4110007,24,0,0,0,0,0
CA4110008,24,0,0,0,0,0
CA4110009,138,0,0,0,0,0
CA4110010,102,0,0,0,0,0
CA4110011,48,0,0,0,0,0
CA4110013,265,0,0,0,0,0
CA4110016,24,0,0,0,0,0
CA4110017,24,0,0,0,0,0
CA4110018,24,0,0,0,0,0
CA4110021,53,0,0,0,0,0
CA4110022,24,0,0,0,0,0
CA4110023,140,0,0,0,0,0
CA4110024,24,0,0,0,0,0
CA4110025,24,0,0,0,0,0
CA4200718,102,0,0,0,0,0
CA4210001,12,0,0,0,0,0
CA4210004,497,.0040241448692153,1,38,1,38
CA4210006,65,0,0,0,0,0
CA4210007,84,0,0,0,0,0
CA4210010,306,.0032679738562092,1,2.200000047683716,1,2.2
CA4210011,402,.0124378109452736,2,5.199999809265137,1,3.0999999
CA4210016,128,0,0,0,0,0
CA4210019,29,0,0,0,0,0
CA4210021,68,0,0,0,0,0
CA4210700,29,0,0,0,0,0
CA4300783,18,0,0,0,0,0
CA4300964,72,0,0,0,0,0
CA4310001,396,0,0,0,0,0
CA4310004,108,0,0,0,0,0
CA4310005,42,0,0,0,0,0
CA4310006,180,0,0,0,0,0
CA4310007,252,0,0,0,0,0
CA4310009,24,0,0,0,0,0
CA4310011,5323,.1258688709374413,7,32.74999922513962,1,9.8999996
CA4310012,583,0,0,0,0,0
CA4310013,24,0,0,0,0,0
CA4310014,120,0,0,0,0,0
CA4310018,98,.0204081632653061,2,1.420000016689301,1,.86000001
CA4310019,111,0,0,0,0,0
CA4310020,168,0,0,0,0,0
CA4310022,156,0,0,0,0,0
CA4310027,276,.1557971014492754,6,19.69999980926514,1,4.5
CA4310028,24,0,0,0,0,0
CA4400558,36,0,0,0,0,0
CA4400625,18,0,0,0,0,0
CA4400753,29,0,0,0,0,0
CA4400763,72,.2777777777777778,7,53.60000038146973,1,16
CA4410010,162,0,0,0,0,0
CA4410011,156,0,0,0,0,0
CA4410013,48,0,0,0,0,0
CA4410014,232,.0172413793103448,2,8.400000095367432,1,5.3000002
CA4410017,180,0,0,0,0,0
CA4500274,101,.2475247524752475,7,93.50000023841858,1,24
CA4500303,72,.0138888888888889,1,2.700000047683716,1,2.7
CA4500333,72,.0138888888888889,1,2,1,2
CA4510001,286,.0454545454545455,4,11.70000016689301,1,4.3000002
CA4510005,854,.0304449648711944,7,11.83450019126758,1,5.9000001
CA4510006,24,0,0,0,0,0
CA4510011,14,0,0,0,0,0
CA4510014,54,0,0,0,0,0
CA4510016,66,0,0,0,0,0
CA4700542,144,.0347222222222222,3,7.300000190734863,1,2.9000001
CA4810001,24,0,0,0,0,0
CA4810002,198,0,0,0,0,0
CA4810003,72,.0138888888888889,1,2.099999904632568,1,2.0999999
CA4810005,24,0,0,0,0,0
CA4810007,24,0,0,0,0,0
CA4810008,150,0,0,0,0,0
CA4810009,58,0,0,0,0,0
CA4810701,90,0,0,0,0,0
CA4810800,58,0,0,0,0,0
CA4900546,36,0,0,0,0,0
CA4900785,36,0,0,0,0,0
CA4900795,72,.1388888888888889,6,23.19999969005585,1,9.6999998
CA4901232,68,0,0,0,0,0
CA4910005,60,0,0,0,0,0
CA4910006,152,0,0,0,0,0
CA4910007,58,0,0,0,0,0
CA4910009,24,0,0,0,0,0
CA4910012,156,0,0,0,0,0
CA4910013,60,0,0,0,0,0
CA4910014,120,0,0,0,0,0
CA4910017,12,0,0,0,0,0
CA4910018,18,0,0,0,0,0
CA4910020,216,0,0,0,0,0
CA4910023,125,.016,2,15.69999980926514,1,9.3999996
CA4910024,50,0,0,0,0,0
CA5000019,126,.2936507936507937,6,32.79999971389771,1,9
CA5010005,36,0,0,0,0,0
CA5010010,894,.0111856823266219,4,11.60000014305115,1,7.8000002
CA5010013,187,0,0,0,0,0
CA5010014,84,0,0,0,0,0
CA5010017,84,0,0,0,0,0
CA5010018,120,0,0,0,0,0
CA5010019,60,0,0,0,0,0
CA5010028,108,0,0,0,0,0
CA5110001,116,.0086206896551724,1,.0031999999191612,1,.0031999999
CA5110002,53,0,0,0,0,0
CA5200014,28,.1428571428571428,3,6.799999952316284,1,2.7
CA5200529,18,.3333333333333333,6,1068.599999904633,1,430
CA5200539,54,.2592592592592592,5,102.2999999523163,1,69
CA5200584,12,0,0,0,0,0
CA5200626,198,.3282828282828283,8,446,1,150
CA5210004,206,0,0,0,0,0
CA5210005,48,0,0,0,0,0
CA5400935,36,0,0,0,0,0
CA5410002,215,0,0,0,0,0
CA5410003,72,0,0,0,0,0
CA5410004,84,0,0,0,0,0
CA5410006,48,0,0,0,0,0
CA5410010,384,0,0,0,0,0
CA5410015,910,0,0,0,0,0
CA5410016,2132,.0436210131332083,7,291.6000003814697,1,110
CA5410037,24,0,0,0,0,0
CA5410041,36,0,0,0,0,0
CA5510001,54,0,0,0,0,0
CA5510019,36,0,0,0,0,0
CA5602120,39,.0769230769230769,2,6,1,3.3
CA5602513,18,0,0,0,0,0
CA5603117,18,0,0,0,0,0
CA5610002,36,0,0,0,0,0
CA5610007,378,0,0,0,0,0
CA5610008,58,.1379310344827586,4,.0307000004686415,1,.0087000001
CA5610009,92,0,0,0,0,0
CA5610010,56,0,0,0,0,0
CA5610011,36,0,0,0,0,0
CA5610015,54,0,0,0,0,0
CA5610016,24,0,0,0,0,0
CA5610017,326,.0061349693251534,2,.0061000001151115,1,.0031000001
CA5610018,66,0,0,0,0,0
CA5610019,48,0,0,0,0,0
CA5610020,24,0,0,0,0,0
CA5610022,36,0,0,0,0,0
CA5610023,18,0,0,0,0,0
CA5610024,36,0,0,0,0,0
CA5610029,44,.1818181818181818,4,12.79999971389771,1,4.1999998
CA5610040,52,0,0,0,0,0
CA5610043,24,0,0,0,0,0
CA5610046,555,.045045045045045,6,26,1,12
CA5610056,20,.1,2,4.5,1,2.5
CA5610059,36,0,0,0,0,0
CA5610063,54,0,0,0,0,0
CA5610069,24,0,0,0,0,0
CA5610081,14,0,0,0,0,0
CA5610701,66,0,0,0,0,0
CA5700700,24,0,0,0,0,0
CA5700712,60,.1,3,99.60000038146973,1,44.799999
CA5710001,144,0,0,0,0,0
CA5710003,24,0,0,0,0,0
CA5710005,145,0,0,0,0,0
CA5710006,192,0,0,0,0,0
CA5710009,246,0,0,0,0,0
CA5810001,294,.0646258503401361,5,81.09999990463257,1,49
CA5810002,91,0,0,0,0,0
CA5810003,48,.1458333333333333,2,5.299999833106995,1,4.1999998
CA5810006,24,0,0,0,0,0
CO0101015,18,0,0,0,0,0
CO0101025,234,.3205128205128205,10,138.4599999189377,1,32
CO0101055,54,.0925925925925926,5,3.050000011920929,1,.82999998
CO0101063,18,.3888888888888889,7,12.57999980449677,1,3.5
CO0101070,36,0,0,0,0,0
CO0101080,36,0,0,0,0,0
CO0101085,54,.3333333333333333,18,44.79999983310699,1,3.0999999
CO0101095,18,0,0,0,0,0
CO0101115,42,.0714285714285714,3,1.949999988079071,1,.83999997
CO0101125,18,0,0,0,0,0
CO0101140,168,0,0,0,0,0
CO0101150,91,.1758241758241758,10,37.1428002435714,1,12
CO0101157,76,.25,9,26.92310002632439,1,6.5
CO0101158,18,0,0,0,0,0
CO0101170,48,0,0,0,0,0
CO0101187,18,0,0,0,0,0
CO0101234,18,0,0,0,0,0
CO0102100,18,0,0,0,0,0
CO0103005,206,.0533980582524272,8,21.41499985661358,1,8
CO0103010,18,0,0,0,0,0
CO0103030,36,0,0,0,0,0
CO0103035,330,.0636363636363636,7,18.6900001168251,1,5.8000002
CO0103045,42,.1428571428571428,6,24.19999992847443,1,9
CO0103666,54,0,0,0,0,0
CO0104090,54,0,0,0,0,0
CO0104121,18,0,0,0,0,0
CO0104300,90,0,0,0,0,0
CO0104393,18,0,0,0,0,0
CO0104700,18,0,0,0,0,0
CO0104900,18,0,0,0,0,0
CO0105100,36,0,0,0,0,0
CO0105500,126,.0396825396825397,5,22.62999963760376,1,8.6999998
CO0105700,18,0,0,0,0,0
CO0105800,18,0,0,0,0,0
CO0105900,18,0,0,0,0,0
CO0107152,124,0,0,0,0,0
CO0107155,42,0,0,0,0,0
CO0107401,18,0,0,0,0,0
CO0107471,60,0,0,0,0,0
CO0107473,100,.06,6,6.849999964237213,1,1.4
CO0107485,71,0,0,0,0,0
CO0107487,71,0,0,0,0,0
CO0107489,18,0,0,0,0,0
CO0107538,18,0,0,0,0,0
CO0107582,36,.25,6,18.59999978542328,1,7.1999998
CO0107610,18,.3333333333333333,6,19,1,5.5999999
CO0107701,18,.3888888888888889,7,42.93999963998795,1,16
CO0107702,18,0,0,0,0,0
CO0107710,18,0,0,0,0,0
CO0107719,18,.2777777777777778,5,3.199999988079071,1,.99000001
CO0107725,42,0,0,0,0,0
CO0107834,18,0,0,0,0,0
CO0108300,112,.0178571428571429,1,.2899999916553497,1,.28999999
CO0108313,36,0,0,0,0,0
CO0108350,54,.0740740740740741,2,1.009999990463257,1,.63
CO0108415,36,0,0,0,0,0
CO0108525,18,0,0,0,0,0
CO0108600,18,0,0,0,0,0
CO0108650,72,.0138888888888889,1,.5099999904632568,1,.50999999
CO0108700,58,0,0,0,0,0
CO0108900,18,0,0,0,0,0
CO0108925,18,0,0,0,0,0
CO0109006,72,.0138888888888889,1,.8100000023841858,1,.81
CO0110010,72,0,0,0,0,0
CO0110015,18,0,0,0,0,0
CO0110035,18,0,0,0,0,0
CO0111100,18,0,0,0,0,0
CO0111525,18,0,0,0,0,0
CO0111900,36,0,0,0,0,0
